Date,home_team,away_team,home_win,prob_home_win,predicted_winner,correct,confidence
2025-04-22,WSN,BAL,1,0.42713205218315126,BAL,0,0.5728679478168488
2025-04-22,LAA,PIT,0,0.5329504609107971,LAA,0,0.5329504609107971
2025-04-22,CHC,LAD,1,0.5565086960792541,CHC,1,0.5565086960792541
2025-04-22,ATL,STL,0,0.547676682472229,ATL,0,0.547676682472229
2025-04-22,MIA,CIN,1,0.5392205476760864,MIA,1,0.5392205476760864
2025-04-22,KCR,COL,1,0.6666816353797913,KCR,1,0.6666816353797913
2025-04-23,ARI,TBR,0,0.5485203742980957,ARI,0,0.5485203742980957
2025-04-23,ATL,STL,1,0.5125282883644104,ATL,1,0.5125282883644104
2025-04-23,LAA,PIT,0,0.4309015691280365,PIT,1,0.5690984308719635
2025-04-23,CLE,NYY,0,0.4318837523460388,NYY,1,0.5681162476539612
2025-04-23,MIN,CHW,1,0.6763671517372132,MIN,1,0.6763671517372132
2025-04-23,DET,SDP,1,0.6594258069992065,DET,1,0.6594258069992065
2025-04-23,WSN,BAL,1,0.43168953657150266,BAL,0,0.5683104634284973
2025-04-23,BOS,SEA,0,0.67460196018219,BOS,0,0.67460196018219
2025-04-23,SFG,MIL,1,0.469006872177124,MIL,0,0.530993127822876
2025-04-23,MIA,CIN,0,0.3971035063266754,CIN,1,0.6028964936733245
2025-04-23,CHC,LAD,1,0.6545828104019165,CHC,1,0.6545828104019165
2025-04-23,NYM,PHI,1,0.48365421295166017,PHI,0,0.5163457870483399
2025-04-23,HOU,TOR,1,0.600050950050354,HOU,1,0.600050950050354
2025-04-24,BOS,SEA,0,0.571689224243164,BOS,0,0.571689224243164
2025-04-24,LAA,PIT,1,0.39599683284759524,PIT,0,0.6040031671524048
2025-04-24,KCR,COL,1,0.6287648439407348,KCR,1,0.6287648439407348
2025-04-24,KCR,COL,1,0.621704375743866,KCR,1,0.621704375743866
2025-04-24,KCR,COL,1,0.6287648439407348,KCR,1,0.6287648439407348
2025-04-24,KCR,COL,1,0.621704375743866,KCR,1,0.621704375743866
2025-04-24,KCR,COL,1,0.6287648439407348,KCR,1,0.6287648439407348
2025-04-24,KCR,COL,1,0.6287648439407348,KCR,1,0.6287648439407348
2025-04-24,KCR,COL,1,0.6287648439407348,KCR,1,0.6287648439407348
2025-04-24,KCR,COL,1,0.6287648439407348,KCR,1,0.6287648439407348
2025-04-24,SFG,MIL,1,0.5102537274360657,SFG,1,0.5102537274360657
2025-04-24,MIN,CHW,0,0.49694212675094607,CHW,1,0.5030578732490539
2025-04-24,WSN,BAL,0,0.6149986505508422,WSN,0,0.6149986505508422
2025-04-24,ARI,TBR,0,0.5609740495681763,ARI,0,0.5609740495681763
2025-04-25,WSN,NYM,1,0.2607241660356522,NYM,0,0.7392758339643478
2025-04-25,SFG,TEX,0,0.4117326021194458,TEX,1,0.5882673978805542
2025-04-25,STL,MIL,1,0.44975183010101316,MIL,0,0.5502481698989868
2025-04-25,NYY,TOR,0,0.38681417107582095,TOR,1,0.613185828924179
2025-04-25,MIN,LAA,1,0.6808569669723511,MIN,1,0.6808569669723511
2025-04-25,LAD,PIT,0,0.5422502875328064,LAD,0,0.5422502875328064
2025-04-25,SEA,MIA,0,0.6882087111473083,SEA,0,0.6882087111473083
2025-04-25,CHC,PHI,1,0.5505145907402038,CHC,1,0.5505145907402038
2025-04-25,ARI,ATL,0,0.377983945608139,ATL,1,0.6220160543918609
2025-04-25,KCR,HOU,1,0.5329504609107971,KCR,1,0.5329504609107971
2025-04-25,SDP,TBR,0,0.6594576716423035,SDP,0,0.6594576716423035
2025-04-25,COL,CIN,0,0.3995830535888672,CIN,1,0.6004169464111329
2025-04-26,CLE,BOS,0,0.7102488875389099,CLE,0,0.7102488875389099
2025-04-26,CLE,BOS,1,0.38681417107582095,BOS,0,0.613185828924179
2025-04-26,CLE,BOS,1,0.38681417107582095,BOS,0,0.613185828924179
2025-04-26,LAD,PIT,1,0.5844378232955932,LAD,1,0.5844378232955932
2025-04-26,DET,BAL,1,0.6765486121177673,DET,1,0.6765486121177673
2025-04-26,DET,BAL,1,0.6765486121177673,DET,1,0.6765486121177673
2025-04-26,DET,BAL,1,0.486577570438385,BAL,0,0.513422429561615
2025-04-26,DET,BAL,1,0.6765486121177673,DET,1,0.6765486121177673
2025-04-26,CHC,PHI,0,0.4297948956489563,PHI,1,0.5702051043510437
2025-04-26,DET,BAL,1,0.486577570438385,BAL,0,0.513422429561615
2025-04-26,CLE,BOS,0,0.7102488875389099,CLE,0,0.7102488875389099
2025-04-26,DET,BAL,1,0.6765486121177673,DET,1,0.6765486121177673
2025-04-26,WSN,NYM,0,0.39599683284759524,NYM,1,0.6040031671524048
2025-04-26,KCR,HOU,1,0.5329504609107971,KCR,1,0.5329504609107971
2025-04-26,DET,BAL,1,0.486577570438385,BAL,0,0.513422429561615
2025-04-26,DET,BAL,1,0.486577570438385,BAL,0,0.513422429561615
2025-04-26,CLE,BOS,1,0.7102488875389099,CLE,1,0.7102488875389099
2025-04-26,SDP,TBR,0,0.4997532844543457,TBR,1,0.5002467155456543
2025-04-26,COL,CIN,0,0.2607241660356522,CIN,1,0.7392758339643478
2025-04-26,SFG,TEX,1,0.4364412367343903,TEX,0,0.5635587632656097
2025-04-26,CLE,BOS,1,0.7102488875389099,CLE,1,0.7102488875389099
2025-04-26,CLE,BOS,0,0.38681417107582095,BOS,1,0.613185828924179
2025-04-26,CLE,BOS,0,0.38681417107582095,BOS,1,0.613185828924179
2025-04-26,SEA,MIA,1,0.6861716270446777,SEA,1,0.6861716270446777
2025-04-26,MIN,LAA,1,0.5844378232955932,MIN,1,0.5844378232955932
2025-04-26,ARI,ATL,0,0.5914982914924621,ARI,0,0.5914982914924621
2025-04-26,STL,MIL,1,0.4562514126300812,MIL,0,0.5437485873699188
2025-04-27,MIN,LAA,1,0.6492159366607666,MIN,1,0.6492159366607666
2025-04-27,DET,BAL,1,0.6744204998016358,DET,1,0.6744204998016358
2025-04-27,SDP,TBR,0,0.5432454466819763,SDP,0,0.5432454466819763
2025-04-27,CHC,PHI,0,0.6763671517372132,CHC,0,0.6763671517372132
2025-04-27,CLE,BOS,0,0.4562514126300812,BOS,1,0.5437485873699188
2025-04-27,LAD,PIT,1,0.6808569669723511,LAD,1,0.6808569669723511
2025-04-27,SEA,MIA,1,0.5394656538963318,SEA,1,0.5394656538963318
2025-04-27,COL,CIN,0,0.2607241660356522,CIN,1,0.7392758339643478
2025-04-27,ARI,ATL,1,0.3524058640003204,ATL,0,0.6475941359996795
2025-04-27,NYY,TOR,1,0.6220350384712219,NYY,1,0.6220350384712219
2025-04-27,WSN,NYM,1,0.3693711459636688,NYM,0,0.6306288540363312
2025-04-27,NYY,TOR,1,0.6149986505508422,NYY,1,0.6149986505508422
2025-04-27,NYY,TOR,1,0.6028286337852478,NYY,1,0.6028286337852478
2025-04-27,KCR,HOU,0,0.5308941006660461,KCR,0,0.5308941006660461
2025-04-27,SFG,TEX,1,0.38198437094688414,TEX,0,0.6180156290531158
2025-04-27,NYY,TOR,1,0.6220350384712219,NYY,1,0.6220350384712219
2025-04-27,NYY,TOR,1,0.6220350384712219,NYY,1,0.6220350384712219
2025-04-27,NYY,TOR,1,0.6149986505508422,NYY,1,0.6149986505508422
2025-04-27,NYY,TOR,1,0.6028286337852478,NYY,1,0.6028286337852478
2025-04-27,STL,MIL,0,0.45387659668922425,MIL,1,0.5461234033107758
2025-04-27,NYY,TOR,1,0.6220350384712219,NYY,1,0.6220350384712219
2025-04-28,TEX,ATH,0,0.5383768558502198,TEX,0,0.5383768558502198
2025-04-28,WSN,NYM,0,0.302468079328537,NYM,1,0.697531920671463
2025-04-28,COL,ATL,0,0.5739783644676208,COL,0,0.5739783644676208
2025-04-28,BAL,NYY,1,0.45338159799575806,NYY,0,0.5466184020042419
2025-04-28,CLE,MIN,0,0.6311710834503174,CLE,0,0.6311710834503174
2025-04-28,CIN,STL,1,0.6196047186851501,CIN,1,0.6196047186851501
2025-04-28,LAD,MIA,1,0.44639483094215393,MIA,0,0.5536051690578461
2025-04-28,HOU,DET,1,0.5844378232955932,HOU,1,0.5844378232955932
2025-04-29,HOU,DET,1,0.36351202726364135,DET,0,0.6364879727363586
2025-04-29,TEX,ATH,1,0.5784437179565429,TEX,1,0.5784437179565429
2025-04-29,COL,ATL,0,0.37509370446205137,ATL,1,0.6249062955379486
2025-04-29,TBR,KCR,0,0.45887752175331115,KCR,1,0.5411224782466888
2025-04-29,CHW,MIL,0,0.4117326021194458,MIL,1,0.5882673978805542
2025-04-29,PHI,WSN,1,0.6744204998016358,PHI,1,0.6744204998016358
2025-04-29,LAD,MIA,1,0.6946178436279297,LAD,1,0.6946178436279297
2025-04-29,NYM,ARI,1,0.5565086960792541,NYM,1,0.5565086960792541
2025-04-29,TOR,BOS,0,0.3401011645793915,BOS,1,0.6598988354206086
2025-04-29,BAL,NYY,0,0.14380354881286622,NYY,1,0.8561964511871338
2025-04-29,CLE,MIN,1,0.5485203742980957,CLE,1,0.5485203742980957
2025-04-29,SDP,SFG,1,0.5692572951316833,SDP,1,0.5692572951316833
2025-04-29,SEA,LAA,1,0.6411681056022644,SEA,1,0.6411681056022644
2025-04-29,PIT,CHC,0,0.4354590535163879,CHC,1,0.5645409464836121
2025-04-30,CIN,STL,0,0.34716675877571107,STL,1,0.652833241224289
2025-04-30,CIN,STL,0,0.6358012318611145,CIN,0,0.6358012318611145
2025-04-30,CIN,STL,0,0.637085247039795,CIN,0,0.637085247039795
2025-04-30,TBR,KCR,0,0.5281457304954529,TBR,0,0.5281457304954529
2025-04-30,HOU,DET,0,0.6794126152992248,HOU,0,0.6794126152992248
2025-04-30,SDP,SFG,1,0.5844378232955932,SDP,1,0.5844378232955932
2025-04-30,PIT,CHC,1,0.46250728964805604,CHC,0,0.537492710351944
2025-04-30,BAL,NYY,1,0.5799724698066712,BAL,1,0.5799724698066712
2025-04-30,PHI,WSN,1,0.7065000891685486,PHI,1,0.7065000891685486
2025-04-30,NYM,ARI,0,0.48991151452064513,ARI,1,0.5100884854793548
2025-04-30,CIN,STL,0,0.34716675877571107,STL,1,0.652833241224289
2025-04-30,CIN,STL,0,0.6358012318611145,CIN,0,0.6358012318611145
2025-04-30,CLE,MIN,1,0.3609637558460236,MIN,0,0.6390362441539764
2025-04-30,CHW,MIL,0,0.3971035063266754,MIL,1,0.6028964936733245
2025-04-30,CIN,STL,0,0.34716675877571107,STL,1,0.652833241224289
2025-04-30,CIN,STL,0,0.34716675877571107,STL,1,0.652833241224289
2025-04-30,SEA,LAA,1,0.5177714943885803,SEA,1,0.5177714943885803
2025-04-30,TOR,BOS,1,0.45338159799575806,BOS,0,0.5466184020042419
2025-04-30,TEX,ATH,0,0.6774659633636475,TEX,0,0.6774659633636475
2025-04-30,COL,ATL,1,0.2797633945941925,ATL,0,0.7202366054058075
2025-04-30,LAD,MIA,1,0.6614704966545105,LAD,1,0.6614704966545105
2025-04-30,CIN,STL,0,0.637085247039795,CIN,0,0.637085247039795
2025-05-01,CLE,MIN,1,0.5383768558502198,CLE,1,0.5383768558502198
2025-05-01,TBR,KCR,0,0.43327638506889343,KCR,1,0.5667236149311066
2025-05-01,SFG,COL,0,0.571689224243164,SFG,0,0.571689224243164
2025-05-01,CHW,MIL,1,0.38860571980476377,MIL,0,0.6113942801952362
2025-05-01,TOR,BOS,1,0.6512601375579834,TOR,1,0.6512601375579834
2025-05-01,PIT,CHC,0,0.5914982914924621,PIT,0,0.5914982914924621
2025-05-01,LAA,DET,0,0.44639483094215393,DET,1,0.5536051690578461
2025-05-01,NYM,ARI,0,0.6715564966201782,NYM,0,0.6715564966201782
2025-05-01,PHI,WSN,0,0.5844378232955932,PHI,0,0.5844378232955932
2025-05-01,CIN,STL,1,0.6411681056022644,CIN,1,0.6411681056022644
2025-05-01,TEX,ATH,0,0.6581417918205261,TEX,0,0.6581417918205261
2025-05-02,PHI,ARI,1,0.5281457304954529,PHI,1,0.5281457304954529
2025-05-02,PIT,SDP,0,0.5229025244712829,PIT,0,0.5229025244712829
2025-05-02,TOR,CLE,1,0.571689224243164,TOR,1,0.571689224243164
2025-05-02,STL,NYM,0,0.44737701416015624,NYM,1,0.5526229858398437
2025-05-02,CHW,HOU,1,0.316966587305069,HOU,0,0.683033412694931
2025-05-02,ATL,LAD,0,0.377983945608139,LAD,1,0.6220160543918609
2025-05-02,CIN,WSN,1,0.7041595578193665,CIN,1,0.7041595578193665
2025-05-02,MIL,CHC,0,0.626665186882019,MIL,0,0.626665186882019
2025-05-02,BAL,KCR,1,0.4568627834320068,KCR,0,0.5431372165679932
2025-05-02,TEX,SEA,0,0.4680246889591217,SEA,1,0.5319753110408783
2025-05-02,BOS,MIN,1,0.5485203742980957,BOS,1,0.5485203742980957
2025-05-02,MIA,ATH,0,0.6241346955299377,MIA,0,0.6241346955299377
2025-05-02,LAA,DET,0,0.2894101709127426,DET,1,0.7105898290872574
2025-05-02,SFG,COL,1,0.6831016778945923,SFG,1,0.6831016778945923
2025-05-02,NYY,TBR,1,0.6449547529220581,NYY,1,0.6449547529220581
2025-05-03,BOS,MIN,0,0.67460196018219,BOS,0,0.67460196018219
2025-05-03,CHW,HOU,0,0.3278838932514191,HOU,1,0.6721161067485809
2025-05-03,PIT,SDP,0,0.44975183010101316,SDP,1,0.5502481698989868
2025-05-03,ATL,LAD,0,0.5363204956054688,ATL,0,0.5363204956054688
2025-05-03,CIN,WSN,0,0.7123120546340942,CIN,0,0.7123120546340942
2025-05-03,BAL,KCR,0,0.35202992558479307,KCR,1,0.6479700744152069
2025-05-03,LAA,DET,1,0.41596388816833496,DET,0,0.584036111831665
2025-05-03,MIL,CHC,0,0.5329504609107971,MIL,0,0.5329504609107971
2025-05-03,TOR,CLE,0,0.5154560565948486,TOR,0,0.5154560565948486
2025-05-03,TEX,SEA,0,0.502501654624939,TEX,0,0.502501654624939
2025-05-03,MIA,ATH,1,0.5603561520576477,MIA,1,0.5603561520576477
2025-05-03,PHI,ARI,1,0.48746253848075866,ARI,0,0.5125374615192413
2025-05-03,NYY,TBR,0,0.5450881958007813,NYY,0,0.5450881958007813
2025-05-03,SFG,COL,1,0.6363034248352051,SFG,1,0.6363034248352051
2025-05-04,CHW,HOU,1,0.412839275598526,HOU,0,0.587160724401474
2025-05-04,ATL,LAD,1,0.43294448852539064,LAD,0,0.5670555114746094
2025-05-04,BOS,MIN,0,0.7011219143867493,BOS,0,0.7011219143867493
2025-05-04,STL,NYM,1,0.412839275598526,NYM,0,0.587160724401474
2025-05-04,MIA,ATH,0,0.6139029741287232,MIA,0,0.6139029741287232
2025-05-04,SFG,COL,1,0.7260083317756653,SFG,1,0.7260083317756653
2025-05-04,NYY,TBR,0,0.6070873379707337,NYY,0,0.6070873379707337
2025-05-04,PIT,SDP,0,0.316966587305069,SDP,1,0.683033412694931
2025-05-04,MIL,CHC,1,0.6149986505508422,MIL,1,0.6149986505508422
2025-05-04,STL,NYM,1,0.412839275598526,NYM,0,0.587160724401474
2025-05-04,LAA,DET,0,0.09398629069328308,DET,1,0.9060137093067169
2025-05-04,STL,NYM,1,0.6091869950294495,STL,1,0.6091869950294495
2025-05-04,STL,NYM,1,0.412839275598526,NYM,0,0.587160724401474
2025-05-04,STL,NYM,1,0.412839275598526,NYM,0,0.587160724401474
2025-05-04,STL,NYM,1,0.6091869950294495,STL,1,0.6091869950294495
2025-05-04,STL,NYM,1,0.6091869950294495,STL,1,0.6091869950294495
2025-05-04,BAL,KCR,0,0.31563069224357604,KCR,1,0.6843693077564239
2025-05-04,CIN,WSN,0,0.5505145907402038,CIN,0,0.5505145907402038
2025-05-04,TEX,SEA,1,0.5835099697113038,TEX,1,0.5835099697113038
2025-05-04,PHI,ARI,0,0.6744204998016358,PHI,0,0.6744204998016358
2025-05-04,TOR,CLE,0,0.4117326021194458,CLE,1,0.5882673978805542
2025-05-04,STL,NYM,1,0.6091869950294495,STL,1,0.6091869950294495
2025-05-05,NYY,SDP,0,0.5390690803527832,NYY,0,0.5390690803527832
2025-05-05,MIL,HOU,1,0.5461047172546387,MIL,1,0.5461047172546387
2025-05-05,ATL,CIN,1,0.5432454466819763,ATL,1,0.5432454466819763
2025-05-05,STL,PIT,1,0.49694212675094607,PIT,0,0.5030578732490539
2025-05-05,MIA,LAD,0,0.17492389380931855,LAD,1,0.8250761061906815
2025-05-05,KCR,CHW,1,0.5415220141410828,KCR,1,0.5415220141410828
2025-05-05,ARI,NYM,0,0.5383768558502198,ARI,0,0.5383768558502198
2025-05-05,CHC,SFG,1,0.5844378232955932,CHC,1,0.5844378232955932
2025-05-06,TBR,PHI,0,0.4778642117977142,PHI,1,0.5221357882022858
2025-05-06,STL,PIT,1,0.39599683284759524,PIT,0,0.6040031671524048
2025-05-06,WSN,CLE,1,0.44281952977180483,CLE,0,0.5571804702281952
2025-05-06,WSN,CLE,1,0.44281952977180483,CLE,0,0.5571804702281952
2025-05-06,MIL,HOU,1,0.6321838736534119,MIL,1,0.6321838736534119
2025-05-06,ARI,NYM,1,0.4973043084144592,NYM,0,0.5026956915855407
2025-05-06,WSN,CLE,0,0.44281952977180483,CLE,1,0.5571804702281952
2025-05-06,WSN,CLE,0,0.44281952977180483,CLE,1,0.5571804702281952
2025-05-06,MIA,LAD,1,0.3865277826786041,LAD,0,0.6134722173213959
2025-05-06,ATL,CIN,1,0.5505145907402038,ATL,1,0.5505145907402038
2025-05-06,WSN,CLE,1,0.44975183010101316,CLE,0,0.5502481698989868
2025-05-06,KCR,CHW,1,0.6358012318611145,KCR,1,0.6358012318611145
2025-05-06,WSN,CLE,0,0.44975183010101316,CLE,1,0.5502481698989868
2025-05-06,WSN,CLE,0,0.44975183010101316,CLE,1,0.5502481698989868
2025-05-06,LAA,TOR,1,0.4914033472537994,TOR,0,0.5085966527462006
2025-05-06,BOS,TEX,0,0.49694212675094607,TEX,1,0.5030578732490539
2025-05-06,MIN,BAL,1,0.6794126152992248,MIN,1,0.6794126152992248
2025-05-06,NYY,SDP,1,0.5619861245155334,NYY,1,0.5619861245155334
2025-05-06,CHC,SFG,0,0.567223870754242,CHC,0,0.567223870754242
2025-05-06,WSN,CLE,1,0.44975183010101316,CLE,0,0.5502481698989868
2025-05-07,CHC,SFG,0,0.39599683284759524,SFG,1,0.6040031671524048
2025-05-07,MIN,BAL,1,0.6774659633636475,MIN,1,0.6774659633636475
2025-05-07,NYY,SDP,1,0.7038614988327027,NYY,1,0.7038614988327027
2025-05-07,KCR,CHW,1,0.7167421579360962,KCR,1,0.7167421579360962
2025-05-07,TBR,PHI,0,0.34258840680122377,PHI,1,0.6574115931987763
2025-05-07,STL,PIT,1,0.5505145907402038,STL,1,0.5505145907402038
2025-05-07,ATL,CIN,0,0.4870636105537415,CIN,1,0.5129363894462585
2025-05-07,WSN,CLE,0,0.4748347818851471,CLE,1,0.525165218114853
2025-05-07,COL,DET,0,0.39790159463882446,DET,1,0.6020984053611755
2025-05-07,BOS,TEX,1,0.3670525848865509,TEX,0,0.6329474151134491
2025-05-07,MIA,LAD,0,0.44876964688301085,LAD,1,0.5512303531169891
2025-05-07,LAA,TOR,1,0.5281457304954529,LAA,1,0.5281457304954529
2025-05-07,MIL,HOU,0,0.5461047172546387,MIL,0,0.5461047172546387
2025-05-07,ARI,NYM,0,0.5277072548866272,ARI,0,0.5277072548866272
2025-05-08,COL,DET,0,0.41972328424453736,DET,1,0.5802767157554627
2025-05-08,COL,DET,0,0.4500245988368988,DET,1,0.5499754011631012
2025-05-08,COL,DET,0,0.45100678205490113,DET,1,0.5489932179450989
2025-05-08,COL,DET,0,0.41972328424453736,DET,1,0.5802767157554627
2025-05-08,COL,DET,0,0.4390888214111328,DET,1,0.5609111785888672
2025-05-08,BOS,TEX,1,0.6220350384712219,BOS,1,0.6220350384712219
2025-05-08,COL,DET,0,0.4500245988368988,DET,1,0.5499754011631012
2025-05-08,COL,DET,0,0.4390888214111328,DET,1,0.5609111785888672
2025-05-08,ARI,LAD,1,0.2915154337882996,LAD,0,0.7084845662117004
2025-05-08,ATL,CIN,1,0.5505145907402038,ATL,1,0.5505145907402038
2025-05-08,KCR,CHW,1,0.6946178436279297,KCR,1,0.6946178436279297
2025-05-08,TBR,PHI,0,0.469006872177124,PHI,1,0.530993127822876
2025-05-08,LAA,TOR,0,0.4772837579250336,TOR,1,0.5227162420749665
2025-05-08,MIN,BAL,1,0.5255626916885376,MIN,1,0.5255626916885376
2025-05-08,COL,DET,0,0.45100678205490113,DET,1,0.5489932179450989
2025-05-09,PIT,ATL,1,0.502501654624939,PIT,1,0.502501654624939
2025-05-09,LAA,BAL,0,0.5281457304954529,LAA,0,0.5281457304954529
2025-05-09,DET,TEX,1,0.6715564966201782,DET,1,0.6715564966201782
2025-05-09,MIN,SFG,1,0.6744204998016358,MIN,1,0.6744204998016358
2025-05-09,COL,SDP,0,0.3865277826786041,SDP,1,0.6134722173213959
2025-05-09,TBR,MIL,1,0.5177714943885803,TBR,1,0.5177714943885803
2025-05-09,CLE,PHI,1,0.67460196018219,CLE,1,0.67460196018219
2025-05-09,WSN,STL,0,0.46250728964805604,STL,1,0.537492710351944
2025-05-09,SEA,TOR,0,0.46577489376068115,TOR,1,0.5342251062393188
2025-05-09,HOU,CIN,1,0.6789214849472046,HOU,1,0.6789214849472046
2025-05-09,ARI,LAD,0,0.3971035063266754,LAD,1,0.6028964936733245
2025-05-09,NYM,CHC,1,0.571689224243164,NYM,1,0.571689224243164
2025-05-09,CHW,MIA,1,0.39599683284759524,MIA,0,0.6040031671524048
2025-05-09,KCR,BOS,1,0.46250728964805604,BOS,0,0.537492710351944
2025-05-10,LAA,BAL,1,0.6167255759239196,LAA,1,0.6167255759239196
2025-05-10,MIN,SFG,1,0.5485203742980957,MIN,1,0.5485203742980957
2025-05-10,COL,SDP,0,0.26778976023197176,SDP,1,0.7322102397680282
2025-05-10,PIT,ATL,0,0.3595705986022949,ATL,1,0.6404294013977051
2025-05-10,NYM,CHC,0,0.4117326021194458,CHC,1,0.5882673978805542
2025-05-10,ARI,LAD,1,0.6482146739959717,ARI,1,0.6482146739959717
2025-05-10,KCR,BOS,0,0.3350764036178589,BOS,1,0.6649235963821412
2025-05-10,SEA,TOR,0,0.6567545175552368,SEA,0,0.6567545175552368
2025-05-10,WSN,STL,0,0.412839275598526,STL,1,0.587160724401474
2025-05-10,CLE,PHI,0,0.44737701416015624,PHI,1,0.5526229858398437
2025-05-10,CHW,MIA,0,0.48133436441421507,MIA,1,0.5186656355857849
2025-05-10,TBR,MIL,1,0.41619627475738524,MIL,0,0.5838037252426147
2025-05-10,DET,TEX,0,0.4500245988368988,TEX,1,0.5499754011631012
2025-05-10,HOU,CIN,0,0.38681417107582095,CIN,1,0.613185828924179
2025-05-11,ARI,LAD,0,0.4751350462436676,LAD,1,0.5248649537563324
2025-05-11,SEA,TOR,0,0.46397536993026733,TOR,1,0.5360246300697327
2025-05-11,MIN,SFG,1,0.6419601082801819,MIN,1,0.6419601082801819
2025-05-11,LAA,BAL,0,0.5914982914924621,LAA,0,0.5914982914924621
2025-05-11,NYM,CHC,1,0.5329504609107971,NYM,1,0.5329504609107971
2025-05-11,PIT,ATL,1,0.41308786273002623,ATL,0,0.5869121372699737
2025-05-11,KCR,BOS,0,0.4388160526752472,BOS,1,0.5611839473247529
2025-05-11,DET,TEX,0,0.49264068007469175,TEX,1,0.5073593199253082
2025-05-11,CHW,MIA,1,0.5422502875328064,CHW,1,0.5422502875328064
2025-05-11,WSN,STL,0,0.46250728964805604,STL,1,0.537492710351944
2025-05-11,TBR,MIL,0,0.5302020907402039,TBR,0,0.5302020907402039
2025-05-11,COL,SDP,1,0.28884569406509397,SDP,0,0.711154305934906
2025-05-11,HOU,CIN,1,0.7011219143867493,HOU,1,0.7011219143867493
2025-05-11,CLE,PHI,0,0.3710527002811432,PHI,1,0.6289472997188568
2025-05-12,TEX,COL,1,0.7281937003135681,TEX,1,0.7281937003135681
2025-05-12,CHC,MIA,1,0.7099978446960449,CHC,1,0.7099978446960449
2025-05-12,DET,BOS,1,0.6644179224967957,DET,1,0.6644179224967957
2025-05-12,CLE,MIL,1,0.4989536464214325,MIL,0,0.5010463535785675
2025-05-12,PHI,STL,0,0.6774659633636475,PHI,0,0.6774659633636475
2025-05-12,SDP,LAA,0,0.6220350384712219,SDP,0,0.6220350384712219
2025-05-12,ATL,WSN,1,0.7216301202774048,ATL,1,0.7216301202774048
2025-05-12,SFG,ARI,0,0.48133436441421507,ARI,1,0.5186656355857849
2025-05-12,NYM,PIT,1,0.44737701416015624,PIT,0,0.5526229858398437
2025-05-12,SEA,NYY,0,0.36880128383636473,NYY,1,0.6311987161636352
2025-05-12,HOU,KCR,0,0.36880128383636473,KCR,1,0.6311987161636352
2025-05-13,ATL,WSN,1,0.6991737842559814,ATL,1,0.6991737842559814
2025-05-13,CIN,CHW,0,0.6760574817657471,CIN,0,0.6760574817657471
2025-05-13,SEA,NYY,1,0.46012779474258425,NYY,0,0.5398722052574157
2025-05-13,HOU,KCR,1,0.4693607687950134,KCR,0,0.5306392312049866
2025-05-13,SDP,LAA,1,0.5565086960792541,SDP,1,0.5565086960792541
2025-05-13,SFG,ARI,1,0.6358012318611145,SFG,1,0.6358012318611145
2025-05-13,NYM,PIT,1,0.6715564966201782,NYM,1,0.6715564966201782
2025-05-13,CHC,MIA,1,0.4853967785835266,MIA,0,0.5146032214164734
2025-05-13,LAD,ATH,0,0.5308941006660461,LAD,0,0.5308941006660461
2025-05-13,TOR,TBR,0,0.600050950050354,TOR,0,0.600050950050354
2025-05-13,DET,BOS,1,0.48676334619522094,BOS,0,0.513236653804779
2025-05-13,TEX,COL,1,0.5737226486206055,TEX,1,0.5737226486206055
2025-05-13,CLE,MIL,1,0.44737701416015624,MIL,0,0.5526229858398437
2025-05-14,PHI,STL,0,0.6808569669723511,PHI,0,0.6808569669723511
2025-05-14,SFG,ARI,0,0.4117326021194458,ARI,1,0.5882673978805542
2025-05-14,TOR,TBR,1,0.5771666526794433,TOR,1,0.5771666526794433
2025-05-14,PHI,STL,1,0.6789214849472046,PHI,1,0.6789214849472046
2025-05-14,PHI,STL,1,0.6808569669723511,PHI,1,0.6808569669723511
2025-05-14,BAL,MIN,0,0.5383768558502198,BAL,0,0.5383768558502198
2025-05-14,DET,BOS,1,0.6510952234268188,DET,1,0.6510952234268188
2025-05-14,BAL,MIN,0,0.22895367816090584,MIN,1,0.7710463218390942
2025-05-14,BAL,MIN,0,0.22895367816090584,MIN,1,0.7710463218390942
2025-05-14,SEA,NYY,0,0.5125282883644104,SEA,0,0.5125282883644104
2025-05-14,CLE,MIL,0,0.45100678205490113,MIL,1,0.5489932179450989
2025-05-14,PHI,STL,1,0.46677772998809813,STL,0,0.5332222700119018
2025-05-14,BAL,MIN,0,0.5383768558502198,BAL,0,0.5383768558502198
2025-05-14,CHC,MIA,0,0.6064459919929505,CHC,0,0.6064459919929505
2025-05-14,PHI,STL,0,0.6789214849472046,PHI,0,0.6789214849472046
2025-05-14,PHI,STL,1,0.4687385201454163,STL,0,0.5312614798545837
2025-05-14,PHI,STL,0,0.4687385201454163,STL,1,0.5312614798545837
2025-05-14,PHI,STL,0,0.46677772998809813,STL,1,0.5332222700119018
2025-05-14,NYM,PIT,0,0.6594576716423035,NYM,0,0.6594576716423035
2025-05-14,SDP,LAA,1,0.6492159366607666,SDP,1,0.6492159366607666
2025-05-14,TEX,COL,1,0.6666816353797913,TEX,1,0.6666816353797913
2025-05-14,BAL,MIN,0,0.5383768558502198,BAL,0,0.5383768558502198
2025-05-14,BAL,MIN,0,0.5383768558502198,BAL,0,0.5383768558502198
2025-05-14,BAL,MIN,0,0.22895367816090584,MIN,1,0.7710463218390942
