game_date,game_id,home_team,away_team,ump_name
2016-04-30,TEX201604300,TEX,LAA,barrl901
2016-05-01,TEX201605010,TEX,LAA,scotd901
2016-05-09,TEX201605090,TEX,CHW,diazl901
2016-05-10,TEX201605100,TEX,CHW,gonzm901
2016-05-11,TEX201605110,TEX,CHW,may-b901
2016-05-13,TEX201605130,TEX,TOR,davib902
2016-05-14,TEX201605140,TEX,TOR,barrl901
2016-05-15,TEX201605150,TEX,TOR,iassd901
2016-05-23,TEX201605230,TEX,LAA,littw901
2016-05-24,TEX201605240,TEX,LAA,barrt901
2016-05-25,TEX201605250,TEX,LAA,blakr901
2016-05-27,TEX201605270,TEX,PIT,hicke901
2016-05-28,TEX201605280,TEX,PIT,demud901
2016-05-29,TEX201605290,TEX,PIT,fagac901
2016-06-03,TEX201606030,TEX,SEA,cedeg901
2016-06-04,TEX201606040,TEX,SEA,coope901
2016-06-05,TEX201606050,TEX,SEA,wolfj901
2016-06-06,TEX201606060,TEX,HOU,wolcq901
2016-06-07,TEX201606070,TEX,HOU,emmep901
2016-06-08,TEX201606080,TEX,HOU,hobep901
2016-06-09,TEX201606090,TEX,HOU,carlm901
2016-06-20,TEX201606200,TEX,BAL,marqa901
2016-06-21,TEX201606210,TEX,CIN,vanol901
2016-06-22,TEX201606220,TEX,CIN,rackd901
2016-06-24,TEX201606240,TEX,BOS,johna901
2016-06-25,TEX201606250,TEX,BOS,dejer901
2016-06-26,TEX201606260,TEX,BOS,cedeg901
2016-07-07,TEX201607070,TEX,MIN,randt901
2016-07-08,TEX201607080,TEX,MIN,hamaa901
2016-07-09,TEX201607090,TEX,MIN,millb901
2016-07-10,TEX201607100,TEX,MIN,knigb901
2016-07-25,TEX201607250,TEX,OAK,millb901
2016-07-26,TEX201607260,TEX,OAK,ticht901
2016-07-27,TEX201607270,TEX,OAK,blakr901
2016-07-28,TEX201607280,TEX,KCR,mealj901
2016-07-29,TEX201607290,TEX,KCR,kulpr901
2016-07-30,TEX201607300,TEX,KCR,conrc901
2016-07-31,TEX201607310,TEX,KCR,hobep901
2016-08-10,TEX201608100,TEX,COL,gibsg901
2016-08-11,TEX201608110,TEX,COL,torrc901
2016-08-12,TEX201608120,TEX,DET,hamaa901
2016-08-13,TEX201608130,TEX,DET,hallt901
2016-08-14,TEX201608140,TEX,DET,knigb901
2016-08-15,TEX201608150,TEX,OAK,fleta901
2016-08-16,TEX201608160,TEX,OAK,westj901
2016-08-17,TEX201608170,TEX,OAK,danlk901
2016-08-25,TEX201608250,TEX,CLE,onorb901
2016-08-26,TEX201608260,TEX,CLE,barrl901
2016-08-27,TEX201608270,TEX,CLE,kellj901
2016-08-28,TEX201608280,TEX,CLE,tumpj901
2016-08-29,TEX201608290,TEX,SEA,holbs901
2016-08-30,TEX201608300,TEX,SEA,davig901
2016-08-31,TEX201608310,TEX,SEA,ticht901
2016-09-02,TEX201609020,TEX,HOU,wendh902
2016-09-03,TEX201609030,TEX,HOU,barrs901
2016-09-04,TEX201609040,TEX,HOU,laynj901
2016-09-16,TEX201609160,TEX,OAK,kellj901
2016-09-17,TEX201609170,TEX,OAK,tumpj901
2016-09-18,TEX201609180,TEX,OAK,porta901
2016-09-19,TEX201609190,TEX,LAA,danlk901
2016-09-20,TEX201609200,TEX,LAA,hobep901
2016-09-21,TEX201609210,TEX,LAA,westj901
2016-09-26,TEX201609260,TEX,MIL,hoyej901
2016-09-27,TEX201609270,TEX,MIL,hudsm901
2016-09-28,TEX201609280,TEX,MIL,joycj901
2016-09-30,TEX201609300,TEX,TBR,muchm901
2016-10-01,TEX201610010,TEX,TBR,wegnm901
2016-10-02,TEX201610020,TEX,TBR,dejer901
2016-04-08,TOR201604080,TOR,BOS,fagac901
2016-04-09,TOR201604090,TOR,BOS,laynj901
2016-04-10,TOR201604100,TOR,BOS,wendh902
2016-04-12,TOR201604120,TOR,NYY,hoyej901
2016-04-13,TOR201604130,TOR,NYY,fairc901
2016-04-14,TOR201604140,TOR,NYY,joycj901
2016-04-22,TOR201604220,TOR,OAK,mealj901
2016-04-23,TOR201604230,TOR,OAK,conrc901
2016-04-24,TOR201604240,TOR,OAK,morag901
2016-04-25,TOR201604250,TOR,CHW,iassd901
2016-04-26,TOR201604260,TOR,CHW,porta901
2016-04-27,TOR201604270,TOR,CHW,tumpj901
2016-05-02,TOR201605020,TOR,TEX,blasc901
2016-05-03,TOR201605030,TOR,TEX,holbs901
2016-05-04,TOR201605040,TOR,TEX,drakr901
2016-05-05,TOR201605050,TOR,TEX,barbs901
2016-05-06,TOR201605060,TOR,LAD,hudsm901
2016-05-07,TOR201605070,TOR,LAD,hoyej901
2016-05-08,TOR201605080,TOR,LAD,fairc901
2016-05-16,TOR201605160,TOR,TBR,wintm901
2016-05-17,TOR201605170,TOR,TBR,wegnm901
2016-05-18,TOR201605180,TOR,TBR,fostm901
2016-05-27,TOR201605270,TOR,BOS,wolcq901
2016-05-28,TOR201605280,TOR,BOS,dimum901
2016-05-29,TOR201605290,TOR,BOS,lentn901
2016-05-30,TOR201605300,TOR,NYY,barrs901
2016-05-31,TOR201605310,TOR,NYY,buckc901
2016-06-01,TOR201606010,TOR,NYY,culbf901
2016-06-09,TOR201606090,TOR,BAL,nauep901
2016-06-10,TOR201606100,TOR,BAL,kellj901
2016-06-11,TOR201606110,TOR,BAL,tumpj901
2016-06-12,TOR201606120,TOR,BAL,porta901
2016-06-13,TOR201606130,TOR,PHI,ticht901
2016-06-14,TOR201606140,TOR,PHI,millb901
2016-06-21,TOR201606210,TOR,ARI,blakr901
2016-06-22,TOR201606220,TOR,ARI,everm901
2016-06-30,TOR201606300,TOR,CLE,welkb901
2016-07-01,TOR201607010,TOR,CLE,carav901
2016-07-02,TOR201607020,TOR,CLE,reybd901
2016-07-03,TOR201607030,TOR,CLE,hirsj901
2016-07-04,TOR201607040,TOR,KCR,vanol901
2016-07-05,TOR201607050,TOR,KCR,rackd901
2016-07-06,TOR201607060,TOR,KCR,guccc901
2016-07-07,TOR201607070,TOR,DET,fleta901
2016-07-08,TOR201607080,TOR,DET,westj901
2016-07-09,TOR201607090,TOR,DET,rippm901
2016-07-10,TOR201607100,TOR,DET,nauep901
2016-07-22,TOR201607220,TOR,SEA,everm901
2016-07-23,TOR201607230,TOR,SEA,bakej902
2016-07-24,TOR201607240,TOR,SEA,timmt901
2016-07-25,TOR201607250,TOR,SDP,barrl901
2016-07-26,TOR201607260,TOR,SDP,iassd901
2016-07-27,TOR201607270,TOR,SDP,fagac901
2016-07-29,TOR201607290,TOR,BAL,gonzm901
2016-07-30,TOR201607300,TOR,BAL,reynj901
2016-07-31,TOR201607310,TOR,BAL,onorb901
2016-08-08,TOR201608080,TOR,TBR,vanol901
2016-08-09,TOR201608090,TOR,TBR,rackd901
2016-08-10,TOR201608100,TOR,TBR,fagac901
2016-08-12,TOR201608120,TOR,HOU,nelsj901
2016-08-13,TOR201608130,TOR,HOU,eddid901
2016-08-14,TOR201608140,TOR,HOU,diazl901
2016-08-23,TOR201608230,TOR,LAA,johna901
2016-08-24,TOR201608240,TOR,LAA,whitc901
2016-08-25,TOR201608250,TOR,LAA,coope901
2016-08-26,TOR201608260,TOR,MIN,gonzm901
2016-08-27,TOR201608270,TOR,MIN,fairc901
2016-08-28,TOR201608280,TOR,MIN,hoyej901
2016-09-09,TOR201609090,TOR,BOS,fairc901
2016-09-10,TOR201609100,TOR,BOS,hoyej901
2016-09-11,TOR201609110,TOR,BOS,hudsm901
2016-09-12,TOR201609120,TOR,TBR,reybd901
2016-09-13,TOR201609130,TOR,TBR,welkb901
2016-09-14,TOR201609140,TOR,TBR,sches901
2016-09-23,TOR201609230,TOR,NYY,hallt901
2016-09-24,TOR201609240,TOR,NYY,belld901
2016-09-25,TOR201609250,TOR,NYY,cuzzp901
2016-09-26,TOR201609260,TOR,NYY,ticht901
2016-09-27,TOR201609270,TOR,BAL,littw901
2016-09-28,TOR201609280,TOR,BAL,barkl901
2016-09-29,TOR201609290,TOR,BAL,herna901
2016-04-07,WAS201604070,WSN,MIA,barkl901
2016-04-10,WAS201604100,WSN,MIA,littw901
2016-04-11,WAS201604110,WSN,ATL,scotd901
2016-04-12,WAS201604120,WSN,ATL,iassd901
2016-04-13,WAS201604130,WSN,ATL,davib902
2016-04-14,WAS201604140,WSN,ATL,barrl901
2016-04-22,WAS201604220,WSN,MIN,fairc901
2016-04-23,WAS201604230,WSN,MIN,joycj901
2016-04-24,WAS201604240,WSN,MIN,basnt901
2016-04-26,WAS201604260,WSN,PHI,herna901
2016-04-27,WAS201604270,WSN,PHI,littw901
2016-04-28,WAS201604280,WSN,PHI,barrt901
2016-05-09,WAS201605090,WSN,DET,knigb901
2016-05-10,WAS201605100,WSN,DET,ticht901
2016-05-11,WAS201605110,WSN,DET,millb901
2016-05-13,WAS201605130,WSN,MIA,guccc901
2016-05-14,WAS201605141,WSN,MIA,rackd901
2016-05-14,WAS201605142,WSN,MIA,vanol901
2016-05-15,WAS201605150,WSN,MIA,marqa901
2016-05-23,WAS201605230,WSN,NYM,welkb901
2016-05-24,WAS201605240,WSN,NYM,carav901
2016-05-25,WAS201605250,WSN,NYM,reybd901
2016-05-26,WAS201605260,WSN,STL,tumpj901
2016-05-27,WAS201605270,WSN,STL,porta901
2016-05-28,WAS201605280,WSN,STL,carlm901
2016-05-29,WAS201605290,WSN,STL,kellj901
2016-06-10,WAS201606100,WSN,PHI,morag901
2016-06-11,WAS201606110,WSN,PHI,gibsh902
2016-06-12,WAS201606120,WSN,PHI,laynj901
2016-06-13,WAS201606130,WSN,CHC,iassd901
2016-06-14,WAS201606140,WSN,CHC,scotd901
2016-06-15,WAS201606150,WSN,CHC,davib902
2016-06-27,WAS201606270,WSN,NYM,rackd901
2016-06-28,WAS201606280,WSN,NYM,guccc901
2016-06-29,WAS201606290,WSN,NYM,marqa901
2016-06-30,WAS201606300,WSN,CIN,dejer901
2016-07-01,WAS201607010,WSN,CIN,cedeg901
2016-07-02,WAS201607020,WSN,CIN,coope901
2016-07-03,WAS201607030,WSN,CIN,johna901
2016-07-04,WAS201607040,WSN,MIL,blasc901
2016-07-05,WAS201607050,WSN,MIL,nelsj901
2016-07-06,WAS201607060,WSN,MIL,gibsg901
2016-07-15,WAS201607150,WSN,PIT,kulpr901
2016-07-16,WAS201607160,WSN,PIT,conrc901
2016-07-17,WAS201607170,WSN,PIT,mealj901
2016-07-19,WAS201607190,WSN,LAD,dimum901
2016-07-20,WAS201607200,WSN,LAD,wolcq901
2016-07-21,WAS201607210,WSN,LAD,gormb901
2016-07-22,WAS201607220,WSN,SDP,belld901
2016-07-23,WAS201607230,WSN,SDP,hallt901
2016-07-24,WAS201607240,WSN,SDP,diazl901
2016-08-05,WAS201608050,WSN,SFG,davig901
2016-08-06,WAS201608060,WSN,SFG,torrc901
2016-08-07,WAS201608070,WSN,SFG,drakr901
2016-08-09,WAS201608090,WSN,CLE,mealj901
2016-08-10,WAS201608100,WSN,CLE,blakr901
2016-08-12,WAS201608120,WSN,ATL,bakej902
2016-08-13,WAS201608130,WSN,ATL,timmt901
2016-08-14,WAS201608140,WSN,ATL,hobep901
2016-08-24,WAS201608240,WSN,BAL,barrt901
2016-08-25,WAS201608250,WSN,BAL,barkl901
2016-08-26,WAS201608260,WSN,COL,wegnm901
2016-08-27,WAS201608270,WSN,COL,wintm901
2016-08-28,WAS201608280,WSN,COL,muchm901
2016-09-05,WAS201609050,WSN,ATL,ticht901
2016-09-06,WAS201609060,WSN,ATL,torrc901
2016-09-07,WAS201609070,WSN,ATL,drakr901
2016-09-08,WAS201609080,WSN,PHI,emmep901
2016-09-09,WAS201609090,WSN,PHI,vanol901
2016-09-10,WAS201609100,WSN,PHI,rackd901
2016-09-11,WAS201609110,WSN,PHI,segac901
2016-09-12,WAS201609120,WSN,NYM,laynj901
2016-09-13,WAS201609130,WSN,NYM,wendh902
2016-09-14,WAS201609140,WSN,NYM,buckc901
2016-09-26,WAS201609260,WSN,ARI,gonzm901
2016-09-27,WAS201609270,WSN,ARI,hamaa901
2016-09-28,WAS201609280,WSN,ARI,buckc901
2016-09-29,WAS201609290,WSN,ARI,culbf901
2016-09-30,WAS201609300,WSN,MIA,onorb901
2016-10-01,WAS201610010,WSN,MIA,kellj901
2016-10-02,WAS201610020,WSN,MIA,tumpj901
2017-04-07,ANA201704070,LAA,SEA,segac901
2017-04-08,ANA201704080,LAA,SEA,timmt901
2017-04-09,ANA201704090,LAA,SEA,wolfj901
2017-04-11,ANA201704110,LAA,TEX,barrs901
2017-04-12,ANA201704120,LAA,TEX,sches901
2017-04-13,ANA201704130,LAA,TEX,emmep901
2017-04-21,ANA201704210,LAA,TOR,fairc901
2017-04-22,ANA201704220,LAA,TOR,rackd901
2017-04-23,ANA201704230,LAA,TOR,dejer901
2017-04-24,ANA201704240,LAA,TOR,basnt901
2017-04-25,ANA201704250,LAA,OAK,muchm901
2017-04-26,ANA201704260,LAA,OAK,laynj901
2017-04-27,ANA201704270,LAA,OAK,hudsm901
2017-05-05,ANA201705050,LAA,HOU,gonzm901
2017-05-06,ANA201705060,LAA,HOU,culbf901
2017-05-07,ANA201705070,LAA,HOU,carlm901
2017-05-11,ANA201705110,LAA,DET,wintm901
2017-05-12,ANA201705120,LAA,DET,wegnm901
2017-05-13,ANA201705130,LAA,DET,muchm901
2017-05-14,ANA201705140,LAA,DET,fostm901
2017-05-15,ANA201705150,LAA,CHW,dimum901
2017-05-16,ANA201705160,LAA,CHW,gibsh902
2017-05-17,ANA201705170,LAA,CHW,gormb901
2017-05-29,ANA201705290,LAA,ATL,herna901
2017-05-30,ANA201705300,LAA,ATL,tumpj901
2017-05-31,ANA201705310,LAA,ATL,libkj901
2017-06-01,ANA201706010,LAA,MIN,kellj901
2017-06-02,ANA201706020,LAA,MIN,fagac901
2017-06-03,ANA201706030,LAA,MIN,timmt901
2017-06-04,ANA201706040,LAA,MIN,littw901
2017-06-12,ANA201706120,LAA,NYY,randt901
2017-06-13,ANA201706130,LAA,NYY,drakr901
2017-06-14,ANA201706140,LAA,NYY,davig901
2017-06-15,ANA201706150,LAA,KCR,culbf901
2017-06-16,ANA201706160,LAA,KCR,buckc901
2017-06-17,ANA201706170,LAA,KCR,carlm901
2017-06-18,ANA201706180,LAA,KCR,gonzm901
2017-06-28,ANA201706280,LAA,LAD,hudsm901
2017-06-29,ANA201706290,LAA,LAD,woodt901
2017-06-30,ANA201706300,LAA,SEA,barbs901
2017-07-01,ANA201707010,LAA,SEA,barrl901
2017-07-02,ANA201707020,LAA,SEA,welkb901
2017-07-14,ANA201707140,LAA,TBR,drakr901
2017-07-15,ANA201707150,LAA,TBR,hobep901
2017-07-16,ANA201707160,LAA,TBR,davig901
2017-07-18,ANA201707180,LAA,WSN,nelsj901
2017-07-19,ANA201707190,LAA,WSN,blasc901
2017-07-21,ANA201707210,LAA,BOS,hallt901
2017-07-22,ANA201707220,LAA,BOS,cuzzp901
2017-07-23,ANA201707230,LAA,BOS,carav901
2017-08-01,ANA201708010,LAA,PHI,wolcq901
2017-08-02,ANA201708020,LAA,PHI,onorb901
2017-08-03,ANA201708030,LAA,PHI,may-b901
2017-08-04,ANA201708040,LAA,OAK,segac901
2017-08-05,ANA201708050,LAA,OAK,mealj901
2017-08-06,ANA201708060,LAA,OAK,kulpr901
2017-08-07,ANA201708070,LAA,BAL,demud901
2017-08-08,ANA201708080,LAA,BAL,nauep901
2017-08-09,ANA201708090,LAA,BAL,dejer901
2017-08-21,ANA201708210,LAA,TEX,sches901
2017-08-22,ANA201708220,LAA,TEX,cedeg901
2017-08-23,ANA201708230,LAA,TEX,morag901
2017-08-24,ANA201708240,LAA,TEX,johna901
2017-08-25,ANA201708250,LAA,HOU,diazl901
2017-08-26,ANA201708260,LAA,HOU,eddid901
2017-08-27,ANA201708270,LAA,HOU,nelsj901
2017-08-28,ANA201708280,LAA,OAK,wintm901
2017-08-29,ANA201708290,LAA,OAK,fostm901
2017-08-30,ANA201708300,LAA,OAK,muchm901
2017-09-12,ANA201709120,LAA,HOU,davig901
2017-09-13,ANA201709130,LAA,HOU,blasc901
2017-09-14,ANA201709140,LAA,HOU,hobep901
2017-09-15,ANA201709150,LAA,TEX,dejer901
2017-09-16,ANA201709160,LAA,TEX,holbs901
2017-09-17,ANA201709170,LAA,TEX,reybd901
2017-09-19,ANA201709190,LAA,CLE,cuzzp901
2017-09-20,ANA201709200,LAA,CLE,hallt901
2017-09-21,ANA201709210,LAA,CLE,rippm901
2017-09-29,ANA201709290,LAA,SEA,kulpr901
2017-09-30,ANA201709300,LAA,SEA,conrc901
2017-10-01,ANA201710010,LAA,SEA,diazl901
2017-04-02,ARI201704020,ARI,SFG,gibsg901
2017-04-04,ARI201704040,ARI,SFG,timmt901
2017-04-05,ARI201704050,ARI,SFG,wolfj901
2017-04-06,ARI201704060,ARI,SFG,reybd901
2017-04-07,ARI201704070,ARI,CLE,barrt901
2017-04-08,ARI201704080,ARI,CLE,herna901
2017-04-09,ARI201704090,ARI,CLE,barkl901
2017-04-21,ARI201704210,ARI,LAD,muchm901
2017-04-22,ARI201704220,ARI,LAD,fostm901
2017-04-23,ARI201704230,ARI,LAD,wintm901
2017-04-24,ARI201704240,ARI,SDP,johna901
2017-04-25,ARI201704250,ARI,SDP,cedeg901
2017-04-26,ARI201704260,ARI,SDP,woodt901
2017-04-27,ARI201704270,ARI,SDP,coope901
2017-04-28,ARI201704280,ARI,COL,basnt901
2017-04-29,ARI201704290,ARI,COL,estam901
2017-04-30,ARI201704300,ARI,COL,laynj901
2017-05-09,ARI201705090,ARI,DET,millb901
2017-05-10,ARI201705100,ARI,DET,danlk901
2017-05-11,ARI201705110,ARI,PIT,woodt901
2017-05-12,ARI201705120,ARI,PIT,hicke901
2017-05-13,ARI201705130,ARI,PIT,conrc901
2017-05-14,ARI201705140,ARI,PIT,mealj901
2017-05-15,ARI201705150,ARI,NYM,drakr901
2017-05-16,ARI201705160,ARI,NYM,wegnm901
2017-05-17,ARI201705170,ARI,NYM,lentn901
2017-05-22,ARI201705220,ARI,CHW,tumpj901
2017-05-23,ARI201705230,ARI,CHW,barrt901
2017-05-24,ARI201705240,ARI,CHW,herna901
2017-06-06,ARI201706060,ARI,SDP,kellj901
2017-06-07,ARI201706070,ARI,SDP,fagac901
2017-06-08,ARI201706080,ARI,SDP,timmt901
2017-06-09,ARI201706090,ARI,MIL,lentn901
2017-06-10,ARI201706100,ARI,MIL,gibsh902
2017-06-11,ARI201706110,ARI,MIL,iassd901
2017-06-23,ARI201706230,ARI,PHI,johna901
2017-06-24,ARI201706240,ARI,PHI,cedeg901
2017-06-25,ARI201706250,ARI,PHI,lives901
2017-06-26,ARI201706260,ARI,PHI,morag901
2017-06-27,ARI201706270,ARI,STL,wolfj901
2017-06-28,ARI201706280,ARI,STL,reybd901
2017-06-29,ARI201706290,ARI,STL,holbs901
2017-06-30,ARI201706300,ARI,COL,laynj901
2017-07-01,ARI201707010,ARI,COL,estam901
2017-07-02,ARI201707020,ARI,COL,hudsm901
2017-07-07,ARI201707070,ARI,CIN,wolcq901
2017-07-08,ARI201707080,ARI,CIN,emmep901
2017-07-09,ARI201707090,ARI,CIN,onorb901
2017-07-21,ARI201707210,ARI,WSN,knigb901
2017-07-22,ARI201707220,ARI,WSN,barrl901
2017-07-23,ARI201707230,ARI,WSN,welkb901
2017-07-24,ARI201707240,ARI,ATL,marqa901
2017-07-25,ARI201707250,ARI,ATL,whitc901
2017-07-26,ARI201707260,ARI,ATL,vanol901
2017-08-08,ARI201708080,ARI,LAD,porta901
2017-08-09,ARI201708090,ARI,LAD,marqa901
2017-08-10,ARI201708100,ARI,LAD,drakr901
2017-08-11,ARI201708110,ARI,CHC,muchm901
2017-08-12,ARI201708120,ARI,CHC,wegnm901
2017-08-13,ARI201708130,ARI,CHC,wintm901
2017-08-14,ARI201708140,ARI,HOU,dejer901
2017-08-15,ARI201708150,ARI,HOU,guccc901
2017-08-25,ARI201708250,ARI,SFG,blakr901
2017-08-26,ARI201708260,ARI,SFG,mealj901
2017-08-27,ARI201708270,ARI,SFG,kulpr901
2017-08-29,ARI201708290,ARI,LAD,blasc901
2017-08-30,ARI201708300,ARI,LAD,eddid901
2017-08-31,ARI201708310,ARI,LAD,nelsj901
2017-09-08,ARI201709080,ARI,SDP,welkb901
2017-09-09,ARI201709090,ARI,SDP,bakej902
2017-09-10,ARI201709100,ARI,SDP,woodt901
2017-09-11,ARI201709110,ARI,COL,hallt901
2017-09-12,ARI201709120,ARI,COL,rippm901
2017-09-13,ARI201709130,ARI,COL,drakr901
2017-09-14,ARI201709140,ARI,COL,cuzzp901
2017-09-22,ARI201709220,ARI,MIA,timmt901
2017-09-23,ARI201709230,ARI,MIA,woodt901
2017-09-24,ARI201709240,ARI,MIA,kellj901
2017-09-25,ARI201709250,ARI,SFG,eddid901
2017-09-26,ARI201709260,ARI,SFG,nelsj901
2017-09-27,ARI201709270,ARI,SFG,blasc901
2017-04-14,ATL201704140,ATL,SDP,hudsm901
2017-04-15,ATL201704150,ATL,SDP,iassd901
2017-04-16,ATL201704160,ATL,SDP,nauep901
2017-04-17,ATL201704170,ATL,SDP,holbs901
2017-04-18,ATL201704180,ATL,WSN,buckc901
2017-04-19,ATL201704190,ATL,WSN,gonzm901
2017-04-20,ATL201704200,ATL,WSN,culbf901
2017-05-01,ATL201705010,ATL,NYM,fairc901
2017-05-02,ATL201705020,ATL,NYM,rackd901
2017-05-03,ATL201705030,ATL,NYM,vanol901
2017-05-05,ATL201705050,ATL,STL,danlk901
2017-05-06,ATL201705060,ATL,STL,ticht901
2017-05-07,ATL201705070,ATL,STL,hamaa901
2017-05-17,ATL201705170,ATL,TOR,onorb901
2017-05-18,ATL201705180,ATL,TOR,emmep901
2017-05-19,ATL201705190,ATL,WSN,marqa901
2017-05-20,ATL201705200,ATL,WSN,fairc901
2017-05-21,ATL201705210,ATL,WSN,rackd901
2017-05-22,ATL201705220,ATL,PIT,cuzzp901
2017-05-23,ATL201705230,ATL,PIT,lentn901
2017-05-24,ATL201705240,ATL,PIT,carav901
2017-05-25,ATL201705250,ATL,PIT,hallt901
2017-06-05,ATL201706050,ATL,PHI,bakej902
2017-06-06,ATL201706060,ATL,PHI,drecb901
2017-06-07,ATL201706070,ATL,PHI,everm901
2017-06-08,ATL201706080,ATL,PHI,blakr901
2017-06-09,ATL201706090,ATL,NYM,rippm901
2017-06-10,ATL201706101,ATL,NYM,hallt901
2017-06-10,ATL201706102,ATL,NYM,cuzzp901
2017-06-11,ATL201706110,ATL,NYM,carav901
2017-06-16,ATL201706160,ATL,MIA,diazl901
2017-06-17,ATL201706170,ATL,MIA,eddid901
2017-06-18,ATL201706180,ATL,MIA,segac901
2017-06-19,ATL201706190,ATL,SFG,dejer901
2017-06-20,ATL201706200,ATL,SFG,emmep901
2017-06-21,ATL201706210,ATL,SFG,onorb901
2017-06-22,ATL201706220,ATL,SFG,wolcq901
2017-06-23,ATL201706230,ATL,MIL,conrc901
2017-06-24,ATL201706240,ATL,MIL,may-b901
2017-06-25,ATL201706250,ATL,MIL,hicke901
2017-07-04,ATL201707040,ATL,HOU,estam901
2017-07-05,ATL201707050,ATL,HOU,laynj901
2017-07-14,ATL201707140,ATL,ARI,demud901
2017-07-15,ATL201707150,ATL,ARI,nauep901
2017-07-16,ATL201707160,ATL,ARI,blakr901
2017-07-17,ATL201707170,ATL,CHC,buckc901
2017-07-18,ATL201707180,ATL,CHC,gonzm901
2017-07-19,ATL201707190,ATL,CHC,hicke901
2017-08-01,ATL201708010,ATL,LAD,sches901
2017-08-02,ATL201708020,ATL,LAD,gibsh902
2017-08-03,ATL201708030,ATL,LAD,iassd901
2017-08-04,ATL201708040,ATL,MIA,lentn901
2017-08-05,ATL201708050,ATL,MIA,hamaa901
2017-08-06,ATL201708060,ATL,MIA,millb901
2017-08-08,ATL201708080,ATL,PHI,hoyej901
2017-08-09,ATL201708090,ATL,PHI,segac901
2017-08-18,ATL201708180,ATL,CIN,rackd901
2017-08-19,ATL201708190,ATL,CIN,reynj901
2017-08-20,ATL201708200,ATL,CIN,mahrn901
2017-08-21,ATL201708210,ATL,SEA,nelsj901
2017-08-22,ATL201708220,ATL,SEA,blasc901
2017-08-23,ATL201708230,ATL,SEA,dejer901
2017-08-25,ATL201708250,ATL,COL,tumpj901
2017-08-26,ATL201708260,ATL,COL,barbs901
2017-08-27,ATL201708270,ATL,COL,barrt901
2017-09-04,ATL201709040,ATL,TEX,kulpr901
2017-09-06,ATL201709061,ATL,TEX,torrc901
2017-09-06,ATL201709062,ATL,TEX,blakr901
2017-09-07,ATL201709070,ATL,MIA,fostm901
2017-09-08,ATL201709080,ATL,MIA,muchm901
2017-09-09,ATL201709090,ATL,MIA,whitc901
2017-09-10,ATL201709100,ATL,MIA,wintm901
2017-09-15,ATL201709150,ATL,NYM,gonzm901
2017-09-16,ATL201709160,ATL,NYM,culbf901
2017-09-17,ATL201709170,ATL,NYM,buckc901
2017-09-19,ATL201709190,ATL,WSN,millb901
2017-09-20,ATL201709200,ATL,WSN,hamaa901
2017-09-21,ATL201709210,ATL,WSN,lentn901
2017-09-22,ATL201709220,ATL,PHI,marqa901
2017-09-23,ATL201709230,ATL,PHI,vanol901
2017-09-24,ATL201709240,ATL,PHI,sches901
2017-04-03,BAL201704030,BAL,TOR,cedeg901
2017-04-05,BAL201704050,BAL,TOR,coope901
2017-04-07,BAL201704070,BAL,NYY,dimum901
2017-04-08,BAL201704080,BAL,NYY,gibsh902
2017-04-09,BAL201704090,BAL,NYY,gormb901
2017-04-21,BAL201704210,BAL,BOS,nauep901
2017-04-22,BAL201704220,BAL,BOS,wendh902
2017-04-23,BAL201704230,BAL,BOS,fleta901
2017-04-24,BAL201704240,BAL,TBR,timmt901
2017-04-25,BAL201704250,BAL,TBR,hoyej901
2017-04-26,BAL201704260,BAL,TBR,littw901
2017-05-05,BAL201705050,BAL,CHW,barrs901
2017-05-06,BAL201705060,BAL,CHW,onorb901
2017-05-07,BAL201705070,BAL,CHW,emmep901
2017-05-08,BAL201705080,BAL,WSN,nelsj901
2017-05-09,BAL201705090,BAL,WSN,diazl901
2017-05-19,BAL201705190,BAL,TOR,mealj901
2017-05-20,BAL201705200,BAL,TOR,woodt901
2017-05-21,BAL201705210,BAL,TOR,kulpr901
2017-05-22,BAL201705220,BAL,MIN,reynj901
2017-05-23,BAL201705230,BAL,MIN,gibsg901
2017-05-24,BAL201705240,BAL,MIN,barrl901
2017-05-29,BAL201705290,BAL,NYY,hamaa901
2017-05-30,BAL201705300,BAL,NYY,millb901
2017-05-31,BAL201705310,BAL,NYY,danlk901
2017-06-01,BAL201706010,BAL,BOS,nelsj901
2017-06-02,BAL201706020,BAL,BOS,diazl901
2017-06-03,BAL201706030,BAL,BOS,eddid901
2017-06-04,BAL201706040,BAL,BOS,blasc901
2017-06-06,BAL201706060,BAL,PIT,estam901
2017-06-07,BAL201706070,BAL,PIT,hudsm901
2017-06-16,BAL201706160,BAL,STL,hobep901
2017-06-17,BAL201706170,BAL,STL,randt901
2017-06-18,BAL201706180,BAL,STL,drakr901
2017-06-19,BAL201706190,BAL,CLE,millb901
2017-06-20,BAL201706200,BAL,CLE,danlk901
2017-06-21,BAL201706210,BAL,CLE,blakr901
2017-06-22,BAL201706220,BAL,CLE,hamaa901
2017-06-30,BAL201706300,BAL,TBR,rackd901
2017-07-01,BAL201707010,BAL,TBR,vanol901
2017-07-02,BAL201707020,BAL,TBR,marqa901
2017-07-14,BAL201707140,BAL,CHC,reybd901
2017-07-15,BAL201707150,BAL,CHC,holbs901
2017-07-16,BAL201707160,BAL,CHC,lentn901
2017-07-17,BAL201707170,BAL,TEX,iassd901
