date,matchup,bet_side,stake,odds,model_prob,vegas_prob,edge,won,game_pnl,flat_pnl,bankroll,year
2021-07-18,NYM @ PIT,,0.0,,0.4597,0.4336,0.0262,,0.0,,2068.14,2021
2021-07-18,BOS @ NYY,,0.0,,0.4791,0.4692,0.0099,,0.0,,2068.14,2021
2021-07-18,MIL @ CIN,CIN,41.58,107.0,0.5247,0.4736,0.0511,False,-41.58,-1.0,2026.56,2021
2021-07-19,MIN @ CHW,CHW,118.82,106.0,0.6061,0.4768,0.1293,False,-118.82,-1.0,1907.74,2021
2021-07-19,MIN @ CHW,MIN,42.59,199.0,0.3939,0.3273,0.0666,True,84.75,1.99,1992.49,2021
2021-07-19,MIN @ CHW,CHW,116.82,106.0,0.6061,0.4768,0.1293,True,123.83,1.06,2116.32,2021
2021-07-19,MIN @ CHW,MIN,47.25,199.0,0.3939,0.3273,0.0666,False,-47.25,-1.0,2069.07,2021
2021-07-19,BOS @ TOR,,0.0,,0.4582,0.4566,0.0016,,0.0,,2069.07,2021
2021-07-19,NYM @ CIN,,0.0,,0.5196,0.5082,0.0114,,0.0,,2069.07,2021
2021-07-19,LAA @ ATH,ATH,76.21,-122.0,0.6159,0.5393,0.0766,True,62.47,0.82,2131.54,2021
2021-07-19,CLE @ HOU,CLE,23.13,194.0,0.3688,0.3329,0.0359,False,-23.13,-1.0,2108.41,2021
2021-07-19,CHC @ STL,STL,26.13,103.0,0.5178,0.4836,0.0342,True,26.91,1.03,2135.32,2021
2021-07-19,MIA @ WSN,,0.0,,0.4542,0.4419,0.0123,,0.0,,2135.32,2021
2021-07-19,PIT @ ARI,,0.0,,0.4992,0.4714,0.0278,,0.0,,2135.32,2021
2021-07-19,BAL @ TBR,BAL,53.59,247.0,0.3596,0.2817,0.0779,True,132.37,2.47,2267.69,2021
2021-07-19,TEX @ DET,DET,152.93,-102.0,0.6385,0.4953,0.1432,True,149.93,0.98,2417.62,2021
2021-07-19,SFG @ LAD,,0.0,,0.5586,0.5434,0.0152,,0.0,,2417.62,2021
2021-07-20,SDP @ ATL,ATL,63.17,156.0,0.4543,0.385,0.0693,True,98.55,1.56,2516.17,2021
2021-07-20,SEA @ COL,SEA,97.85,165.0,0.4742,0.3699,0.1043,True,161.45,1.65,2677.62,2021
2021-07-20,NYM @ CIN,NYM,81.7,137.0,0.4925,0.4149,0.0776,False,-81.7,-1.0,2595.92,2021
2021-07-20,TEX @ DET,DET,163.45,-115.0,0.652,0.523,0.129,True,142.13,0.87,2738.05,2021
2021-07-20,CLE @ HOU,CLE,28.39,185.0,0.3778,0.343,0.0348,False,-28.39,-1.0,2709.66,2021
2021-07-20,PHI @ NYY,NYY,75.84,118.0,0.5193,0.4497,0.0696,True,89.49,1.18,2799.15,2021
2021-07-20,LAA @ ATH,,0.0,,0.6099,0.5902,0.0197,,0.0,,2799.15,2021
2021-07-20,MIA @ WSN,WSN,108.3,-105.0,0.5877,0.5,0.0877,True,103.14,0.95,2902.29,2021
2021-07-20,SFG @ LAD,,0.0,,0.4601,0.4325,0.0276,,0.0,,2902.29,2021
2021-07-20,KCR @ MIL,,0.0,,0.6596,0.5983,0.0613,,0.0,,2902.29,2021
2021-07-20,MIN @ CHW,,0.0,,0.6113,0.5657,0.0456,,0.0,,2902.29,2021
2021-07-20,BAL @ TBR,BAL,51.45,180.0,0.4027,0.3488,0.0539,False,-51.45,-1.0,2850.84,2021
2021-07-20,CHC @ STL,,0.0,,0.4921,0.4907,0.0014,,0.0,,2850.84,2021
2021-07-20,PIT @ ARI,,0.0,,0.5048,0.5046,0.0002,,0.0,,2850.84,2021
2021-07-21,BOS @ TOR,BOS,125.33,180.0,0.4702,0.3488,0.1214,True,225.59,1.8,3076.43,2021
2021-07-21,SEA @ COL,SEA,86.79,128.0,0.5019,0.4307,0.0713,False,-86.79,-1.0,2989.64,2021
2021-07-21,NYM @ CIN,CIN,61.82,123.0,0.4941,0.44,0.0541,False,-61.82,-1.0,2927.82,2021
2021-07-21,CLE @ HOU,CLE,93.5,214.0,0.4055,0.3099,0.0957,True,200.09,2.14,3127.91,2021
2021-07-21,PIT @ ARI,PIT,52.92,118.0,0.4953,0.4497,0.0457,False,-52.92,-1.0,3074.99,2021
2021-07-21,BAL @ TBR,BAL,46.18,205.0,0.3682,0.3199,0.0483,False,-46.18,-1.0,3028.81,2021
2021-07-21,PHI @ NYY,,0.0,,0.5219,0.493,0.0288,,0.0,,3028.81,2021
2021-07-21,MIA @ WSN,,0.0,,0.6093,0.5967,0.0127,,0.0,,3028.81,2021
2021-07-21,CHC @ STL,CHC,67.99,121.0,0.5016,0.4438,0.0579,False,-67.99,-1.0,2960.82,2021
2021-07-21,TEX @ DET,DET,146.3,-116.0,0.6285,0.5252,0.1033,True,126.12,0.86,3086.94,2021
2021-07-21,KCR @ MIL,,0.0,,0.6548,0.6265,0.0283,,0.0,,3086.94,2021
2021-07-21,SDP @ ATL,SDP,48.75,113.0,0.503,0.4598,0.0432,True,55.09,1.13,3142.03,2021
2021-07-21,SDP @ ATL,,0.0,,0.497,0.4704,0.0266,,0.0,,3142.03,2021
2021-07-21,SDP @ ATL,SDP,49.62,113.0,0.503,0.4598,0.0432,True,56.07,1.13,3198.1,2021
2021-07-21,SDP @ ATL,,0.0,,0.497,0.4704,0.0266,,0.0,,3198.1,2021
2021-07-21,SFG @ LAD,SFG,37.99,149.0,0.43,0.3955,0.0346,True,56.61,1.49,3254.71,2021
2021-07-21,MIN @ CHW,,0.0,,0.5985,0.5967,0.0018,,0.0,,3254.71,2021
2021-07-22,ATH @ SEA,,0.0,,0.4516,0.4307,0.0209,,0.0,,3254.71,2021
2021-07-22,ATL @ PHI,PHI,35.52,130.0,0.4595,0.427,0.0324,False,-35.52,-1.0,3219.19,2021
2021-07-22,NYY @ BOS,NYY,97.49,138.0,0.4904,0.4132,0.0772,False,-97.49,-1.0,3121.7,2021
2021-07-22,TBR @ CLE,CLE,73.33,121.0,0.5039,0.4438,0.0601,False,-73.33,-1.0,3048.37,2021
2021-07-22,TEX @ DET,,0.0,,0.6592,0.5693,0.0899,,0.0,,3048.37,2021
2021-07-22,SDP @ MIA,,0.0,,0.5929,0.5918,0.001,,0.0,,3048.37,2021
2021-07-22,SFG @ LAD,SFG,108.75,173.0,0.4567,0.3594,0.0973,True,188.14,1.73,3236.51,2021
2021-07-22,CHC @ STL,CHC,61.33,122.0,0.4921,0.4419,0.0502,False,-61.33,-1.0,3175.18,2021
2021-07-22,LAA @ MIN,LAA,52.85,113.0,0.5048,0.4598,0.045,True,59.72,1.13,3234.9,2021
2021-07-23,PIT @ SFG,,0.0,,0.3726,0.3633,0.0093,,0.0,,3234.9,2021
2021-07-23,TEX @ HOU,,0.0,,0.6586,0.6582,0.0004,,0.0,,3234.9,2021
2021-07-23,SDP @ MIA,,0.0,,0.5847,0.5693,0.0154,,0.0,,3234.9,2021
2021-07-23,LAA @ MIN,,0.0,,0.5049,0.5,0.0049,,0.0,,3234.9,2021
2021-07-23,DET @ KCR,,0.0,,0.5013,0.4792,0.0221,,0.0,,3234.9,2021
2021-07-23,TBR @ CLE,CLE,72.4,115.0,0.513,0.4557,0.0573,False,-72.4,-1.0,3162.5,2021
2021-07-23,ATL @ PHI,ATL,160.27,142.0,0.5322,0.4066,0.1256,False,-160.27,-1.0,3002.23,2021
2021-07-23,TOR @ NYM,NYM,57.16,-107.0,0.5537,0.5046,0.049,True,53.42,0.93,3055.65,2021
2021-07-23,STL @ CIN,STL,33.35,146.0,0.4324,0.4002,0.0323,False,-33.35,-1.0,3022.3,2021
2021-07-23,CHW @ MIL,CHW,125.72,121.0,0.5436,0.4438,0.0998,False,-125.72,-1.0,2896.58,2021
2021-07-23,ATH @ SEA,,0.0,,0.5637,0.5339,0.0298,,0.0,,2896.58,2021
2021-07-23,COL @ LAD,COL,37.14,240.0,0.3303,0.2873,0.0431,True,89.14,2.4,2985.72,2021
2021-07-23,NYY @ BOS,,0.0,,0.5201,0.4907,0.0294,,0.0,,2985.72,2021
2021-07-23,WSN @ BAL,,0.0,,0.4689,0.4517,0.0172,,0.0,,2985.72,2021
2021-07-23,ARI @ CHC,CHC,119.59,-125.0,0.6268,0.5443,0.0825,True,95.67,0.8,3081.39,2021
2021-07-24,LAA @ MIN,LAA,71.99,116.0,0.5131,0.4537,0.0595,True,83.51,1.16,3164.9,2021
2021-07-24,NYY @ BOS,NYY,137.31,157.0,0.4951,0.3835,0.1116,True,215.58,1.57,3380.48,2021
2021-07-24,PIT @ SFG,PIT,97.13,234.0,0.3799,0.2922,0.0877,True,227.28,2.34,3607.76,2021
2021-07-24,WSN @ BAL,BAL,68.47,121.0,0.4941,0.4438,0.0503,True,82.85,1.21,3690.61,2021
2021-07-24,SDP @ MIA,,0.0,,0.4167,0.4066,0.0102,,0.0,,3690.61,2021
2021-07-24,TOR @ NYM,NYM,45.16,106.0,0.5106,0.4748,0.0359,False,-45.16,-1.0,3645.45,2021
2021-07-24,ATL @ PHI,ATL,109.31,112.0,0.5351,0.4619,0.0732,True,122.43,1.12,3767.88,2021
2021-07-24,COL @ LAD,,0.0,,0.6628,0.6523,0.0105,,0.0,,3767.88,2021
2021-07-24,TEX @ HOU,,0.0,,0.6628,0.6627,0.0002,,0.0,,3767.88,2021
2021-07-24,DET @ KCR,DET,70.31,126.0,0.4841,0.4343,0.0498,False,-70.31,-1.0,3697.57,2021
2021-07-24,TBR @ CLE,CLE,117.3,140.0,0.4907,0.4098,0.0809,False,-117.3,-1.0,3580.27,2021
2021-07-24,ARI @ CHC,,0.0,,0.4068,0.3821,0.0247,,0.0,,3580.27,2021
2021-07-24,ATH @ SEA,ATH,63.24,-113.0,0.5637,0.5185,0.0452,False,-63.24,-1.0,3517.03,2021
2021-07-24,CHW @ MIL,CHW,54.2,116.0,0.4961,0.4537,0.0424,False,-54.2,-1.0,3462.83,2021
2021-07-24,STL @ CIN,,0.0,,0.4011,0.3735,0.0276,,0.0,,3462.83,2021
2021-07-25,CHW @ MIL,CHW,197.01,144.0,0.5441,0.4033,0.1408,True,283.69,1.44,3746.52,2021
2021-07-25,PIT @ SFG,,0.0,,0.3596,0.3594,0.0002,,0.0,,3746.52,2021
2021-07-25,DET @ KCR,,0.0,,0.5013,0.4977,0.0037,,0.0,,3746.52,2021
2021-07-25,ATL @ PHI,ATL,201.82,152.0,0.5268,0.3909,0.1359,False,-201.82,-1.0,3544.7,2021
2021-07-25,WSN @ BAL,,0.0,,0.5008,0.4792,0.0216,,0.0,,3544.7,2021
2021-07-25,TOR @ NYM,NYM,78.73,105.0,0.5333,0.477,0.0563,True,82.67,1.05,3627.37,2021
2021-07-25,SDP @ MIA,MIA,54.39,190.0,0.3841,0.3373,0.0468,True,103.34,1.9,3730.71,2021
2021-07-25,TBR @ CLE,CLE,168.16,158.0,0.498,0.3821,0.1159,True,265.69,1.58,3996.4,2021
2021-07-25,LAA @ MIN,LAA,63.34,110.0,0.5094,0.4661,0.0433,True,69.67,1.1,4066.07,2021
2021-07-25,ATH @ SEA,,0.0,,0.4512,0.4438,0.0074,,0.0,,4066.07,2021
2021-07-25,NYY @ BOS,NYY,89.62,127.0,0.4899,0.4325,0.0574,False,-89.62,-1.0,3976.45,2021
2021-07-25,ARI @ CHC,,0.0,,0.6445,0.6301,0.0144,,0.0,,3976.45,2021
2021-07-25,TEX @ HOU,TEX,34.3,230.0,0.3271,0.2956,0.0315,False,-34.3,-1.0,3942.15,2021
2021-07-25,COL @ LAD,,0.0,,0.6486,0.6165,0.0322,,0.0,,3942.15,2021
2021-07-25,STL @ CIN,,0.0,,0.4011,0.3939,0.0072,,0.0,,3942.15,2021
2021-07-26,COL @ LAA,,0.0,,0.6065,0.5902,0.0163,,0.0,,3942.15,2021
2021-07-26,ATL @ NYM,ATL,196.45,157.0,0.5109,0.3835,0.1274,False,-196.45,-1.0,3745.7,2021
2021-07-26,ATL @ NYM,ATL,139.12,135.0,0.5109,0.4183,0.0926,False,-139.12,-1.0,3606.58,2021
2021-07-26,CIN @ CHC,CIN,52.82,122.0,0.4826,0.4419,0.0408,False,-52.82,-1.0,3553.76,2021
2021-07-26,ATL @ NYM,ATL,177.1,157.0,0.5109,0.3835,0.1274,True,278.05,1.57,3831.81,2021
2021-07-26,ATL @ NYM,ATL,142.32,135.0,0.5109,0.4183,0.0926,True,192.13,1.35,4023.94,2021
2021-07-26,CHW @ KCR,,0.0,,0.5432,0.5318,0.0114,,0.0,,4023.94,2021
2021-07-26,HOU @ SEA,SEA,106.88,155.0,0.4567,0.3864,0.0703,True,165.66,1.55,4189.6,2021
2021-07-26,WSN @ PHI,,0.0,,0.5542,0.5423,0.0119,,0.0,,4189.6,2021
2021-07-26,TOR @ BOS,TOR,82.92,122.0,0.494,0.4419,0.0521,False,-82.92,-1.0,4106.68,2021
2021-07-26,DET @ MIN,DET,146.91,161.0,0.4714,0.3773,0.0941,False,-146.91,-1.0,3959.77,2021
2021-07-27,NYY @ TBR,,0.0,,0.5896,0.5657,0.0239,,0.0,,3959.77,2021
2021-07-27,CHW @ KCR,,0.0,,0.4363,0.4183,0.018,,0.0,,3959.77,2021
2021-07-27,CIN @ CHC,CIN,156.11,150.0,0.4946,0.3939,0.1007,True,234.17,1.5,4193.94,2021
2021-07-27,MIL @ PIT,,0.0,,,,,,0.0,,4193.94,2021
2021-07-27,LAD @ SFG,,0.0,,0.5413,0.5274,0.0139,,0.0,,4193.94,2021
2021-07-27,WSN @ PHI,PHI,71.13,-122.0,0.5801,0.5381,0.042,False,-71.13,-1.0,4122.81,2021
2021-07-27,ARI @ TEX,ARI,173.23,126.0,0.5362,0.4343,0.1018,False,-173.23,-1.0,3949.58,2021
2021-07-27,HOU @ SEA,SEA,88.54,148.0,0.4567,0.397,0.0597,False,-88.54,-1.0,3861.04,2021
2021-07-27,ATH @ SDP,ATH,120.16,142.0,0.4863,0.4066,0.0797,False,-120.16,-1.0,3740.88,2021
2021-07-27,DET @ MIN,DET,148.41,170.0,0.4703,0.3633,0.107,True,252.3,1.7,3993.18,2021
2021-07-27,MIA @ BAL,BAL,115.5,117.0,0.5232,0.4517,0.0716,False,-115.5,-1.0,3877.68,2021
2021-07-27,COL @ LAA,,0.0,,0.6065,0.5619,0.0446,,0.0,,3877.68,2021
2021-07-27,STL @ CLE,CLE,79.03,107.0,0.5252,0.4726,0.0527,False,-79.03,-1.0,3798.65,2021
2021-07-27,ATL @ NYM,NYM,76.16,130.0,0.4801,0.427,0.0531,False,-76.16,-1.0,3722.49,2021
2021-07-28,TOR @ BOS,TOR,69.33,120.0,0.4952,0.4457,0.0494,False,-69.33,-1.0,3653.16,2021
2021-07-28,TOR @ BOS,BOS,138.01,140.0,0.5048,0.4098,0.095,True,193.21,1.4,3846.37,2021
2021-07-28,STL @ CLE,CLE,117.42,101.0,0.5589,0.4861,0.0728,True,118.59,1.01,3964.96,2021
2021-07-28,DET @ MIN,DET,66.87,128.0,0.4765,0.4307,0.0458,True,85.59,1.28,4050.55,2021
2021-07-28,ATH @ SDP,,0.0,,0.4567,0.4517,0.005,,0.0,,4050.55,2021
2021-07-28,CIN @ CHC,,0.0,,0.5054,0.4884,0.017,,0.0,,4050.55,2021
2021-07-28,ATL @ NYM,ATL,112.29,109.0,0.5363,0.4682,0.0681,False,-112.29,-1.0,3938.26,2021
2021-07-28,LAD @ SFG,,0.0,,0.4518,0.4477,0.0041,,0.0,,3938.26,2021
2021-07-28,MIA @ BAL,,0.0,,0.4714,0.4477,0.0237,,0.0,,3938.26,2021
2021-07-28,TOR @ BOS,TOR,73.35,120.0,0.4952,0.4457,0.0494,True,88.02,1.2,4026.28,2021
2021-07-28,TOR @ BOS,BOS,152.11,140.0,0.5048,0.4098,0.095,False,-152.11,-1.0,3874.17,2021
2021-07-28,HOU @ SEA,HOU,39.56,-110.0,0.5433,0.5116,0.0316,True,35.96,0.91,3910.13,2021
2021-07-28,NYY @ TBR,,0.0,,0.5897,0.5619,0.0278,,0.0,,3910.13,2021
2021-07-28,COL @ LAA,,0.0,,0.3622,0.334,0.0282,,0.0,,3910.13,2021
2021-07-28,ARI @ TEX,ARI,86.79,107.0,0.529,0.4726,0.0564,True,92.87,1.07,4003.0,2021
2021-07-28,CHW @ KCR,KCR,106.21,160.0,0.4499,0.3792,0.0707,True,169.94,1.6,4172.94,2021
2021-07-28,MIL @ PIT,,0.0,,0.5914,0.58,0.0114,,0.0,,4172.94,2021
2021-07-29,BAL @ DET,,0.0,,0.4328,0.4098,0.023,,0.0,,4172.94,2021
2021-07-29,ATL @ NYM,ATL,184.96,118.0,0.5547,0.4497,0.105,True,218.25,1.18,4391.19,2021
2021-07-29,CIN @ CHC,,0.0,,0.4685,0.4457,0.0227,,0.0,,4391.19,2021
2021-07-29,ATH @ LAA,LAA,96.79,139.0,0.4697,0.4115,0.0582,False,-96.79,-1.0,4294.4,2021
2021-07-29,NYY @ TBR,TBR,194.0,112.0,0.5672,0.4619,0.1053,True,217.28,1.12,4511.68,2021
2021-07-29,WSN @ PHI,WSN,47.33,132.0,0.4549,0.4235,0.0314,False,-47.33,-1.0,4464.35,2021
2021-07-29,COL @ SDP,COL,100.11,236.0,0.3606,0.2905,0.0701,False,-100.11,-1.0,4364.24,2021
2021-07-29,CHW @ KCR,KCR,91.63,160.0,0.4363,0.3792,0.0571,True,146.61,1.6,4510.85,2021
2021-07-29,LAD @ SFG,,0.0,,0.5482,0.536,0.0122,,0.0,,4510.85,2021
2021-07-29,MIL @ PIT,PIT,132.7,175.0,0.4385,0.3569,0.0816,False,-132.7,-1.0,4378.15,2021
2021-07-29,WSN @ PHI,WSN,45.93,132.0,0.4549,0.4235,0.0314,True,60.63,1.32,4438.78,2021
2021-07-29,WSN @ PHI,WSN,78.84,142.0,0.4549,0.4066,0.0484,True,111.95,1.42,4550.73,2021
2021-07-29,TOR @ BOS,,0.0,,0.4982,0.4726,0.0256,,0.0,,4550.73,2021
2021-07-29,WSN @ PHI,WSN,80.83,142.0,0.4549,0.4066,0.0484,False,-80.83,-1.0,4469.9,2021
2021-07-30,LAD @ ARI,,0.0,,0.362,0.3536,0.0084,,0.0,,4469.9,2021
2021-07-30,KCR @ TOR,KCR,128.91,205.0,0.4054,0.3199,0.0855,False,-128.91,-1.0,4340.99,2021
2021-07-30,CIN @ NYM,,0.0,,0.4373,0.4362,0.0011,,0.0,,4340.99,2021
2021-07-30,NYY @ MIA,MIA,65.65,150.0,0.4363,0.3939,0.0424,False,-65.65,-1.0,4275.34,2021
2021-07-30,MIL @ ATL,ATL,113.86,130.0,0.495,0.427,0.0679,False,-113.86,-1.0,4161.48,2021
2021-07-30,ATH @ LAA,,0.0,,0.5303,0.523,0.0073,,0.0,,4161.48,2021
2021-07-30,HOU @ SFG,,0.0,,0.46,0.4598,0.0002,,0.0,,4161.48,2021
2021-07-30,CHC @ WSN,,0.0,,0.4641,0.4438,0.0203,,0.0,,4161.48,2021
2021-07-30,COL @ SDP,,0.0,,0.3743,0.3569,0.0174,,0.0,,4161.48,2021
2021-07-30,BOS @ TBR,,0.0,,0.4361,0.4288,0.0073,,0.0,,4161.48,2021
2021-07-30,MIN @ STL,MIN,136.32,139.0,0.4946,0.4115,0.0831,False,-136.32,-1.0,4025.16,2021
2021-07-30,PHI @ PIT,,0.0,,0.4522,0.4457,0.0065,,0.0,,4025.16,2021
2021-07-30,SEA @ TEX,TEX,55.9,144.0,0.4426,0.4033,0.0393,False,-55.9,-1.0,3969.26,2021
2021-07-30,CLE @ CHW,CLE,67.56,204.0,0.3746,0.3224,0.0522,False,-67.56,-1.0,3901.7,2021
2021-07-30,BAL @ DET,,0.0,,0.4328,0.4132,0.0197,,0.0,,3901.7,2021
2021-07-31,ATH @ LAA,LAA,81.18,135.0,0.4733,0.4183,0.0551,True,109.59,1.35,4011.29,2021
2021-07-31,CIN @ NYM,,0.0,,0.5516,0.536,0.0156,,0.0,,4011.29,2021
2021-07-31,COL @ SDP,,0.0,,0.3882,0.3607,0.0275,,0.0,,4011.29,2021
2021-07-31,CLE @ CHW,,0.0,,0.6201,0.5951,0.0251,,0.0,,4011.29,2021
2021-07-31,LAD @ ARI,,0.0,,0.3889,0.3806,0.0083,,0.0,,4011.29,2021
2021-07-31,PHI @ PIT,PIT,99.03,167.0,0.4363,0.3672,0.0691,True,165.38,1.67,4176.67,2021
2021-07-31,NYY @ MIA,,0.0,,0.5637,0.5581,0.0056,,0.0,,4176.67,2021
2021-07-31,BOS @ TBR,,0.0,,0.5329,0.5185,0.0144,,0.0,,4176.67,2021
2021-07-31,KCR @ TOR,KCR,114.99,210.0,0.3972,0.3137,0.0835,False,-114.99,-1.0,4061.68,2021
2021-07-31,MIN @ STL,MIN,82.24,116.0,0.5065,0.4537,0.0528,True,95.4,1.16,4157.08,2021
2021-07-31,HOU @ SFG,,0.0,,0.527,0.5208,0.0063,,0.0,,4157.08,2021
2021-07-31,BAL @ DET,DET,95.96,-110.0,0.5678,0.5116,0.0562,False,-95.96,-1.0,4061.12,2021
2021-07-31,SEA @ TEX,,0.0,,0.4432,0.44,0.0032,,0.0,,4061.12,2021
2021-07-31,MIL @ ATL,ATL,131.82,129.0,0.5098,0.4288,0.081,True,170.05,1.29,4231.17,2021
2021-07-31,CHC @ WSN,,0.0,,0.4946,0.4726,0.022,,0.0,,4231.17,2021
2021-08-01,NYY @ MIA,MIA,96.36,149.0,0.4561,0.3955,0.0606,False,-96.36,-1.0,4134.81,2021
2021-08-01,ATH @ LAA,ATH,85.79,105.0,0.5303,0.477,0.0533,True,90.08,1.05,4224.89,2021
2021-08-01,MIN @ STL,MIN,185.9,146.0,0.511,0.4002,0.1108,False,-185.9,-1.0,4038.99,2021
2021-08-01,CIN @ NYM,CIN,140.17,170.0,0.4578,0.3633,0.0945,True,238.29,1.7,4277.28,2021
2021-08-01,BOS @ TBR,,0.0,,0.4011,0.4002,0.001,,0.0,,4277.28,2021
2021-08-01,MIL @ ATL,MIL,135.49,152.0,0.4733,0.3909,0.0823,True,205.94,1.52,4483.22,2021
2021-08-01,CHC @ WSN,,0.0,,0.4946,0.4838,0.0109,,0.0,,4483.22,2021
2021-08-01,SEA @ TEX,,0.0,,0.4316,0.4235,0.0081,,0.0,,4483.22,2021
2021-08-01,HOU @ SFG,,0.0,,0.5423,0.5296,0.0127,,0.0,,4483.22,2021
2021-08-01,KCR @ TOR,KCR,75.97,220.0,0.3591,0.3043,0.0548,False,-75.97,-1.0,4407.25,2021
2021-08-01,COL @ SDP,,0.0,,0.6172,0.5934,0.0237,,0.0,,4407.25,2021
2021-08-01,CLE @ CHW,,0.0,,0.6157,0.615,0.0007,,0.0,,4407.25,2021
2021-08-01,PHI @ PIT,PIT,62.58,142.0,0.4466,0.4066,0.04,False,-62.58,-1.0,4344.67,2021
2021-08-01,LAD @ ARI,ARI,88.15,216.0,0.3719,0.308,0.0639,False,-88.15,-1.0,4256.52,2021
2021-08-01,BAL @ DET,,0.0,,0.4406,0.42,0.0206,,0.0,,4256.52,2021
2021-08-02,BAL @ NYY,BAL,89.48,250.0,0.3458,0.2776,0.0682,True,223.7,2.5,4480.22,2021
2021-08-02,NYM @ MIA,MIA,125.44,150.0,0.4672,0.3939,0.0733,True,188.16,1.5,4668.38,2021
2021-08-02,PHI @ WSN,WSN,50.33,107.0,0.5054,0.4726,0.0328,False,-50.33,-1.0,4618.05,2021
2021-08-02,SEA @ TBR,,0.0,,0.6615,0.6431,0.0184,,0.0,,4618.05,2021
2021-08-02,SFG @ ARI,ARI,143.61,185.0,0.4316,0.343,0.0886,False,-143.61,-1.0,4474.44,2021
2021-08-02,CLE @ TOR,CLE,320.37,220.0,0.5094,0.3043,0.2051,True,704.81,2.2,5179.25,2021
2021-08-02,LAA @ TEX,LAA,135.34,-102.0,0.5567,0.493,0.0637,False,-135.34,-1.0,5043.91,2021
2021-08-02,PIT @ MIL,,0.0,,0.7028,0.657,0.0457,,0.0,,5043.91,2021
2021-08-03,LAA @ TEX,,0.0,,0.5568,0.5503,0.0065,,0.0,,5043.91,2021
2021-08-03,SEA @ TBR,,0.0,,0.6403,0.5951,0.0452,,0.0,,5043.91,2021
2021-08-03,KCR @ CHW,KCR,88.89,220.0,0.361,0.3043,0.0566,False,-88.89,-1.0,4955.02,2021
2021-08-03,MIN @ CIN,MIN,48.95,125.0,0.4664,0.4362,0.0302,True,61.19,1.25,5016.21,2021
2021-08-03,HOU @ LAD,HOU,63.41,163.0,0.4116,0.3735,0.038,True,103.36,1.63,5119.57,2021
2021-08-03,SDP @ ATH,SDP,241.57,153.0,0.5094,0.3894,0.12,True,369.6,1.53,5489.17,2021
2021-08-03,PIT @ MIL,,0.0,,0.3217,0.3199,0.0018,,0.0,,5489.17,2021
2021-08-03,CHC @ COL,CHC,267.23,128.0,0.5479,0.4307,0.1173,False,-267.23,-1.0,5221.94,2021
2021-08-03,BOS @ DET,DET,100.28,131.0,0.4765,0.4253,0.0512,True,131.37,1.31,5353.31,2021
2021-08-03,CLE @ TOR,CLE,305.9,180.0,0.5041,0.3488,0.1552,False,-305.9,-1.0,5047.41,2021
2021-08-03,ATL @ STL,,0.0,,0.5742,0.5503,0.0239,,0.0,,5047.41,2021
2021-08-03,PHI @ WSN,WSN,173.63,158.0,0.4719,0.3821,0.0898,False,-173.63,-1.0,4873.78,2021
2021-08-03,BAL @ NYY,BAL,134.25,220.0,0.3882,0.3043,0.0839,False,-134.25,-1.0,4739.53,2021
2021-08-03,NYM @ MIA,MIA,196.94,170.0,0.475,0.3633,0.1117,True,334.8,1.7,5074.33,2021
2021-08-03,SFG @ ARI,ARI,119.72,162.0,0.44,0.3754,0.0646,True,193.95,1.62,5268.28,2021
2021-08-04,MIN @ CIN,MIN,283.9,210.0,0.4686,0.3137,0.155,False,-283.9,-1.0,4984.38,2021
2021-08-04,ATL @ STL,ATL,124.55,-108.0,0.5673,0.507,0.0603,True,115.32,0.93,5099.7,2021
2021-08-04,CLE @ TOR,CLE,337.58,185.0,0.5228,0.343,0.1798,False,-337.58,-1.0,4762.12,2021
2021-08-04,SEA @ TBR,,0.0,,0.6165,0.5967,0.0198,,0.0,,4762.12,2021
2021-08-04,SFG @ ARI,ARI,133.46,164.0,0.4484,0.3717,0.0767,False,-133.46,-1.0,4628.66,2021
2021-08-04,PIT @ MIL,,0.0,,0.3151,0.2999,0.0153,,0.0,,4628.66,2021
2021-08-04,NYM @ MIA,MIA,94.71,139.0,0.466,0.4115,0.0545,False,-94.71,-1.0,4533.95,2021
2021-08-04,KCR @ CHW,,0.0,,0.3042,0.2956,0.0086,,0.0,,4533.95,2021
2021-08-04,BOS @ DET,DET,128.96,135.0,0.4909,0.4183,0.0726,False,-128.96,-1.0,4404.99,2021
2021-08-04,SDP @ ATH,SDP,83.98,110.0,0.5161,0.4661,0.05,False,-83.98,-1.0,4321.01,2021
2021-08-04,PHI @ WSN,,0.0,,0.4841,0.4792,0.0049,,0.0,,4321.01,2021
2021-08-04,CHC @ COL,CHC,294.96,161.0,0.5516,0.3773,0.1743,True,474.89,1.61,4795.9,2021
2021-08-04,HOU @ LAD,HOU,189.61,205.0,0.4342,0.3199,0.1142,False,-189.61,-1.0,4606.29,2021
2021-08-04,BAL @ NYY,BAL,61.86,224.0,0.3458,0.3008,0.045,False,-61.86,-1.0,4544.43,2021
2021-08-04,LAA @ TEX,TEX,97.9,161.0,0.4363,0.3773,0.059,False,-97.9,-1.0,4446.53,2021
2021-08-05,BOS @ DET,DET,111.78,114.0,0.5209,0.4577,0.0631,True,127.43,1.14,4573.96,2021
2021-08-05,ATL @ STL,ATL,104.97,-119.0,0.5853,0.5318,0.0535,True,88.21,0.84,4662.17,2021
