Date,home_team,away_team,game_number,year,home_sp_id,home_sp_name,away_sp_id,away_sp_name,game_pk,game_id
2026-04-20,BOS,DET,1,2026,mlb_543243,Sonny Gray,mlb_656427,Jack Flaherty,,20260420_BOS_DET_1
2026-04-20,CHC,PHI,1,2026,mlb_607067,Colin Rea,mlb_605400,Aaron Nola,,20260420_CHC_PHI_1
2026-04-20,CLE,HOU,1,2026,mlb_677944,Slade Cecconi,mlb_681293,Spencer Arrighetti,,20260420_CLE_HOU_1
2026-04-20,COL,LAD,1,2026,mlb_500779,Jose Quintana,mlb_680736,Justin Wrobleski,,20260420_COL_LAD_1
2026-04-20,KCR,BAL,1,2026,mlb_607625,Seth Lugo,mlb_680694,Kyle Bradish,,20260420_KCR_BAL_1
2026-04-20,LAA,TOR,1,2026,mlb_672282,Reid Detmers,mlb_656302,Dylan Cease,,20260420_LAA_TOR_1
2026-04-20,MIA,STL,1,2026,mlb_676974,Max Meyer,mlb_700241,Michael McGreevy,,20260420_MIA_STL_1
2026-04-20,SEA,ATH,1,2026,mlb_676106,Emerson Hancock,mlb_669372,J.T. Ginn,,20260420_SEA_ATH_1
2026-04-20,TBR,CIN,1,2026,mlb_669947,Jesse Scholtens,mlb_695076,Rhett Lowder,,20260420_TBR_CIN_1
2026-04-20,WSN,ATL,1,2026,mlb_663623,Jake Irvin,mlb_693821,Bryce Elder,,20260420_WSN_ATL_1
2026-04-21,ARI,CHW,1,2026,mlb_518876,Merrill Kelly,mlb_680732,Sean Burke,,20260421_ARI_CHW_1
2026-04-21,BOS,NYY,1,2026,mlb_813349,Connelly Early,mlb_661563,Luis Gil,,20260421_BOS_NYY_1
2026-04-21,CHC,PHI,1,2026,mlb_684007,Shota Imanaga,mlb_666200,Jesús Luzardo,,20260421_CHC_PHI_1
2026-04-21,CLE,HOU,1,2026,mlb_800048,Parker Messick,mlb_680802,Ryan Weiss,,20260421_CLE_HOU_1
2026-04-21,COL,SDP,1,2026,mlb_623474,Jimmy Herget,mlb_681190,Randy Vásquez,,20260421_COL_SDP_1
2026-04-21,DET,MIL,1,2026,mlb_672456,Keider Montero,mlb_690986,Kyle Harrison,,20260421_DET_MIL_1
2026-04-21,KCR,BAL,1,2026,mlb_663460,Kris Bubic,mlb_669358,Shane Baz,,20260421_KCR_BAL_1
2026-04-21,LAA,TOR,1,2026,mlb_686799,Jack Kochanowicz,mlb_571578,Patrick Corbin,,20260421_LAA_TOR_1
2026-04-21,MIA,STL,1,2026,mlb_663978,Chris Paddack,mlb_669160,Dustin May,,20260421_MIA_STL_1
2026-04-21,NYM,MIN,1,2026,mlb_690997,Nolan McLean,mlb_680573,Simeon Woods Richardson,,20260421_NYM_MIN_1
2026-04-21,SEA,ATH,1,2026,mlb_622491,Luis Castillo,mlb_682052,Jacob Lopez,,20260421_SEA_ATH_1
2026-04-21,SFG,LAD,1,2026,mlb_694738,Landen Roupp,mlb_808967,Yoshinobu Yamamoto,,20260421_SFG_LAD_1
2026-04-21,TBR,CIN,1,2026,mlb_571927,Steven Matz,mlb_695505,Chase Burns,,20260421_TBR_CIN_1
2026-04-21,TEX,PIT,1,2026,mlb_677958,Kumar Rocker,mlb_669387,Carmen Mlodzinski,,20260421_TEX_PIT_1
2026-04-21,WSN,ATL,1,2026,mlb_656492,Foster Griffin,mlb_625643,Reynaldo López,,20260421_WSN_ATL_1
2026-04-22,ARI,CHW,1,2026,mlb_593958,Eduardo Rodriguez,mlb_641743,Anthony Kay,,20260422_ARI_CHW_1
2026-04-22,BOS,NYY,1,2026,mlb_624133,Ranger Suarez,mlb_608331,Max Fried,,20260422_BOS_NYY_1
2026-04-22,CHC,PHI,1,2026,mlb_571510,Matthew Boyd,mlb_679775,Kyle Backhus,,20260422_CHC_PHI_1
2026-04-22,CLE,HOU,1,2026,mlb_676440,Tanner Bibee,mlb_663567,Peter Lambert,,20260422_CLE_HOU_1
2026-04-22,COL,SDP,1,2026,mlb_608372,Tomoyuki Sugano,mlb_621111,Walker Buehler,,20260422_COL_SDP_1
2026-04-22,DET,MIL,1,2026,mlb_663554,Casey Mize,mlb_669084,DL Hall,,20260422_DET_MIL_1
2026-04-22,KCR,BAL,1,2026,mlb_608379,Michael Wacha,mlb_605135,Chris Bassitt,,20260422_KCR_BAL_1
2026-04-22,LAA,TOR,1,2026,mlb_667755,José Soriano,mlb_641778,Eric Lauer,,20260422_LAA_TOR_1
2026-04-22,MIA,STL,1,2026,mlb_676083,Janson Junk,mlb_681517,Kyle Leahy,,20260422_MIA_STL_1
2026-04-22,NYM,MIN,1,2026,mlb_605280,Clay Holmes,mlb_687570,Connor Prielipp,,20260422_NYM_MIN_1
2026-04-22,SEA,ATH,1,2026,mlb_669302,Logan Gilbert,mlb_650644,Aaron Civale,,20260422_SEA_ATH_1
2026-04-22,SFG,LAD,1,2026,mlb_641816,Tyler Mahle,mlb_660271,Shohei Ohtani,,20260422_SFG_LAD_1
2026-04-22,TBR,CIN,1,2026,mlb_607259,Nick Martinez,mlb_682227,Brandon Williamson,,20260422_TBR_CIN_1
2026-04-22,TEX,PIT,1,2026,mlb_683004,Jack Leiter,mlb_677952,Braxton Ashcraft,,20260422_TEX_PIT_1
2026-04-22,WSN,ATL,1,2026,mlb_641793,Zack Littell,mlb_800311,Didier Fuentes,,20260422_WSN_ATL_1
2026-04-23,ARI,CHW,1,2026,mlb_647336,Michael Soroka,mlb_663436,Davis Martin,,20260423_ARI_CHW_1
2026-04-23,BOS,NYY,1,2026,mlb_801139,Payton Tolle,mlb_693645,Cam Schlittler,,20260423_BOS_NYY_1
2026-04-23,CHC,PHI,1,2026,mlb_665795,Edward Cabrera,mlb_650911,Cristopher Sánchez,,20260423_CHC_PHI_1
2026-04-23,COL,SDP,1,2026,mlb_663372,Ryan Feltner,mlb_663362,Matt Waldron,,20260423_COL_SDP_1
2026-04-23,DET,MIL,1,2026,mlb_669373,Tarik Skubal,mlb_687075,Brandon Sproat,,20260423_DET_MIL_1
2026-04-23,NYM,MIN,1,2026,mlb_681035,Christian Scott,mlb_657746,Joe Ryan,,20260423_NYM_MIN_1
2026-04-23,SFG,LAD,1,2026,mlb_657277,Logan Webb,mlb_607192,Tyler Glasnow,,20260423_SFG_LAD_1
2026-04-23,TEX,PIT,1,2026,mlb_594798,Jacob deGrom,mlb_696149,Bubba Chandler,,20260423_TEX_PIT_1
2026-04-23,WSN,ATL,1,2026,mlb_676917,Cade Cavalli,mlb_702275,JR Ritchie,,20260423_WSN_ATL_1
2026-04-24,ATL,PHI,1,2026,mlb_656550,Grant Holmes,mlb_691725,Andrew Painter,,20260424_ATL_PHI_1
2026-04-24,BAL,BOS,1,2026,mlb_687064,Brandon Young,mlb_678394,Brayan Bello,,20260424_BAL_BOS_1
2026-04-24,CHW,WSN,1,2026,mlb_663542,Bryan Hudson,mlb_676571,PJ Poulin,,20260424_CHW_WSN_1
2026-04-24,CIN,DET,1,2026,mlb_671096,Andrew Abbott,mlb_664285,Framber Valdez,,20260424_CIN_DET_1
2026-04-24,HOU,NYY,1,2026,mlb_621121,Lance McCullers Jr.,mlb_701542,Will Warren,,20260424_HOU_NYY_1
2026-04-24,KCR,LAA,1,2026,mlb_702070,Noah Cameron,mlb_579328,Yusei Kikuchi,,20260424_KCR_LAA_1
2026-04-24,LAD,CHC,1,2026,mlb_686218,Emmet Sheehan,mlb_592791,Jameson Taillon,,20260424_LAD_CHC_1
2026-04-24,MIL,PIT,1,2026,mlb_605540,Brandon Woodruff,mlb_694973,Paul Skenes,,20260424_MIL_PIT_1
2026-04-24,NYM,COL,1,2026,mlb_642547,Freddy Peralta,mlb_547179,Michael Lorenzen,,20260424_NYM_COL_1
2026-04-24,SFG,MIA,1,2026,mlb_605288,Adrian Houser,mlb_645261,Sandy Alcantara,,20260424_SFG_MIA_1
2026-04-24,STL,SEA,1,2026,mlb_669467,Andre Pallante,mlb_669923,George Kirby,,20260424_STL_SEA_1
2026-04-24,TBR,MIN,1,2026,mlb_656876,Drew Rasmussen,mlb_671737,Taj Bradley,,20260424_TBR_MIN_1
2026-04-24,TEX,ATH,1,2026,mlb_543135,Nathan Eovaldi,mlb_622663,Luis Severino,,20260424_TEX_ATH_1
2026-04-24,TOR,CLE,1,2026,mlb_453286,Max Scherzer,mlb_668909,Gavin Williams,,20260424_TOR_CLE_1
2026-04-25,ARI,SDP,1,2026,mlb_668678,Zac Gallen,mlb_608566,Germán Márquez,,20260425_ARI_SDP_1
2026-04-25,ATL,PHI,1,2026,mlb_693821,Bryce Elder,mlb_554430,Zack Wheeler,,20260425_ATL_PHI_1
2026-04-25,BAL,BOS,1,2026,mlb_669432,Trevor Rogers,mlb_676979,Garrett Crochet,,20260425_BAL_BOS_1
2026-04-25,CHW,WSN,1,2026,mlb_702273,Noah Schultz,mlb_663623,Jake Irvin,,20260425_CHW_WSN_1
2026-04-25,CIN,DET,1,2026,mlb_663903,Brady Singer,mlb_656427,Jack Flaherty,,20260425_CIN_DET_1
2026-04-25,HOU,NYY,1,2026,mlb_681347,Mike Burrows,mlb_677960,Ryan Weathers,,20260425_HOU_NYY_1
2026-04-25,KCR,LAA,1,2026,mlb_666142,Cole Ragans,mlb_700712,Walbert Ureña,,20260425_KCR_LAA_1
2026-04-25,LAD,CHC,1,2026,mlb_808963,Roki Sasaki,mlb_607067,Colin Rea,,20260425_LAD_CHC_1
2026-04-25,MIL,PIT,1,2026,mlb_694819,Jacob Misiorowski,mlb_656605,Mitch Keller,,20260425_MIL_PIT_1
2026-04-25,SFG,MIA,1,2026,mlb_592662,Robbie Ray,mlb_691587,Eury Pérez,,20260425_SFG_MIA_1
2026-04-25,STL,SEA,1,2026,mlb_669461,Matthew Liberatore,mlb_693433,Bryan Woo,,20260425_STL_SEA_1
2026-04-25,TBR,MIN,1,2026,mlb_663556,Shane McClanahan,mlb_641927,Bailey Ober,,20260425_TBR_MIN_1
2026-04-25,TEX,ATH,1,2026,mlb_669022,MacKenzie Gore,mlb_605488,Jeffrey Springs,,20260425_TEX_ATH_1
2026-04-25,TOR,CLE,1,2026,mlb_592332,Kevin Gausman,mlb_676282,Joey Cantillo,,20260425_TOR_CLE_1
2026-04-26,ARI,SDP,1,2026,mlb_669194,Ryne Nelson,mlb_650633,Michael King,,20260426_ARI_SDP_1
2026-04-26,ATL,PHI,1,2026,mlb_519242,Chris Sale,mlb_605400,Aaron Nola,,20260426_ATL_PHI_1
2026-04-26,BAL,BOS,1,2026,mlb_680694,Kyle Bradish,mlb_813349,Connelly Early,,20260426_BAL_BOS_1
2026-04-26,CHW,WSN,1,2026,mlb_663542,Bryan Hudson,mlb_656492,Foster Griffin,,20260426_CHW_WSN_1
2026-04-26,CIN,DET,1,2026,mlb_695076,Rhett Lowder,mlb_672456,Keider Montero,,20260426_CIN_DET_1
2026-04-26,HOU,NYY,1,2026,mlb_681293,Spencer Arrighetti,mlb_661563,Luis Gil,,20260426_HOU_NYY_1
2026-04-26,KCR,LAA,1,2026,mlb_607625,Seth Lugo,mlb_672282,Reid Detmers,,20260426_KCR_LAA_1
2026-04-26,LAD,CHC,1,2026,mlb_680736,Justin Wrobleski,mlb_684007,Shota Imanaga,,20260426_LAD_CHC_1
2026-04-26,MIL,PIT,1,2026,mlb_690986,Kyle Harrison,mlb_669387,Carmen Mlodzinski,,20260426_MIL_PIT_1
2026-04-26,NYM,COL,1,2026,mlb_690997,Nolan McLean,mlb_500779,Jose Quintana,,20260426_NYM_COL_1
2026-04-26,SFG,MIA,1,2026,mlb_694738,Landen Roupp,mlb_676974,Max Meyer,,20260426_SFG_MIA_1
2026-04-26,STL,SEA,1,2026,mlb_700241,Michael McGreevy,mlb_676106,Emerson Hancock,,20260426_STL_SEA_1
2026-04-26,TBR,MIN,1,2026,mlb_643377,Griffin Jax,mlb_680573,Simeon Woods Richardson,,20260426_TBR_MIN_1
2026-04-26,TEX,ATH,1,2026,mlb_677958,Kumar Rocker,mlb_669372,J.T. Ginn,,20260426_TEX_ATH_1
2026-04-26,TOR,CLE,1,2026,mlb_571578,Patrick Corbin,mlb_677944,Slade Cecconi,,20260426_TOR_CLE_1
2026-04-27,CHW,LAA,1,2026,mlb_641743,Anthony Kay,mlb_686799,Jack Kochanowicz,,20260427_CHW_LAA_1
2026-04-27,CLE,TBR,1,2026,mlb_800048,Parker Messick,mlb_571927,Steven Matz,,20260427_CLE_TBR_1
2026-04-27,LAD,MIA,1,2026,mlb_808967,Yoshinobu Yamamoto,mlb_663978,Chris Paddack,,20260427_LAD_MIA_1
2026-04-27,MIN,SEA,1,2026,mlb_687570,Connor Prielipp,mlb_622491,Luis Castillo,,20260427_MIN_SEA_1
2026-04-27,PIT,STL,1,2026,mlb_682254,Mason Montgomery,mlb_669160,Dustin May,,20260427_PIT_STL_1
2026-04-27,SDP,CHC,1,2026,mlb_681190,Randy Vásquez,mlb_571510,Matthew Boyd,,20260427_SDP_CHC_1
2026-04-27,TEX,NYY,1,2026,mlb_683004,Jack Leiter,mlb_608331,Max Fried,,20260427_TEX_NYY_1
2026-04-27,TOR,BOS,1,2026,mlb_656302,Dylan Cease,mlb_624133,Ranger Suarez,,20260427_TOR_BOS_1
2026-04-28,ATH,KCR,1,2026,mlb_650644,Aaron Civale,mlb_663460,Kris Bubic,,20260428_ATH_KCR_1
2026-04-28,ATL,DET,1,2026,mlb_527048,Martín Pérez,mlb_663554,Casey Mize,,20260428_ATL_DET_1
2026-04-28,BAL,HOU,1,2026,mlb_669358,Shane Baz,mlb_678906,Kai-Wei Teng,,20260428_BAL_HOU_1
2026-04-28,CHW,LAA,1,2026,mlb_663436,Davis Martin,mlb_667755,José Soriano,,20260428_CHW_LAA_1
2026-04-28,CIN,COL,1,2026,mlb_695505,Chase Burns,mlb_607536,Kyle Freeland,,20260428_CIN_COL_1
2026-04-28,CLE,TBR,1,2026,mlb_676440,Tanner Bibee,mlb_607259,Nick Martinez,,20260428_CLE_TBR_1
2026-04-28,LAD,MIA,1,2026,mlb_660271,Shohei Ohtani,mlb_676083,Janson Junk,,20260428_LAD_MIA_1
2026-04-28,MIL,ARI,1,2026,mlb_694477,Chad Patrick,mlb_518876,Merrill Kelly,,20260428_MIL_ARI_1
2026-04-28,MIN,SEA,1,2026,mlb_657746,Joe Ryan,mlb_669302,Logan Gilbert,,20260428_MIN_SEA_1
2026-04-28,NYM,WSN,1,2026,mlb_605280,Clay Holmes,mlb_641793,Zack Littell,,20260428_NYM_WSN_1
2026-04-28,PHI,SFG,1,2026,mlb_666200,Jesús Luzardo,mlb_641816,Tyler Mahle,,20260428_PHI_SFG_1
2026-04-28,PIT,STL,1,2026,mlb_677952,Braxton Ashcraft,mlb_681517,Kyle Leahy,,20260428_PIT_STL_1
2026-04-28,SDP,CHC,1,2026,mlb_621111,Walker Buehler,mlb_665795,Edward Cabrera,,20260428_SDP_CHC_1
2026-04-28,TEX,NYY,1,2026,mlb_594798,Jacob deGrom,mlb_693645,Cam Schlittler,,20260428_TEX_NYY_1
2026-04-28,TOR,BOS,1,2026,mlb_702056,Trey Yesavage,mlb_801139,Payton Tolle,,20260428_TOR_BOS_1
2026-04-29,ATH,KCR,1,2026,mlb_622663,Luis Severino,mlb_608379,Michael Wacha,,20260429_ATH_KCR_1
2026-04-29,ATL,DET,1,2026,mlb_702275,JR Ritchie,mlb_669373,Tarik Skubal,,20260429_ATL_DET_1
2026-04-29,CHW,LAA,1,2026,mlb_607200,Erick Fedde,mlb_579328,Yusei Kikuchi,,20260429_CHW_LAA_1
2026-04-29,CIN,COL,1,2026,mlb_682227,Brandon Williamson,mlb_608372,Tomoyuki Sugano,,20260429_CIN_COL_1
2026-04-29,CLE,TBR,1,2026,mlb_668909,Gavin Williams,mlb_656876,Drew Rasmussen,,20260429_CLE_TBR_1
2026-04-29,LAD,MIA,1,2026,mlb_607192,Tyler Glasnow,mlb_645261,Sandy Alcantara,,20260429_LAD_MIA_1
2026-04-29,MIL,ARI,1,2026,mlb_687075,Brandon Sproat,mlb_593958,Eduardo Rodriguez,,20260429_MIL_ARI_1
2026-04-29,MIN,SEA,1,2026,mlb_671737,Taj Bradley,mlb_669923,George Kirby,,20260429_MIN_SEA_1
2026-04-29,NYM,WSN,1,2026,mlb_656849,David Peterson,mlb_676917,Cade Cavalli,,20260429_NYM_WSN_1
2026-04-29,PIT,STL,1,2026,mlb_696149,Bubba Chandler,mlb_669467,Andre Pallante,,20260429_PIT_STL_1
2026-04-29,SDP,CHC,1,2026,mlb_663362,Matt Waldron,mlb_592791,Jameson Taillon,,20260429_SDP_CHC_1
2026-04-29,TEX,NYY,1,2026,mlb_543135,Nathan Eovaldi,mlb_695684,Elmer Rodríguez,,20260429_TEX_NYY_1
2026-04-29,TOR,BOS,1,2026,mlb_641778,Eric Lauer,mlb_678394,Brayan Bello,,20260429_TOR_BOS_1
2026-04-30,ATH,KCR,1,2026,mlb_605488,Jeffrey Springs,mlb_702070,Noah Cameron,,20260430_ATH_KCR_1
2026-04-30,ATL,DET,1,2026,mlb_693821,Bryce Elder,mlb_664285,Framber Valdez,,20260430_ATL_DET_1
2026-04-30,BAL,HOU,1,2026,mlb_605135,Chris Bassitt,mlb_663567,Peter Lambert,,20260430_BAL_HOU_1
2026-04-30,CIN,COL,1,2026,mlb_671096,Andrew Abbott,mlb_547179,Michael Lorenzen,,20260430_CIN_COL_1
2026-04-30,MIL,ARI,1,2026,mlb_605540,Brandon Woodruff,mlb_647336,Michael Soroka,,20260430_MIL_ARI_1
2026-04-30,MIN,TOR,1,2026,mlb_641927,Bailey Ober,mlb_592332,Kevin Gausman,,20260430_MIN_TOR_1
2026-04-30,NYM,WSN,1,2026,mlb_642547,Freddy Peralta,mlb_571945,Miles Mikolas,,20260430_NYM_WSN_1
2026-04-30,PHI,SFG,1,2026,mlb_650911,Cristopher Sánchez,mlb_657277,Logan Webb,,20260430_PHI_SFG_1
2026-04-30,PIT,STL,1,2026,mlb_694973,Paul Skenes,mlb_690928,Hunter Dobbins,,20260430_PIT_STL_1
2026-05-01,ATH,CLE,1,2026,mlb_669372,J.T. Ginn,mlb_676282,Joey Cantillo,,20260501_ATH_CLE_1
2026-05-01,BOS,HOU,1,2026,mlb_687562,Jake Bennett,mlb_681347,Mike Burrows,,20260501_BOS_HOU_1
2026-05-01,CHC,ARI,1,2026,mlb_607067,Colin Rea,mlb_668678,Zac Gallen,,20260501_CHC_ARI_1
2026-05-01,COL,ATL,1,2026,mlb_500779,Jose Quintana,mlb_656550,Grant Holmes,,20260501_COL_ATL_1
2026-05-01,DET,TEX,1,2026,mlb_656427,Jack Flaherty,mlb_669022,MacKenzie Gore,,20260501_DET_TEX_1
2026-05-01,LAA,NYM,1,2026,mlb_700712,Walbert Ureña,mlb_681035,Christian Scott,,20260501_LAA_NYM_1
2026-05-01,MIA,PHI,1,2026,mlb_691587,Eury Pérez,mlb_554430,Zack Wheeler,,20260501_MIA_PHI_1
2026-05-01,MIN,TOR,1,2026,mlb_680573,Simeon Woods Richardson,mlb_571578,Patrick Corbin,,20260501_MIN_TOR_1
2026-05-01,NYY,BAL,1,2026,mlb_701542,Will Warren,mlb_700249,Cade Povich,,20260501_NYY_BAL_1
2026-05-01,PIT,CIN,1,2026,mlb_656605,Mitch Keller,mlb_663903,Brady Singer,,20260501_PIT_CIN_1
2026-05-01,SDP,CHW,1,2026,mlb_608566,Germán Márquez,mlb_702273,Noah Schultz,,20260501_SDP_CHW_1
2026-05-01,SEA,KCR,1,2026,mlb_693433,Bryan Woo,mlb_666142,Cole Ragans,,20260501_SEA_KCR_1
2026-05-01,STL,LAD,1,2026,mlb_669461,Matthew Liberatore,mlb_686218,Emmet Sheehan,,20260501_STL_LAD_1
2026-05-01,TBR,SFG,1,2026,mlb_663556,Shane McClanahan,mlb_592662,Robbie Ray,,20260501_TBR_SFG_1
2026-05-01,WSN,MIL,1,2026,mlb_663623,Jake Irvin,mlb_694819,Jacob Misiorowski,,20260501_WSN_MIL_1
2026-05-02,ATH,CLE,1,2026,mlb_682052,Jacob Lopez,mlb_677944,Slade Cecconi,,20260502_ATH_CLE_1
2026-05-02,BOS,HOU,1,2026,mlb_813349,Connelly Early,mlb_681293,Spencer Arrighetti,,20260502_BOS_HOU_1
2026-05-02,CHC,ARI,1,2026,mlb_684007,Shota Imanaga,mlb_669194,Ryne Nelson,,20260502_CHC_ARI_1
2026-05-02,COL,ATL,1,2026,mlb_657514,Brennan Bernardino,mlb_519242,Chris Sale,,20260502_COL_ATL_1
2026-05-02,DET,TEX,1,2026,mlb_672456,Keider Montero,mlb_677958,Kumar Rocker,,20260502_DET_TEX_1
2026-05-02,LAA,NYM,1,2026,mlb_672282,Reid Detmers,mlb_690997,Nolan McLean,,20260502_LAA_NYM_1
2026-05-02,MIA,PHI,1,2026,mlb_676974,Max Meyer,mlb_691725,Andrew Painter,,20260502_MIA_PHI_1
2026-05-02,MIN,TOR,1,2026,mlb_687570,Connor Prielipp,mlb_656302,Dylan Cease,,20260502_MIN_TOR_1
2026-05-02,NYY,BAL,1,2026,mlb_677960,Ryan Weathers,mlb_680694,Kyle Bradish,,20260502_NYY_BAL_1
2026-05-02,PIT,CIN,1,2026,mlb_669387,Carmen Mlodzinski,mlb_695076,Rhett Lowder,,20260502_PIT_CIN_1
2026-05-02,SDP,CHW,1,2026,mlb_650633,Michael King,mlb_680732,Sean Burke,,20260502_SDP_CHW_1
2026-05-02,SEA,KCR,1,2026,mlb_676106,Emerson Hancock,mlb_607625,Seth Lugo,,20260502_SEA_KCR_1
2026-05-02,STL,LAD,1,2026,mlb_700241,Michael McGreevy,mlb_808963,Roki Sasaki,,20260502_STL_LAD_1
2026-05-02,TBR,SFG,1,2026,mlb_643377,Griffin Jax,mlb_694738,Landen Roupp,,20260502_TBR_SFG_1
2026-05-02,WSN,MIL,1,2026,mlb_656492,Foster Griffin,mlb_690986,Kyle Harrison,,20260502_WSN_MIL_1
2026-05-03,ATH,CLE,1,2026,mlb_650644,Aaron Civale,mlb_800048,Parker Messick,,20260503_ATH_CLE_1
2026-05-03,BOS,HOU,1,2026,mlb_624133,Ranger Suarez,mlb_675989,Cody Bolton,,20260503_BOS_HOU_1
2026-05-03,CHC,ARI,1,2026,mlb_571510,Matthew Boyd,mlb_518876,Merrill Kelly,,20260503_CHC_ARI_1
2026-05-03,COL,ATL,1,2026,mlb_607536,Kyle Freeland,mlb_675911,Spencer Strider,,20260503_COL_ATL_1
2026-05-03,DET,TEX,1,2026,mlb_663947,Tyler Holton,mlb_683004,Jack Leiter,,20260503_DET_TEX_1
2026-05-03,LAA,NYM,1,2026,mlb_686799,Jack Kochanowicz,mlb_605280,Clay Holmes,,20260503_LAA_NYM_1
2026-05-03,MIA,PHI,1,2026,mlb_663978,Chris Paddack,mlb_666200,Jesús Luzardo,,20260503_MIA_PHI_1
2026-05-03,MIN,TOR,1,2026,mlb_657746,Joe Ryan,mlb_702056,Trey Yesavage,,20260503_MIN_TOR_1
2026-05-03,NYY,BAL,1,2026,mlb_608331,Max Fried,mlb_694346,Trey Gibson,,20260503_NYY_BAL_1
2026-05-03,PIT,CIN,1,2026,mlb_677952,Braxton Ashcraft,mlb_695505,Chase Burns,,20260503_PIT_CIN_1
2026-05-03,SDP,CHW,1,2026,mlb_656288,Griffin Canning,mlb_641743,Anthony Kay,,20260503_SDP_CHW_1
2026-05-03,SEA,KCR,1,2026,mlb_622491,Luis Castillo,mlb_663460,Kris Bubic,,20260503_SEA_KCR_1
2026-05-03,STL,LAD,1,2026,mlb_669160,Dustin May,mlb_680736,Justin Wrobleski,,20260503_STL_LAD_1
2026-05-03,TBR,SFG,1,2026,mlb_571927,Steven Matz,mlb_641816,Tyler Mahle,,20260503_TBR_SFG_1
2026-05-03,WSN,MIL,1,2026,mlb_676571,PJ Poulin,mlb_701656,Logan Henderson,,20260503_WSN_MIL_1
2026-05-04,CHC,CIN,1,2026,mlb_665795,Edward Cabrera,mlb_695534,Chase Petty,,20260504_CHC_CIN_1
2026-05-04,COL,NYM,1,2026,mlb_608372,Tomoyuki Sugano,mlb_623211,Huascar Brazobán,,20260504_COL_NYM_1
2026-05-04,DET,BOS,1,2026,mlb_663947,Tyler Holton,mlb_801139,Payton Tolle,,20260504_DET_BOS_1
2026-05-04,HOU,LAD,1,2026,mlb_595345,Steven Okert,mlb_808967,Yoshinobu Yamamoto,,20260504_HOU_LAD_1
2026-05-04,KCR,CLE,1,2026,mlb_608379,Michael Wacha,mlb_676440,Tanner Bibee,,20260504_KCR_CLE_1
2026-05-04,LAA,CHW,1,2026,mlb_667755,José Soriano,mlb_663436,Davis Martin,,20260504_LAA_CHW_1
2026-05-04,MIA,PHI,1,2026,mlb_676083,Janson Junk,mlb_605400,Aaron Nola,,20260504_MIA_PHI_1
2026-05-04,NYY,BAL,1,2026,mlb_693645,Cam Schlittler,mlb_669358,Shane Baz,,20260504_NYY_BAL_1
2026-05-04,SEA,ATL,1,2026,mlb_669302,Logan Gilbert,mlb_702275,JR Ritchie,,20260504_SEA_ATL_1
2026-05-04,SFG,SDP,1,2026,mlb_686790,Trevor McDonald,mlb_681190,Randy Vásquez,,20260504_SFG_SDP_1
2026-05-04,STL,MIL,1,2026,mlb_681517,Kyle Leahy,mlb_694477,Chad Patrick,,20260504_STL_MIL_1
2026-05-04,TBR,TOR,1,2026,mlb_607259,Nick Martinez,mlb_641778,Eric Lauer,,20260504_TBR_TOR_1
2026-05-05,ARI,PIT,1,2026,mlb_593958,Eduardo Rodriguez,mlb_696149,Bubba Chandler,,20260505_ARI_PIT_1
2026-05-05,CHC,CIN,1,2026,mlb_592791,Jameson Taillon,mlb_671096,Andrew Abbott,,20260505_CHC_CIN_1
2026-05-05,DET,BOS,1,2026,mlb_664285,Framber Valdez,mlb_663558,Jovani Morán,,20260505_DET_BOS_1
2026-05-05,HOU,LAD,1,2026,mlb_663567,Peter Lambert,mlb_660271,Shohei Ohtani,,20260505_HOU_LAD_1
2026-05-05,KCR,CLE,1,2026,mlb_663568,Stephen Kolek,mlb_668909,Gavin Williams,,20260505_KCR_CLE_1
2026-05-05,LAA,CHW,1,2026,mlb_691951,Sam Aldegheri,mlb_607200,Erick Fedde,,20260505_LAA_CHW_1
2026-05-05,MIA,BAL,1,2026,mlb_645261,Sandy Alcantara,mlb_605135,Chris Bassitt,,20260505_MIA_BAL_1
2026-05-05,NYY,TEX,1,2026,mlb_695684,Elmer Rodríguez,mlb_594798,Jacob deGrom,,20260505_NYY_TEX_1
2026-05-05,PHI,ATH,1,2026,mlb_650911,Cristopher Sánchez,mlb_622663,Luis Severino,,20260505_PHI_ATH_1
2026-05-05,SEA,ATL,1,2026,mlb_669923,George Kirby,mlb_693821,Bryce Elder,,20260505_SEA_ATL_1
2026-05-05,SFG,SDP,1,2026,mlb_657277,Logan Webb,mlb_621111,Walker Buehler,,20260505_SFG_SDP_1
2026-05-05,TBR,TOR,1,2026,mlb_656876,Drew Rasmussen,mlb_592332,Kevin Gausman,,20260505_TBR_TOR_1
2026-05-05,WSN,MIN,1,2026,mlb_676917,Cade Cavalli,mlb_671737,Taj Bradley,,20260505_WSN_MIN_1
2026-05-06,ARI,PIT,1,2026,mlb_647336,Michael Soroka,mlb_694973,Paul Skenes,,20260506_ARI_PIT_1
2026-05-06,CHC,CIN,1,2026,mlb_607067,Colin Rea,mlb_663903,Brady Singer,,20260506_CHC_CIN_1
2026-05-06,COL,NYM,1,2026,mlb_547179,Michael Lorenzen,mlb_642547,Freddy Peralta,,20260506_COL_NYM_1
2026-05-06,DET,BOS,1,2026,mlb_656427,Jack Flaherty,mlb_543243,Sonny Gray,,20260506_DET_BOS_1
2026-05-06,HOU,LAD,1,2026,mlb_621121,Lance McCullers Jr.,mlb_607192,Tyler Glasnow,,20260506_HOU_LAD_1
