date,matchup,home_score,away_score,bet_side,stake,odds,model_prob,vegas_prob,edge,odds_bucket,season_phase,edge_threshold,policy_reason,policy_name,won,game_pnl,bankroll,home_team,away_team,side_home_away,is_favorite,sp_name,opp_sp_name,sp_throws,opp_sp_throws,close_prob,clv_prob
2026-04-24,OAK @ TEX,1.0,8.0,,0,-145.0,0.6205,0.5667,0.0538,-180:-140,early,,-180:-140 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TEX,OAK,home,True,,,,,,
2026-04-24,CLE @ TOR,6.0,8.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,CLE,,,,,,,,
2026-04-24,COL @ NYM,3.0,4.0,,0,170.7,0.4476,0.3537,0.0939,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYM,COL,away,False,,,,,,
2026-04-24,MIA @ SFG,4.0,9.0,,0,-105.0,0.5122,0.4889,0.0233,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SFG,MIA,home,True,,,,,,
2026-04-24,CHC @ LAD,4.0,6.0,,0,133.7,0.452,0.4101,0.0419,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,CHC,away,False,,,,,,
2026-04-24,PIT @ MIL,0.0,6.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,PIT,,,,,,,,
2026-04-24,NYY @ HOU,4.0,12.0,,0,127.7,0.4506,0.4209,0.0297,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,HOU,NYY,home,False,,,,,,
2026-04-24,WSN @ CHW,5.0,4.0,,0,107.0,0.4746,0.4623,0.0124,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHW,WSN,away,False,,,,,,
2026-04-24,PHI @ ATL,5.0,3.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,PHI,,,,,,,,
2026-04-24,LAA @ KCR,6.0,3.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,KCR,LAA,,,,,,,,
2026-04-24,BOS @ BAL,10.0,3.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BAL,BOS,,,,,,,,
2026-04-25,SEA @ STL,9.0,11.0,,0,126.0,0.5346,0.4238,0.1108,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,STL,SEA,home,False,,,,,,
2026-04-25,MIN @ TBR,6.0,1.0,,0,-132.7,0.6579,0.5481,0.1098,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TBR,MIN,home,True,,,,,,
2026-04-25,MIA @ SFG,6.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SFG,MIA,,,,,,,,
2026-04-25,PIT @ MIL,3.0,6.0,,0,112.3,0.4567,0.4511,0.0056,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,PIT,away,False,,,,,,
2026-04-25,CLE @ TOR,5.0,3.0,,0,122.3,0.4746,0.4312,0.0435,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,CLE,away,False,,,,,,
2026-04-25,OAK @ TEX,4.0,3.0,,0,112.7,0.482,0.4506,0.0314,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TEX,OAK,away,False,,,,,,
2026-04-25,CHC @ LAD,12.0,4.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,CHC,,,,,,,,
2026-04-25,NYY @ HOU,3.0,8.0,,0,126.0,0.4474,0.424,0.0234,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,HOU,NYY,home,False,,,,,,
2026-04-25,DET @ CIN,9.0,2.0,,0,-111.0,0.5721,0.5018,0.0702,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CIN,DET,home,True,,,,,,
2026-04-25,BOS @ BAL,1.0,17.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BAL,BOS,,,,,,,,
2026-04-25,PHI @ ATL,5.0,8.0,,0,-128.7,0.5405,0.5396,0.0009,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,PHI,home,True,,,,,,
2026-04-25,SDP @ ARI,4.0,6.0,,0,-112.0,0.5235,0.5043,0.0192,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ARI,SDP,home,True,,,,,,
2026-04-25,WSN @ CHW,3.0,6.0,,0,116.0,0.467,0.4437,0.0233,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHW,WSN,away,False,,,,,,
2026-04-25,LAA @ KCR,12.0,1.0,,0,116.7,0.4989,0.4419,0.057,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,KCR,LAA,away,False,,,,,,
2026-04-26,PIT @ MIL,5.0,0.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,PIT,,,,,,,,
2026-04-26,CLE @ TOR,4.0,2.0,,0,105.0,0.4697,0.4695,0.0002,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,CLE,away,False,,,,,,
2026-04-26,OAK @ TEX,1.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TEX,OAK,,,,,,,,
2026-04-26,SEA @ STL,2.0,3.0,,0,112.8,0.5427,0.453,0.0898,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,STL,SEA,home,False,,,,,,
2026-04-26,MIA @ SFG,6.0,3.0,,0,107.2,0.4784,0.4647,0.0137,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SFG,MIA,away,False,,,,,,
2026-04-26,COL @ NYM,1.0,3.0,,0,185.5,0.4344,0.3364,0.098,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYM,COL,away,False,,,,,,
2026-04-26,NYY @ HOU,7.0,4.0,,0,-132.8,0.575,0.5497,0.0253,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,HOU,NYY,away,True,,,,,,
2026-04-26,MIN @ TBR,4.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TBR,MIN,,,,,,,,
2026-04-26,DET @ CIN,3.0,8.0,,0,-111.5,0.5563,0.5058,0.0505,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CIN,DET,home,True,,,,,,
2026-04-26,WSN @ CHW,1.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHW,WSN,,,,,,,,
2026-04-26,BOS @ BAL,3.0,5.0,,0,117.2,0.5026,0.4437,0.0589,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BAL,BOS,away,False,,,,,,
2026-04-26,PHI @ ATL,6.0,2.0,,0,169.8,0.4675,0.3569,0.1107,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,PHI,away,False,,,,,,
2026-04-26,SDP @ ARI,12.0,7.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ARI,SDP,,,,,,,,
2026-04-26,CHC @ LAD,6.0,0.0,,0,-122.2,0.5645,0.5297,0.0348,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,CHC,home,True,,,,,,
2026-04-26,LAA @ KCR,11.0,9.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,KCR,LAA,,,,,,,,
2026-04-27,BOS @ TOR,0.0,5.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,BOS,,,,,,,,
2026-04-27,NYY @ TEX,2.0,4.0,,0,140.3,0.4718,0.399,0.0727,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TEX,NYY,home,False,,,,,,
2026-04-27,CHC @ SDP,9.0,7.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SDP,CHC,,,,,,,,
2026-04-27,STL @ PIT,2.0,4.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PIT,STL,,,,,,,,
2026-04-27,SEA @ MIN,11.0,4.0,,0,-125.9,0.545,0.5045,0.0405,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIN,SEA,away,True,,,,,,
2026-04-27,TBR @ CLE,2.0,3.0,,0,117.8,0.515,0.4397,0.0753,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CLE,TBR,away,False,,,,,,
2026-04-27,LAA @ CHW,8.0,7.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHW,LAA,,,,,,,,
2026-04-27,MIA @ LAD,5.0,4.0,,0,243.8,0.287,0.2781,0.0089,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,MIA,away,False,,,,,,
2026-04-28,KCR @ OAK,1.0,4.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,OAK,KCR,,,,,,,,
2026-04-28,NYY @ TEX,2.0,3.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TEX,NYY,,,,,,,,
2026-04-28,CHC @ SDP,3.0,8.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SDP,CHC,,,,,,,,
2026-04-28,STL @ PIT,7.0,11.0,,0,135.7,0.49,0.4063,0.0837,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PIT,STL,away,False,,,,,,
2026-04-28,SEA @ MIN,1.0,7.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIN,SEA,,,,,,,,
2026-04-28,BOS @ TOR,3.0,0.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,BOS,,,,,,,,
2026-04-28,WSN @ NYM,8.0,0.0,,0,149.7,0.4512,0.383,0.0682,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYM,WSN,away,False,,,,,,
2026-04-28,ARI @ MIL,13.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,ARI,,,,,,,,
2026-04-28,SFG @ PHI,7.0,0.0,,0,133.2,0.4568,0.4108,0.046,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PHI,SFG,away,False,,,,,,
2026-04-28,MIA @ LAD,1.0,2.0,,0,234.3,0.307,0.2862,0.0208,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,MIA,away,False,,,,,,
2026-04-28,TBR @ CLE,0.0,1.0,,0,109.0,0.515,0.458,0.0569,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CLE,TBR,away,False,,,,,,
2026-04-28,LAA @ CHW,5.0,2.0,,0,110.8,0.4963,0.4544,0.0419,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHW,LAA,home,False,,,,,,
2026-04-28,HOU @ BAL,5.0,3.0,,0,-132.3,0.5523,0.5456,0.0068,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BAL,HOU,home,True,,,,,,
2026-04-28,DET @ ATL,5.0,2.0,,0,-126.0,0.5892,0.5337,0.0555,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,DET,home,True,,,,,,
2026-04-28,COL @ CIN,7.0,2.0,,0,-200.3,0.6888,0.6376,0.0512,<-180,early,,<-180 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CIN,COL,home,True,,,,,,
2026-04-29,SEA @ MIN,3.0,5.0,,0,113.4,0.4594,0.4484,0.011,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIN,SEA,home,False,,,,,,
2026-04-29,BOS @ TOR,8.0,1.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,BOS,,,,,,,,
2026-04-29,NYY @ TEX,3.0,0.0,,0,-115.8,0.5325,0.5118,0.0207,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TEX,NYY,away,True,,,,,,
2026-04-29,CHC @ SDP,4.0,5.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SDP,CHC,,,,,,,,
2026-04-29,STL @ PIT,4.0,5.0,,0,111.6,0.4929,0.4529,0.04,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PIT,STL,away,False,,,,,,
2026-04-29,MIA @ LAD,2.0,3.0,,0,-253.9,0.693,0.6856,0.0074,<-180,early,,<-180 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,MIA,home,True,,,,,,
2026-04-29,KCR @ OAK,5.0,2.0,,0,-121.7,0.6261,0.5244,0.1016,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,OAK,KCR,home,True,,,,,,
2026-04-29,TBR @ CLE,3.0,1.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CLE,TBR,,,,,,,,
2026-04-29,COL @ CIN,2.0,13.0,,0,-154.6,0.6715,0.5809,0.0905,-180:-140,early,,-180:-140 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CIN,COL,home,True,,,,,,
2026-04-29,LAA @ CHW,3.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHW,LAA,,,,,,,,
2026-04-29,DET @ ATL,4.0,3.0,,0,116.3,0.5534,0.4421,0.1114,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,DET,home,False,,,,,,
2026-04-29,ARI @ MIL,2.0,6.0,,0,-129.8,0.5427,0.5123,0.0304,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,ARI,home,True,,,,,,
2026-04-29,WSN @ NYM,2.0,14.0,,0,134.0,0.4512,0.409,0.0422,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYM,WSN,away,False,,,,,,
2026-04-30,WSN @ NYM,4.0,5.0,,0,165.3,0.4512,0.3613,0.0899,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYM,WSN,away,False,,,,,,
2026-04-30,KCR @ OAK,6.0,3.0,,0,-125.3,0.6205,0.5327,0.0878,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,OAK,KCR,home,True,,,,,,
2026-04-30,SFG @ PHI,3.0,2.0,,0,126.3,0.4568,0.4237,0.0331,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PHI,SFG,away,False,,,,,,
2026-04-30,DET @ ATL,2.0,5.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,DET,,,,,,,,
2026-04-30,HOU @ BAL,10.0,3.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BAL,HOU,,,,,,,,
2026-04-30,COL @ CIN,6.0,4.0,,0,-162.0,0.6383,0.5927,0.0457,-180:-140,early,,-180:-140 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CIN,COL,home,True,,,,,,
2026-04-30,ARI @ MIL,13.0,1.0,,0,107.0,0.4675,0.4634,0.0041,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,ARI,away,False,,,,,,
2026-04-30,TOR @ MIN,7.0,1.0,,0,114.0,0.4743,0.4499,0.0244,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIN,TOR,home,False,,,,,,
2026-04-30,STL @ PIT,5.0,10.0,,0,198.3,0.5022,0.3209,0.1812,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PIT,STL,away,False,,,,,,
