Date,year,home_team,away_team,game_pk,home_lineup_ops_vs_sp,away_lineup_ops_vs_sp,home_opp_sp_is_lhp,away_opp_sp_is_lhp
2020-08-08,2020,MIL,CIN,631296.0,,0.809499557913351,,1.0
2020-08-08,2020,TBR,NYY,630962.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630973.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630962.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630973.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630962.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630973.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630962.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630973.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630962.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630973.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630962.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630973.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630962.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630973.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630962.0,,0.8350089251067133,,0.0
2020-08-08,2020,TBR,NYY,630973.0,,0.8350089251067133,,0.0
2020-08-09,2020,PIT,DET,631110.0,0.6784206810631229,,0.0,
2020-08-09,2020,WSN,BAL,630882.0,,0.7283857660924751,,0.0
2020-08-09,2020,TBR,NYY,630946.0,,0.8417636300897171,,0.0
2020-08-09,2020,TEX,LAA,630922.0,,0.8424302279088365,,0.0
2020-08-10,2020,DET,CHW,631473.0,0.8026730038022813,,1.0,
2020-08-10,2020,NYM,WSN,631233.0,0.8180014609203798,,1.0,
2020-08-11,2020,BOS,TBR,631646.0,,0.754242774566474,,1.0
2020-08-11,2020,LAA,ATH,631396.0,,0.7185349716446124,,0.0
2020-08-12,2020,NYM,WSN,631232.0,0.835676891615542,,0.0,
2020-08-13,2020,CIN,PIT,631600.0,0.7817934121016827,,0.0,
2020-08-14,2020,BAL,WSN,631683.0,,0.7640448851774531,,1.0
2020-08-15,2020,PHI,NYM,631151.0,,0.83448833592535,,0.0
2020-08-15,2020,NYY,BOS,631197.0,0.8007389483480689,,0.0,
2020-08-15,2020,MIA,ATL,631330.0,0.6961181525241675,,1.0,
2020-08-15,2020,LAA,LAD,631363.0,0.834065929878049,,0.0,
2020-08-16,2020,SFG,ATH,631024.0,,0.740048401826484,,0.0
2020-08-16,2020,DET,CLE,631479.0,0.7202584440227704,,0.0,
2020-08-17,2020,MIA,NYM,631325.0,,0.8016088280060881,,0.0
2020-08-18,2020,CHC,STL,631620.0,,0.7602201062887513,,0.0
2020-08-19,2020,PIT,CLE,631120.0,0.7310536253776435,,0.0,
2020-08-20,2020,NYY,TBR,631202.0,0.8250497382198952,,0.0,
2020-08-21,2020,STL,CIN,630990.0,,0.7799041630529054,,0.0
2020-08-21,2020,CLE,DET,631548.0,,0.6936741352201258,,0.0
2020-08-21,2020,ATH,LAA,631186.0,,,,
2020-08-22,2020,WSN,MIA,630890.0,,0.759006162695152,,0.0
2020-08-22,2020,WSN,MIA,630890.0,,0.759006162695152,,0.0
2020-08-22,2020,WSN,MIA,630890.0,,0.759006162695152,,0.0
2020-08-22,2020,WSN,MIA,630890.0,,0.759006162695152,,0.0
2020-08-22,2020,WSN,MIA,630890.0,,0.759006162695152,,0.0
2020-08-22,2020,WSN,MIA,630890.0,,0.759006162695152,,0.0
2020-08-22,2020,WSN,MIA,630890.0,,0.759006162695152,,0.0
2020-08-22,2020,WSN,MIA,630890.0,,0.759006162695152,,0.0
2020-08-23,2020,STL,CIN,630976.0,0.7402658366898572,,0.0,
2020-08-25,2020,NYM,MIA,631227.0,,0.709730734360834,,0.0
2020-08-25,2020,NYM,MIA,631227.0,,0.709730734360834,,0.0
2020-08-25,2020,NYM,MIA,631227.0,,0.709730734360834,,0.0
2020-08-25,2020,NYM,MIA,631227.0,,0.709730734360834,,0.0
2020-08-25,2020,CHW,PIT,631499.0,,0.6894151857835219,,0.0
2020-08-25,2020,NYM,MIA,631227.0,,0.709730734360834,,0.0
2020-08-25,2020,NYM,MIA,631227.0,,0.709730734360834,,0.0
2020-08-25,2020,NYM,MIA,631227.0,,0.709730734360834,,0.0
2020-08-25,2020,NYM,MIA,631227.0,,0.709730734360834,,0.0
2020-08-26,2020,TEX,ATH,630931.0,,0.7991877637130801,,1.0
2020-08-26,2020,DET,CHC,631455.0,0.853660824742268,,1.0,
2020-08-28,2020,NYY,NYM,631203.0,,0.8101564455569461,,1.0
2020-08-28,2020,NYY,NYM,631203.0,,0.8101564455569461,,1.0
2020-08-28,2020,NYY,NYM,631203.0,,0.8101564455569461,,1.0
2020-08-28,2020,NYY,NYM,631203.0,,0.8101564455569461,,1.0
2020-08-28,2020,NYY,NYM,631203.0,0.7441231101511879,,1.0,
2020-08-28,2020,NYY,NYM,631203.0,0.7441231101511879,,1.0,
2020-08-28,2020,NYY,NYM,631203.0,0.7441231101511879,,1.0,
2020-08-28,2020,NYY,NYM,631203.0,0.7441231101511879,,1.0,
2020-08-28,2020,LAA,SEA,631394.0,0.8207274693583273,,1.0,
2020-08-28,2020,NYY,NYM,631203.0,0.7441231101511879,,1.0,
2020-08-28,2020,NYY,NYM,631203.0,0.7441231101511879,,1.0,
2020-08-28,2020,NYY,NYM,631203.0,0.7441231101511879,,1.0,
2020-08-28,2020,NYY,NYM,631203.0,0.7441231101511879,,1.0,
2020-08-28,2020,NYY,NYM,631203.0,,0.8101564455569461,,1.0
2020-08-28,2020,NYY,NYM,631203.0,,0.8101564455569461,,1.0
2020-08-28,2020,NYY,NYM,631203.0,,0.8101564455569461,,1.0
2020-08-28,2020,NYY,NYM,631203.0,,0.8101564455569461,,1.0
2020-08-28,2020,STL,CLE,630980.0,0.7309635666347075,,0.0,
2020-08-29,2020,NYY,NYM,631204.0,,0.8075451843043995,,1.0
2020-08-30,2020,MIL,PIT,631278.0,,0.6633868194842406,,0.0
2020-08-30,2020,NYY,NYM,631205.0,0.8108505887129518,,0.0,
2020-08-30,2020,NYY,NYM,631205.0,0.8108505887129518,,0.0,
2020-08-30,2020,NYY,NYM,631205.0,0.8108505887129518,,0.0,
2020-08-30,2020,NYY,NYM,631205.0,0.8108505887129518,,0.0,
2020-08-30,2020,NYY,NYM,631205.0,0.8108505887129518,,0.0,
2020-08-30,2020,NYY,NYM,631205.0,0.8108505887129518,,0.0,
2020-08-30,2020,NYY,NYM,631205.0,0.8108505887129518,,0.0,
2020-08-30,2020,NYY,NYM,631205.0,0.8108505887129518,,0.0,
2020-08-31,2020,CIN,STL,631585.0,0.813208787218591,,0.0,
2020-09-01,2020,MIL,DET,631287.0,,0.6837096122778675,,0.0
2020-09-01,2020,MIN,CHW,631261.0,0.8230454545454545,,1.0,
2020-09-02,2020,BAL,NYM,631673.0,,0.8350597949886105,,1.0
2020-09-03,2020,NYM,NYY,631234.0,0.8436139162561577,,1.0,
2020-09-03,2020,LAA,SDP,631368.0,0.8193596249310535,,0.0,
2020-09-04,2020,BAL,NYY,630497.0,,0.8006862842892768,,0.0
2020-09-04,2020,BAL,NYY,631674.0,,0.8006862842892768,,0.0
2020-09-04,2020,BAL,NYY,630497.0,,0.8006862842892768,,0.0
2020-09-04,2020,BAL,NYY,631674.0,,0.8006862842892768,,0.0
2020-09-04,2020,BAL,NYY,630497.0,,0.8006862842892768,,0.0
2020-09-04,2020,BAL,NYY,631674.0,,0.8006862842892768,,0.0
2020-09-04,2020,BAL,NYY,630497.0,,0.8006862842892768,,0.0
2020-09-04,2020,BAL,NYY,631674.0,,0.8006862842892768,,0.0
2020-09-04,2020,PIT,CIN,631113.0,0.7344502740798747,,0.0,
2020-09-04,2020,PIT,CIN,631113.0,0.7344502740798747,,0.0,
2020-09-04,2020,PIT,CIN,631113.0,0.7344502740798747,,0.0,
2020-09-04,2020,PIT,CIN,631113.0,0.7344502740798747,,0.0,
2020-09-04,2020,PIT,CIN,631113.0,0.7344502740798747,,0.0,
2020-09-04,2020,PIT,CIN,631113.0,0.7344502740798747,,0.0,
2020-09-04,2020,PIT,CIN,631113.0,0.7344502740798747,,0.0,
2020-09-04,2020,PIT,CIN,631113.0,0.7344502740798747,,0.0,
2020-09-04,2020,BAL,NYY,630497.0,,0.8006862842892768,,0.0
2020-09-04,2020,BAL,NYY,631674.0,,0.8006862842892768,,0.0
2020-09-04,2020,BAL,NYY,630497.0,,0.8006862842892768,,0.0
2020-09-04,2020,BAL,NYY,631674.0,,0.8006862842892768,,0.0
2020-09-04,2020,BAL,NYY,630497.0,,0.8006862842892768,,0.0
2020-09-04,2020,BAL,NYY,631674.0,,0.8006862842892768,,0.0
2020-09-04,2020,BAL,NYY,630497.0,,0.8006862842892768,,0.0
2020-09-04,2020,BAL,NYY,631674.0,,0.8006862842892768,,0.0
2020-09-05,2020,PIT,CIN,631115.0,,0.7877518307567127,,0.0
2020-09-06,2020,BOS,TOR,631626.0,0.8625426074289876,,1.0,
2020-09-06,2020,ATH,SDP,631158.0,0.7773148280802293,,0.0,
2020-09-07,2020,MIN,DET,631255.0,,,,
2020-09-08,2020,STL,MIN,630983.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630984.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630983.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630984.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630983.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630984.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630983.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630984.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630983.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630984.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630983.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630984.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630983.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630984.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630983.0,0.7332849807445443,,0.0,
2020-09-08,2020,STL,MIN,630984.0,0.7332849807445443,,0.0,
2020-09-08,2020,NYM,BAL,631211.0,0.8350597949886105,,1.0,
2020-09-08,2020,TEX,LAA,630904.0,,0.8115698547821734,,0.0
2020-09-11,2020,KCR,PIT,631399.0,,0.7322978208232447,,1.0
2020-09-11,2020,TBR,BOS,630958.0,,0.7584739829706717,,1.0
2020-09-11,2020,MIA,PHI,631310.0,0.7165161557580779,,0.0,
2020-09-11,2020,MIA,PHI,631318.0,0.7165161557580779,,0.0,
2020-09-11,2020,MIA,PHI,631310.0,0.7165161557580779,,0.0,
2020-09-11,2020,MIA,PHI,631318.0,0.7165161557580779,,0.0,
2020-09-11,2020,MIA,PHI,631310.0,0.7165161557580779,,0.0,
2020-09-11,2020,MIA,PHI,631318.0,0.7165161557580779,,0.0,
2020-09-11,2020,MIA,PHI,631310.0,0.7165161557580779,,0.0,
2020-09-11,2020,MIA,PHI,631318.0,0.7165161557580779,,0.0,
2020-09-11,2020,TEX,ATH,630909.0,,0.7700541353383459,,0.0
2020-09-11,2020,MIA,PHI,631310.0,0.7165161557580779,,0.0,
2020-09-11,2020,MIA,PHI,631318.0,0.7165161557580779,,0.0,
2020-09-11,2020,MIA,PHI,631310.0,0.7165161557580779,,0.0,
2020-09-11,2020,MIA,PHI,631318.0,0.7165161557580779,,0.0,
2020-09-11,2020,MIA,PHI,631310.0,0.7165161557580779,,0.0,
2020-09-11,2020,MIA,PHI,631318.0,0.7165161557580779,,0.0,
2020-09-11,2020,MIA,PHI,631310.0,0.7165161557580779,,0.0,
2020-09-11,2020,MIA,PHI,631318.0,0.7165161557580779,,0.0,
2020-09-12,2020,CHW,DET,631495.0,,0.6395161825726141,,0.0
2020-09-13,2020,CHW,DET,631481.0,0.7891868863955119,,0.0,
2020-09-13,2020,MIN,CLE,631259.0,0.8096045867931989,,0.0,
2020-09-13,2020,COL,LAA,631532.0,,0.7963899400092295,,0.0
2020-09-14,2020,CIN,PIT,631588.0,0.7800034443168771,,0.0,
2020-09-14,2020,CIN,PIT,631590.0,0.7800034443168771,,0.0,
2020-09-14,2020,CIN,PIT,631588.0,0.7800034443168771,,0.0,
2020-09-14,2020,CIN,PIT,631590.0,0.7800034443168771,,0.0,
2020-09-14,2020,CIN,PIT,631588.0,0.7800034443168771,,0.0,
2020-09-14,2020,CIN,PIT,631590.0,0.7800034443168771,,0.0,
2020-09-14,2020,CIN,PIT,631588.0,0.7800034443168771,,0.0,
2020-09-14,2020,CIN,PIT,631590.0,0.7800034443168771,,0.0,
2020-09-14,2020,MIL,STL,631282.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631288.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631282.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631288.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631282.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631288.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631282.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631288.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631282.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631288.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631282.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631288.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631282.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631288.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631282.0,,0.7332849807445443,,0.0
2020-09-14,2020,MIL,STL,631288.0,,0.7332849807445443,,0.0
2020-09-14,2020,CIN,PIT,631588.0,0.7800034443168771,,0.0,
2020-09-14,2020,CIN,PIT,631590.0,0.7800034443168771,,0.0,
2020-09-14,2020,CIN,PIT,631588.0,0.7800034443168771,,0.0,
2020-09-14,2020,CIN,PIT,631590.0,0.7800034443168771,,0.0,
2020-09-14,2020,CIN,PIT,631588.0,0.7800034443168771,,0.0,
2020-09-14,2020,CIN,PIT,631590.0,0.7800034443168771,,0.0,
2020-09-14,2020,CIN,PIT,631588.0,0.7800034443168771,,0.0,
2020-09-14,2020,CIN,PIT,631590.0,0.7800034443168771,,0.0,
2020-09-15,2020,CIN,PIT,631574.0,0.7950143702451395,,0.0,
2020-09-16,2020,COL,ATH,631509.0,,0.7928507862161258,,0.0
2020-09-16,2020,SFG,SEA,,,,0.0,1.0
2020-09-17,2020,SFG,SEA,,,,1.0,1.0
2020-09-17,2020,PIT,STL,631101.0,0.7345300608828006,,0.0,
2020-09-18,2020,PIT,STL,631102.0,,0.7438867652362062,,0.0
2020-09-18,2020,PIT,STL,631102.0,,0.7438867652362062,,0.0
2020-09-18,2020,PIT,STL,631102.0,,0.7438867652362062,,0.0
2020-09-18,2020,PIT,STL,631102.0,,0.7438867652362062,,0.0
2020-09-18,2020,SDP,SEA,,,,1.0,0.0
2020-09-18,2020,PIT,STL,631102.0,,0.7438867652362062,,0.0
2020-09-18,2020,PIT,STL,631102.0,,0.7438867652362062,,0.0
2020-09-18,2020,PIT,STL,631102.0,,0.7438867652362062,,0.0
2020-09-18,2020,PIT,STL,631102.0,,0.7438867652362062,,0.0
2020-09-18,2020,NYM,ATL,631213.0,0.832475952529669,,1.0,
2020-09-18,2020,DET,CLE,631465.0,0.6717584767866458,,0.0,
2020-09-18,2020,MIA,WSN,631316.0,0.7230435399905346,,0.0,
2020-09-18,2020,MIA,WSN,631342.0,0.7230435399905346,,0.0,
2020-09-18,2020,MIA,WSN,631316.0,0.7230435399905346,,0.0,
2020-09-18,2020,MIA,WSN,631342.0,0.7230435399905346,,0.0,
2020-09-18,2020,MIA,WSN,631316.0,0.7230435399905346,,0.0,
2020-09-18,2020,MIA,WSN,631342.0,0.7230435399905346,,0.0,
2020-09-18,2020,MIA,WSN,631316.0,0.7230435399905346,,0.0,
2020-09-18,2020,MIA,WSN,631342.0,0.7230435399905346,,0.0,
2020-09-18,2020,CIN,CHW,631576.0,,0.7950381736526947,,0.0
2020-09-18,2020,MIA,WSN,631316.0,0.7230435399905346,,0.0,
2020-09-18,2020,MIA,WSN,631342.0,0.7230435399905346,,0.0,
2020-09-18,2020,MIA,WSN,631316.0,0.7230435399905346,,0.0,
2020-09-18,2020,MIA,WSN,631342.0,0.7230435399905346,,0.0,
2020-09-18,2020,MIA,WSN,631316.0,0.7230435399905346,,0.0,
2020-09-18,2020,MIA,WSN,631342.0,0.7230435399905346,,0.0,
2020-09-18,2020,MIA,WSN,631316.0,0.7230435399905346,,0.0,
2020-09-18,2020,MIA,WSN,631342.0,0.7230435399905346,,0.0,
2020-09-19,2020,CHC,MIN,631632.0,,0.8140364640883979,,0.0
2020-09-19,2020,LAA,TEX,631372.0,0.810523505248745,,0.0,
2020-09-19,2020,SDP,SEA,,,,1.0,0.0
2020-09-20,2020,CIN,CHW,631578.0,0.7668844074844076,,0.0,
2020-09-20,2020,SDP,SEA,,,,0.0,0.0
2020-09-21,2020,TOR,NYY,630876.0,,0.8069175347222222,,0.0
2020-09-22,2020,PIT,CHC,631088.0,0.7308338028169014,,1.0,
2020-09-23,2020,NYM,TBR,631218.0,0.8286272871917263,,0.0,
2020-09-24,2020,KCR,DET,631398.0,,0.7834566284779051,,1.0
2020-09-24,2020,LAD,ATH,631335.0,,0.7889993337774815,,0.0
2020-09-25,2020,LAD,LAA,631336.0,,0.8156371391076117,,1.0
2020-09-25,2020,STL,MIL,630963.0,0.7519340933380834,,0.0,
2020-09-25,2020,STL,MIL,630963.0,0.7519340933380834,,0.0,
2020-09-25,2020,STL,MIL,630963.0,0.7519340933380834,,0.0,
2020-09-25,2020,STL,MIL,630963.0,0.7519340933380834,,0.0,
2020-09-25,2020,STL,MIL,630963.0,0.7519340933380834,,0.0,
2020-09-25,2020,STL,MIL,630963.0,0.7519340933380834,,0.0,
2020-09-25,2020,STL,MIL,630963.0,0.7519340933380834,,0.0,
2020-09-25,2020,STL,MIL,630963.0,0.7519340933380834,,0.0,
2020-09-26,2020,MIN,CIN,631245.0,0.8090517439632043,,0.0,
2021-04-02,2021,LAA,CHW,634631.0,0.7901217215870882,,1.0,
2021-04-04,2021,MIL,MIN,634597.0,,0.7513741473396998,,0.0
2021-04-05,2021,BOS,TBR,634601.0,,0.7770572541966425,,0.0
2021-04-05,2021,SDP,SFG,634591.0,,0.8668869412795793,,1.0
2021-04-05,2021,MIA,STL,634562.0,,0.8446814814814815,,1.0
2021-04-05,2021,TEX,TOR,634612.0,,0.8056664282308059,,0.0
2021-04-06,2021,SEA,CHW,634609.0,0.7189895352416128,,0.0,
2021-04-07,2021,WSN,ATL,634527.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634595.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634527.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634595.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634527.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634595.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634527.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634595.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634527.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634595.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634527.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634595.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634527.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634595.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634527.0,0.802880684188569,,0.0,
2021-04-07,2021,WSN,ATL,634595.0,0.802880684188569,,0.0,
2021-04-09,2021,TOR,LAA,634512.0,,0.8007869890616005,,0.0
2021-04-10,2021,MIN,SEA,632205.0,0.6753721093202524,,1.0,
2021-04-10,2021,TOR,LAA,632227.0,0.7528319467554077,,1.0,
2021-04-11,2021,STL,MIL,632196.0,0.847713747645951,,1.0,
2021-04-11,2021,NYM,MIA,632192.0,,,,
2021-04-11,2021,SFG,COL,632188.0,0.8424008290816327,,0.0,
2021-04-13,2021,STL,WSN,634502.0,,0.7360725897920605,,0.0
2021-04-14,2021,HOU,DET,634521.0,,0.7416311149032992,,0.0
2021-04-15,2021,MIN,BOS,634554.0,0.7764040706375337,,0.0,
2021-04-15,2021,KCR,TOR,634475.0,,0.8005199498117943,,0.0
2021-04-16,2021,LAA,MIN,634526.0,0.7800876887340303,,1.0,
2021-04-16,2021,NYY,TBR,634464.0,,0.7868508699254351,,0.0
2021-04-16,2021,MIA,SFG,634519.0,,,,
2021-04-17,2021,KCR,TOR,634477.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634520.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634477.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634520.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634477.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634520.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634477.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634520.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634477.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634520.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634477.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634520.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634477.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634520.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634477.0,,0.7944972067039107,,1.0
2021-04-17,2021,KCR,TOR,634520.0,,0.7944972067039107,,1.0
2021-04-18,2021,NYY,TBR,634458.0,,0.7684291958041958,,0.0
2021-04-18,2021,BOS,CHW,634518.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634532.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634518.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634532.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634518.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634532.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634518.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634532.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634518.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634532.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634518.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634532.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634518.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634532.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634518.0,,0.8344396887159532,,1.0
2021-04-18,2021,BOS,CHW,634532.0,,0.8344396887159532,,1.0
2021-04-21,2021,KCR,TBR,634446.0,,0.7696679154401925,,0.0
2021-04-21,2021,DET,PIT,634390.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634423.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634390.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634423.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634390.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634423.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634390.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634423.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634390.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634423.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634390.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634423.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634390.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634423.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634390.0,0.7563143872113677,,1.0,
2021-04-21,2021,DET,PIT,634423.0,0.7563143872113677,,1.0,
2021-04-21,2021,PHI,SFG,634428.0,,0.776074315068493,,0.0
2021-04-22,2021,SFG,MIA,634432.0,,0.7147723201386882,,0.0
2021-04-23,2021,HOU,LAA,634383.0,,0.7471135581555403,,0.0
2021-04-23,2021,TBR,TOR,634413.0,,0.8151902854281422,,0.0
2021-04-24,2021,MIN,PIT,634467.0,0.7725490006447454,,0.0,
2021-04-25,2021,CHW,TEX,634393.0,0.7635673491379309,,0.0,
2021-04-25,2021,DET,KCR,634448.0,0.7998661581137309,,1.0,
2021-04-26,2021,SFG,COL,634374.0,0.8855804066543437,,1.0,
2021-04-27,2021,MIL,MIA,634320.0,,0.7196105407255305,,0.0
2021-04-27,2021,TBR,ATH,634368.0,0.8015247858811315,,0.0,
2021-04-28,2021,TOR,WSN,634348.0,0.8256165637153969,,0.0,
2021-04-30,2021,ATH,BAL,634381.0,0.7002860447185814,,1.0,
2021-04-30,2021,SEA,LAA,634287.0,,0.7802069945976685,,0.0
2021-04-30,2021,MIN,KCR,634391.0,0.7501140428026972,,0.0,
2021-05-01,2021,SDP,SFG,634316.0,,0.8738755980861244,,1.0
2021-05-03,2021,ATH,TOR,634293.0,,0.8058312353317687,,0.0
2021-05-03,2021,KCR,CLE,634258.0,0.7121778596187175,,0.0,
2021-05-04,2021,BOS,DET,634241.0,,0.7086539933656545,,0.0
2021-05-04,2021,ATH,TOR,634278.0,,0.8336562137049942,,1.0
2021-05-05,2021,LAA,TBR,634281.0,,0.7764460452807997,,0.0
2021-05-06,2021,MIN,TEX,634261.0,0.7626123249299721,,0.0,
2021-05-06,2021,LAA,TBR,634247.0,0.7957141918528252,,0.0,
2021-05-06,2021,ATH,TOR,634231.0,0.7343783635365184,,1.0,
2021-05-07,2021,SFG,SDP,634240.0,0.8200338696020322,,1.0,
2021-05-08,2021,NYM,ARI,634190.0,0.7490029806259315,,0.0,
2021-05-08,2021,KCR,CHW,634197.0,0.7093685756240823,,0.0,
2021-05-08,2021,MIA,MIL,634215.0,0.741128523489933,,0.0,
2021-05-08,2021,HOU,TOR,634193.0,,0.8167519175980714,,0.0
2021-05-12,2021,BOS,ATH,634154.0,,0.7482404051172709,,0.0
2021-05-12,2021,HOU,LAA,634172.0,,0.7804468438538206,,0.0
2021-05-13,2021,DET,KCR,634117.0,,0.683064406779661,,0.0
2021-05-13,2021,CHW,MIN,634125.0,,0.7790210824417872,,0.0
2021-05-13,2021,PIT,SFG,634113.0,,0.7748623008849557,,0.0
2021-05-14,2021,CHW,KCR,634166.0,0.7368425430778371,,0.0,
2021-05-14,2021,CHW,KCR,634656.0,0.7368425430778371,,0.0,
2021-05-14,2021,CHW,KCR,634166.0,0.7368425430778371,,0.0,
2021-05-14,2021,CHW,KCR,634656.0,0.7368425430778371,,0.0,
