game_date,home_team,away_team,home_ml,away_ml,home_implied,away_implied,consensus_prob,home_runs,away_runs
2022-08-17,CLE,DET,-230.0,188.0,0.697,0.3472,0.6675,,
2022-08-17,LAA,SEA,155.0,-180.0,0.3922,0.6429,0.3789,7.0,11.0
2022-08-17,MIA,SDP,135.0,-156.0,0.4255,0.6094,0.4112,3.0,10.0
2022-08-17,MIL,LAD,146.0,-175.0,0.4065,0.6364,0.3898,1.0,2.0
2022-08-17,MIN,KCR,-213.0,180.0,0.6805,0.3571,0.6558,4.0,0.0
2022-08-17,NYY,TBR,-135.0,115.0,0.5745,0.4651,0.5526,8.0,7.0
2022-08-17,PIT,BOS,140.0,-165.0,0.4167,0.6226,0.4009,3.0,8.0
2022-08-17,SFG,ARI,-250.0,190.0,0.7143,0.3448,0.6744,2.0,3.0
2022-08-17,STL,COL,-200.0,165.0,0.6667,0.3774,0.6386,5.0,1.0
2022-08-17,TEX,ATH,-178.0,150.0,0.6403,0.4,0.6155,2.0,7.0
2022-08-17,TOR,BAL,-177.0,147.0,0.639,0.4049,0.6121,6.0,1.0
2022-08-17,WSN,CHC,135.0,-157.0,0.4255,0.6109,0.4106,2.0,3.0
2022-08-18,ATL,NYM,120.0,-143.0,0.4545,0.5885,0.4358,3.0,2.0
2022-08-18,BAL,CHC,-164.0,141.0,0.6212,0.4149,0.5995,2.0,3.0
2022-08-18,CHW,HOU,112.0,-135.0,0.4717,0.5745,0.4509,5.0,21.0
2022-08-18,MIL,LAD,-119.0,102.0,0.5434,0.495,0.5233,5.0,3.0
2022-08-18,NYY,TOR,-165.0,142.0,0.6226,0.4132,0.6011,2.0,9.0
2022-08-18,PIT,BOS,132.0,-155.0,0.431,0.6078,0.4149,8.0,2.0
2022-08-18,SDP,WSN,-400.0,310.0,0.8,0.2439,0.7664,1.0,3.0
2022-08-18,SFG,ARI,-157.0,135.0,0.6109,0.4255,0.5894,,
2022-08-18,STL,COL,-250.0,210.0,0.7143,0.3226,0.6889,13.0,0.0
2022-08-18,TBR,KCR,-190.0,163.0,0.6552,0.3802,0.6328,7.0,1.0
2022-08-18,TEX,ATH,-197.0,169.0,0.6633,0.3717,0.6408,10.0,3.0
2022-08-19,ARI,STL,162.0,-189.0,0.3817,0.654,0.3685,1.0,5.0
2022-08-19,ATL,HOU,-125.0,110.0,0.5556,0.4762,0.5385,6.0,2.0
2022-08-19,BAL,BOS,-108.0,-108.0,0.5192,0.5192,0.5,15.0,10.0
2022-08-19,CHC,MIL,120.0,-139.0,0.4545,0.5816,0.4387,,
2022-08-19,CLE,CHW,-138.0,120.0,0.5798,0.4545,0.5606,5.0,2.0
2022-08-19,COL,SFG,135.0,-167.0,0.4255,0.6255,0.4049,7.0,4.0
2022-08-19,DET,LAA,124.0,-149.0,0.4464,0.5984,0.4273,0.0,1.0
2022-08-19,LAD,MIA,-277.0,225.0,0.7347,0.3077,0.7048,2.0,1.0
2022-08-19,MIN,TEX,-140.0,120.0,0.5833,0.4545,0.562,2.0,1.0
2022-08-19,NYY,TOR,-106.0,-110.0,0.5146,0.5238,0.4955,0.0,4.0
2022-08-19,ATH,SEA,120.0,-139.0,0.4545,0.5816,0.4387,2.0,10.0
2022-08-19,PHI,NYM,-120.0,104.0,0.5455,0.4902,0.5267,2.0,7.0
2022-08-19,PIT,CIN,100.0,-118.0,0.5,0.5413,0.4802,5.0,4.0
2022-08-19,SDP,WSN,-357.0,280.0,0.7812,0.2632,0.748,,
2022-08-19,TBR,KCR,-205.0,165.0,0.6721,0.3774,0.6404,2.0,3.0
2022-08-20,ARI,STL,132.0,-154.0,0.431,0.6063,0.4155,7.0,16.0
2022-08-20,ATL,HOU,-165.0,140.0,0.6226,0.4167,0.5991,5.0,4.0
2022-08-20,BAL,BOS,110.0,-130.0,0.4762,0.5652,0.4573,3.0,4.0
2022-08-20,CHC,MIL,108.0,-125.0,0.4808,0.5556,0.4639,6.0,5.0
2022-08-20,CLE,CHW,-170.0,148.0,0.6296,0.4032,0.6096,0.0,2.0
2022-08-20,COL,SFG,149.0,-179.0,0.4016,0.6416,0.385,4.0,3.0
2022-08-20,DET,LAA,145.0,-167.0,0.4082,0.6255,0.3949,4.0,3.0
2022-08-20,LAD,MIA,-357.0,275.0,0.7812,0.2667,0.7455,7.0,0.0
2022-08-20,MIN,TEX,-175.0,150.0,0.6364,0.4,0.614,3.0,4.0
2022-08-20,NYY,TOR,-189.0,163.0,0.654,0.3802,0.6323,2.0,5.0
2022-08-20,ATH,SEA,163.0,-200.0,0.3802,0.6667,0.3632,4.0,3.0
2022-08-20,PHI,NYM,-150.0,132.0,0.6,0.431,0.5819,2.0,8.0
2022-08-20,PIT,CIN,-148.0,125.0,0.5968,0.4444,0.5731,1.0,10.0
2022-08-20,SDP,WSN,-322.0,265.0,0.763,0.274,0.7358,2.0,1.0
2022-08-20,TBR,KCR,-210.0,168.0,0.6774,0.3731,0.6448,5.0,2.0
2022-08-21,ARI,STL,115.0,-132.0,0.4651,0.569,0.4498,4.0,6.0
2022-08-21,ATL,HOU,-165.0,140.0,0.6226,0.4167,0.5991,4.0,5.0
2022-08-21,BAL,BOS,-105.0,-117.0,0.5122,0.5392,0.4872,5.0,3.0
2022-08-21,CHC,MIL,130.0,-154.0,0.4348,0.6063,0.4176,2.0,5.0
2022-08-21,COL,SFG,115.0,-134.0,0.4651,0.5726,0.4482,8.0,9.0
2022-08-21,DET,LAA,161.0,-188.0,0.3831,0.6528,0.3699,4.0,0.0
2022-08-21,LAD,MIA,-167.0,145.0,0.6255,0.4082,0.6051,10.0,3.0
2022-08-21,MIN,TEX,-182.0,158.0,0.6454,0.3876,0.6248,0.0,7.0
2022-08-21,NYY,TOR,-120.0,105.0,0.5455,0.4878,0.5279,4.0,2.0
2022-08-21,ATH,SEA,188.0,-225.0,0.3472,0.6923,0.334,5.0,3.0
2022-08-21,PHI,NYM,-123.0,107.0,0.5516,0.4831,0.5331,9.0,10.0
2022-08-21,PIT,CIN,-120.0,104.0,0.5455,0.4902,0.5267,5.0,9.0
2022-08-21,SDP,WSN,-307.0,250.0,0.7543,0.2857,0.7253,2.0,1.0
2022-08-21,TBR,KCR,-190.0,158.0,0.6552,0.3876,0.6283,3.0,2.0
2022-08-22,CHC,STL,150.0,-180.0,0.4,0.6429,0.3836,0.0,1.0
2022-08-22,KCR,CHW,135.0,-155.0,0.4255,0.6078,0.4118,6.0,4.0
2022-08-22,LAD,MIL,-275.0,222.0,0.7333,0.3106,0.7025,,
2022-08-22,MIN,TEX,-205.0,176.0,0.6721,0.3623,0.6497,1.0,2.0
2022-08-22,NYY,NYM,140.0,-162.0,0.4167,0.6183,0.4026,4.0,2.0
2022-08-22,ATH,MIA,129.0,-148.0,0.4367,0.5968,0.4225,0.0,3.0
2022-08-22,PHI,CIN,-250.0,200.0,0.7143,0.3333,0.6818,,
2022-08-22,PIT,ATL,170.0,-200.0,0.3704,0.6667,0.3571,1.0,2.0
2022-08-22,TBR,LAA,-235.0,200.0,0.7015,0.3333,0.6779,2.0,1.0
2022-08-23,BAL,CHW,117.0,-136.0,0.4608,0.5763,0.4443,5.0,3.0
2022-08-23,BOS,TOR,120.0,-140.0,0.4545,0.5833,0.438,3.0,9.0
2022-08-23,CHC,STL,160.0,-200.0,0.3846,0.6667,0.3659,2.0,0.0
2022-08-23,COL,TEX,-116.0,-103.0,0.537,0.5074,0.5142,7.0,6.0
2022-08-23,DET,SFG,185.0,-215.0,0.3509,0.6825,0.3395,1.0,3.0
2022-08-23,HOU,MIN,-303.0,250.0,0.7519,0.2857,0.7246,,
2022-08-23,KCR,ARI,106.0,-124.0,0.4854,0.5536,0.4672,3.0,7.0
2022-08-23,LAD,MIL,-156.0,130.0,0.6094,0.4348,0.5836,10.0,1.0
2022-08-23,NYY,NYM,-134.0,116.0,0.5726,0.463,0.553,4.0,2.0
2022-08-23,ATH,MIA,126.0,-147.0,0.4425,0.5951,0.4264,3.0,5.0
2022-08-23,PHI,CIN,-215.0,180.0,0.6825,0.3571,0.6565,7.0,6.0
2022-08-23,PIT,ATL,230.0,-277.0,0.303,0.7347,0.292,1.0,6.0
2022-08-23,SDP,CLE,-145.0,125.0,0.5918,0.4444,0.5711,1.0,3.0
2022-08-23,SEA,WSN,-286.0,235.0,0.7409,0.2985,0.7128,4.0,2.0
2022-08-23,TBR,LAA,-175.0,150.0,0.6364,0.4,0.614,11.0,1.0
2022-08-24,BAL,CHW,102.0,-120.0,0.495,0.5455,0.4758,3.0,5.0
2022-08-24,BOS,TOR,130.0,-154.0,0.4348,0.6063,0.4176,2.0,3.0
2022-08-24,CHC,STL,165.0,-205.0,0.3774,0.6721,0.3596,,
2022-08-24,COL,TEX,115.0,-135.0,0.4651,0.5745,0.4474,4.0,16.0
2022-08-24,DET,SFG,135.0,-158.0,0.4255,0.6124,0.41,6.0,1.0
2022-08-24,HOU,MIN,-240.0,200.0,0.7059,0.3333,0.6792,5.0,3.0
2022-08-24,KCR,ARI,110.0,-130.0,0.4762,0.5652,0.4573,5.0,3.0
2022-08-24,LAD,MIL,-265.0,210.0,0.726,0.3226,0.6924,12.0,6.0
2022-08-24,ATH,MIA,105.0,-122.0,0.4878,0.5495,0.4702,3.0,2.0
2022-08-24,PHI,CIN,-262.0,212.0,0.7238,0.3205,0.6931,7.0,5.0
2022-08-24,PIT,ATL,237.0,-284.0,0.2967,0.7396,0.2863,2.0,14.0
2022-08-24,SDP,CLE,-167.0,145.0,0.6255,0.4082,0.6051,0.0,7.0
2022-08-24,SEA,WSN,-327.0,265.0,0.7658,0.274,0.7365,1.0,3.0
2022-08-24,TBR,LAA,-295.0,235.0,0.7468,0.2985,0.7144,4.0,3.0
2022-08-25,BAL,CHW,105.0,-120.0,0.4878,0.5455,0.4721,4.0,3.0
2022-08-25,BOS,TOR,150.0,-177.0,0.4,0.639,0.385,5.0,6.0
2022-08-25,CHC,STL,-108.0,-106.0,0.5192,0.5146,0.5023,3.0,8.0
2022-08-25,HOU,MIN,-165.0,145.0,0.6226,0.4082,0.604,,
2022-08-25,NYM,COL,-450.0,350.0,0.8182,0.2222,0.7864,,
2022-08-25,ATH,NYY,188.0,-225.0,0.3472,0.6923,0.334,4.0,13.0
2022-08-25,PHI,CIN,-360.0,290.0,0.7826,0.2564,0.7532,4.0,0.0
2022-08-25,SEA,CLE,-104.0,-118.0,0.5098,0.5413,0.485,3.0,1.0
2022-08-25,TBR,LAA,-195.0,170.0,0.661,0.3704,0.6409,8.0,3.0
2022-08-26,BOS,TBR,-117.0,100.0,0.5392,0.5,0.5188,9.0,8.0
2022-08-26,CHW,ARI,-167.0,142.0,0.6255,0.4132,0.6022,2.0,7.0
2022-08-26,HOU,BAL,-193.0,161.0,0.6587,0.3831,0.6322,,
2022-08-26,KCR,SDP,167.0,-197.0,0.3745,0.6633,0.3609,5.0,13.0
2022-08-26,MIA,LAD,235.0,-275.0,0.2985,0.7333,0.2893,6.0,10.0
2022-08-26,MIL,CHC,-154.0,131.0,0.6063,0.4329,0.5834,3.0,4.0
2022-08-26,MIN,SFG,-128.0,111.0,0.5614,0.4739,0.5422,9.0,0.0
2022-08-26,NYM,COL,-342.0,275.0,0.7738,0.2667,0.7437,,
2022-08-26,ATH,NYY,205.0,-240.0,0.3279,0.7059,0.3172,2.0,3.0
2022-08-26,PHI,PIT,-286.0,232.0,0.7409,0.3012,0.711,7.0,4.0
2022-08-26,SEA,CLE,103.0,-120.0,0.4926,0.5455,0.4745,3.0,2.0
2022-08-26,STL,ATL,142.0,-167.0,0.4132,0.6255,0.3978,4.0,11.0
2022-08-26,TEX,DET,-158.0,138.0,0.6124,0.4202,0.5931,7.0,6.0
2022-08-26,TOR,LAA,-190.0,164.0,0.6552,0.3788,0.6337,0.0,12.0
2022-08-26,WSN,CIN,-152.0,133.0,0.6032,0.4292,0.5843,3.0,7.0
2022-08-27,BOS,TBR,108.0,-122.0,0.4808,0.5495,0.4666,5.0,1.0
2022-08-27,CHW,ARI,-104.0,-114.0,0.5098,0.5327,0.489,5.0,10.0
2022-08-27,HOU,BAL,-186.0,159.0,0.6503,0.3861,0.6275,1.0,3.0
2022-08-27,KCR,SDP,185.0,-220.0,0.3509,0.6875,0.3379,3.0,4.0
2022-08-27,MIA,LAD,175.0,-200.0,0.3636,0.6667,0.3529,2.0,1.0
2022-08-27,MIL,CHC,-188.0,159.0,0.6528,0.3861,0.6283,7.0,0.0
2022-08-27,MIN,SFG,-139.0,121.0,0.5816,0.4525,0.5624,3.0,2.0
2022-08-27,NYM,COL,-250.0,212.0,0.7143,0.3205,0.6903,3.0,0.0
2022-08-27,ATH,NYY,195.0,-232.0,0.339,0.6988,0.3266,3.0,2.0
2022-08-27,PHI,PIT,-295.0,245.0,0.7468,0.2899,0.7204,6.0,0.0
2022-08-27,SEA,CLE,-171.0,148.0,0.631,0.4032,0.6101,3.0,4.0
2022-08-27,STL,ATL,-106.0,-108.0,0.5146,0.5192,0.4977,6.0,5.0
2022-08-27,TEX,DET,-119.0,101.0,0.5434,0.4975,0.522,2.0,11.0
2022-08-27,TOR,LAA,-150.0,133.0,0.6,0.4292,0.583,0.0,2.0
2022-08-27,WSN,CIN,-136.0,116.0,0.5763,0.463,0.5545,2.0,6.0
2022-08-28,BOS,TBR,-110.0,-104.0,0.5238,0.5098,0.5068,4.0,12.0
2022-08-28,CHW,ARI,-195.0,163.0,0.661,0.3802,0.6348,2.0,3.0
2022-08-28,HOU,BAL,-240.0,200.0,0.7059,0.3333,0.6792,3.0,1.0
2022-08-28,KCR,SDP,172.0,-200.0,0.3676,0.6667,0.3555,15.0,7.0
2022-08-28,MIA,LAD,215.0,-265.0,0.3175,0.726,0.3042,1.0,8.0
2022-08-28,MIL,CHC,-175.0,145.0,0.6364,0.4082,0.6092,9.0,7.0
2022-08-28,MIN,SFG,-110.0,-106.0,0.5238,0.5146,0.5045,8.0,3.0
2022-08-28,NYM,COL,-357.0,280.0,0.7812,0.2632,0.748,0.0,1.0
2022-08-28,ATH,NYY,175.0,-200.0,0.3636,0.6667,0.3529,4.0,1.0
2022-08-28,PHI,PIT,-250.0,205.0,0.7143,0.3279,0.6854,0.0,5.0
2022-08-28,SEA,CLE,-150.0,128.0,0.6,0.4386,0.5777,4.0,0.0
2022-08-28,STL,ATL,-148.0,127.0,0.5968,0.4405,0.5753,6.0,3.0
2022-08-28,TEX,DET,-166.0,144.0,0.6241,0.4098,0.6036,8.0,9.0
2022-08-28,TOR,LAA,-275.0,225.0,0.7333,0.3077,0.7044,3.0,8.0
2022-08-28,WSN,CIN,-104.0,-112.0,0.5098,0.5283,0.4911,3.0,2.0
2022-08-29,ARI,PHI,150.0,-180.0,0.4,0.6429,0.3836,13.0,7.0
2022-08-29,CIN,STL,190.0,-225.0,0.3448,0.6923,0.3325,4.0,13.0
2022-08-29,LAA,NYY,150.0,-180.0,0.4,0.6429,0.3836,,
2022-08-29,MIA,LAD,145.0,-167.0,0.4082,0.6255,0.3949,2.0,3.0
2022-08-29,MIL,PIT,-357.0,285.0,0.7812,0.2597,0.7505,7.0,5.0
2022-08-29,MIN,BOS,-117.0,102.0,0.5392,0.495,0.5213,,
2022-08-29,SFG,SDP,-134.0,115.0,0.5726,0.4651,0.5518,5.0,6.0
2022-08-29,TOR,CHC,-250.0,205.0,0.7143,0.3279,0.6854,5.0,4.0
2022-08-30,ARI,PHI,112.0,-130.0,0.4717,0.5652,0.4549,12.0,3.0
2022-08-30,ATL,COL,-360.0,300.0,0.7826,0.25,0.7579,2.0,3.0
2022-08-30,CHW,KCR,-132.0,112.0,0.569,0.4717,0.5467,7.0,9.0
2022-08-30,CIN,STL,180.0,-210.0,0.3571,0.6774,0.3452,5.0,1.0
2022-08-30,CLE,BAL,-148.0,128.0,0.5968,0.4386,0.5764,5.0,1.0
2022-08-30,DET,SEA,145.0,-175.0,0.4082,0.6364,0.3908,3.0,9.0
2022-08-30,LAA,NYY,145.0,-170.0,0.4082,0.6296,0.3933,4.0,7.0
2022-08-30,MIA,TBR,167.0,-200.0,0.3745,0.6667,0.3597,,
2022-08-30,MIL,PIT,-178.0,150.0,0.6403,0.4,0.6155,2.0,4.0
2022-08-30,MIN,BOS,-132.0,115.0,0.569,0.4651,0.5502,10.0,5.0
2022-08-30,NYM,LAD,118.0,-138.0,0.4587,0.5798,0.4417,3.0,4.0
2022-08-30,SFG,SDP,120.0,-137.0,0.4545,0.5781,0.4402,3.0,4.0
2022-08-30,TEX,HOU,128.0,-150.0,0.4386,0.6,0.4223,,
2022-08-30,TOR,CHC,-210.0,180.0,0.6774,0.3571,0.6548,5.0,3.0
2022-08-30,WSN,ATH,-106.0,-110.0,0.5146,0.5238,0.4955,6.0,10.0
2022-08-31,ARI,PHI,120.0,-139.0,0.4545,0.5816,0.4387,2.0,18.0
2022-08-31,ATL,COL,-350.0,275.0,0.7778,0.2667,0.7447,3.0,2.0
2022-08-31,CHW,KCR,-205.0,175.0,0.6721,0.3636,0.6489,4.0,2.0
2022-08-31,CIN,STL,200.0,-240.0,0.3333,0.7059,0.3208,3.0,5.0
2022-08-31,CLE,BAL,-178.0,150.0,0.6403,0.4,0.6155,0.0,4.0
2022-08-31,DET,SEA,134.0,-158.0,0.4274,0.6124,0.411,3.0,5.0
2022-08-31,LAA,NYY,165.0,-200.0,0.3774,0.6667,0.3614,,
2022-08-31,MIA,TBR,143.0,-167.0,0.4115,0.6255,0.3968,,
2022-08-31,MIL,PIT,-286.0,245.0,0.7409,0.2899,0.7188,6.0,1.0
2022-08-31,MIN,BOS,-125.0,107.0,0.5556,0.4831,0.5349,5.0,6.0
2022-08-31,NYM,LAD,-170.0,140.0,0.6296,0.4167,0.6018,2.0,1.0
2022-08-31,SFG,SDP,135.0,-155.0,0.4255,0.6078,0.4118,4.0,5.0
2022-08-31,TEX,HOU,120.0,-143.0,0.4545,0.5885,0.4358,3.0,5.0
2022-08-31,TOR,CHC,-250.0,200.0,0.7143,0.3333,0.6818,5.0,7.0
2022-08-31,WSN,ATH,-109.0,-108.0,0.5215,0.5192,0.5011,5.0,1.0
2022-09-01,ARI,MIL,118.0,-135.0,0.4587,0.5745,0.444,5.0,0.0
2022-09-01,ATL,COL,-400.0,330.0,0.8,0.2326,0.7748,3.0,0.0
2022-09-01,BOS,TEX,-175.0,145.0,0.6364,0.4082,0.6092,9.0,8.0
2022-09-01,CHW,KCR,-189.0,155.0,0.654,0.3922,0.6251,7.0,1.0
2022-09-01,CLE,BAL,-184.0,154.0,0.6479,0.3937,0.622,0.0,3.0
2022-09-01,DET,SEA,133.0,-154.0,0.4292,0.6063,0.4145,0.0,7.0
2022-09-01,NYM,LAD,116.0,-133.0,0.463,0.5708,0.4478,5.0,3.0
2022-09-01,WSN,ATH,-114.0,-105.0,0.5327,0.5122,0.5098,7.0,5.0
2022-09-02,ARI,MIL,-105.0,-115.0,0.5122,0.5349,0.4892,2.0,1.0
2022-09-02,ATL,MIA,-182.0,158.0,0.6454,0.3876,0.6248,8.0,1.0
2022-09-02,BAL,ATH,-165.0,142.0,0.6226,0.4132,0.6011,5.0,2.0
2022-09-02,BOS,TEX,-200.0,165.0,0.6667,0.3774,0.6386,9.0,1.0
2022-09-02,CHW,MIN,120.0,-139.0,0.4545,0.5816,0.4387,4.0,3.0
2022-09-02,CIN,COL,-130.0,110.0,0.5652,0.4762,0.5427,3.0,2.0
2022-09-02,CLE,SEA,118.0,-139.0,0.4587,0.5816,0.4409,1.0,6.0
2022-09-02,DET,KCR,-109.0,-104.0,0.5215,0.5098,0.5057,4.0,4.0
2022-09-02,LAA,HOU,120.0,-141.0,0.4545,0.5851,0.4372,2.0,4.0
2022-09-02,LAD,SDP,-165.0,145.0,0.6226,0.4082,0.604,1.0,7.0
2022-09-02,NYM,WSN,-275.0,230.0,0.7333,0.303,0.7076,,
2022-09-02,PIT,TOR,200.0,-245.0,0.3333,0.7101,0.3194,0.0,4.0
2022-09-02,SFG,PHI,-118.0,-104.0,0.5413,0.5098,0.515,13.0,1.0
2022-09-02,STL,CHC,-255.0,210.0,0.7183,0.3226,0.6901,8.0,0.0
2022-09-02,TBR,NYY,-130.0,110.0,0.5652,0.4762,0.5427,9.0,0.0
2022-09-03,ARI,MIL,163.0,-196.0,0.3802,0.6622,0.3648,6.0,8.0
2022-09-03,ATL,MIA,-175.0,145.0,0.6364,0.4082,0.6092,2.0,1.0
2022-09-03,BAL,ATH,-230.0,190.0,0.697,0.3448,0.669,8.0,1.0
2022-09-03,BOS,TEX,-165.0,140.0,0.6226,0.4167,0.5991,5.0,3.0
2022-09-03,CHW,MIN,-140.0,120.0,0.5833,0.4545,0.562,13.0,0.0
2022-09-03,CLE,SEA,140.0,-164.0,0.4167,0.6212,0.4015,0.0,4.0
2022-09-03,DET,KCR,-122.0,105.0,0.5495,0.4878,0.5298,2.0,12.0
2022-09-03,LAA,HOU,-135.0,115.0,0.5745,0.4651,0.5526,2.0,1.0
2022-09-03,LAD,SDP,-230.0,200.0,0.697,0.3333,0.6765,12.0,1.0
2022-09-03,NYM,WSN,-400.0,310.0,0.8,0.2439,0.7664,1.0,7.0
2022-09-03,PIT,TOR,145.0,-175.0,0.4082,0.6364,0.3908,1.0,4.0
2022-09-03,SFG,PHI,108.0,-124.0,0.4808,0.5536,0.4648,5.0,4.0
2022-09-03,STL,CHC,-215.0,180.0,0.6825,0.3571,0.6565,8.0,4.0
2022-09-03,TBR,NYY,-130.0,114.0,0.5652,0.4673,0.5474,2.0,1.0
2022-09-04,ARI,MIL,-170.0,145.0,0.6296,0.4082,0.6067,5.0,1.0
2022-09-04,ATL,MIA,-265.0,210.0,0.726,0.3226,0.6924,7.0,1.0
2022-09-04,BAL,ATH,-180.0,155.0,0.6429,0.3922,0.6211,0.0,5.0
2022-09-04,BOS,TEX,-120.0,100.0,0.5455,0.5,0.5217,5.0,2.0
2022-09-04,CHW,MIN,-133.0,116.0,0.5708,0.463,0.5522,1.0,5.0
2022-09-04,CIN,COL,-120.0,102.0,0.5455,0.495,0.5242,4.0,8.0
2022-09-04,CLE,SEA,108.0,-125.0,0.4808,0.5556,0.4639,3.0,6.0
2022-09-04,DET,KCR,-124.0,106.0,0.5536,0.4854,0.5328,2.0,3.0
2022-09-04,LAA,HOU,155.0,-189.0,0.3922,0.654,0.3749,1.0,9.0
2022-09-04,LAD,SDP,-167.0,140.0,0.6255,0.4167,0.6002,9.0,4.0
2022-09-04,NYM,WSN,-305.0,250.0,0.7531,0.2857,0.725,1.0,7.0
2022-09-04,PIT,TOR,176.0,-210.0,0.3623,0.6774,0.3485,3.0,4.0
2022-09-04,SFG,PHI,-115.0,102.0,0.5349,0.495,0.5193,5.0,3.0
2022-09-04,STL,CHC,-190.0,160.0,0.6552,0.3846,0.6301,2.0,0.0
2022-09-04,TBR,NYY,105.0,-125.0,0.4878,0.5556,0.4675,1.0,2.0
2022-09-05,BAL,TOR,150.0,-175.0,0.4,0.6364,0.386,3.0,7.0
2022-09-05,COL,MIL,120.0,-140.0,0.4545,0.5833,0.438,4.0,6.0
2022-09-05,HOU,TEX,-182.0,155.0,0.6454,0.3922,0.622,1.0,0.0
2022-09-05,KCR,CLE,118.0,-138.0,0.4587,0.5798,0.4417,5.0,6.0
2022-09-05,LAA,DET,-190.0,164.0,0.6552,0.3788,0.6337,10.0,0.0
2022-09-05,LAD,SFG,-235.0,200.0,0.7015,0.3333,0.6779,4.0,7.0
2022-09-05,NYY,MIN,-165.0,143.0,0.6226,0.4115,0.6021,5.0,2.0
2022-09-05,SDP,ARI,-235.0,197.0,0.7015,0.3367,0.6757,,
2022-09-05,SEA,CHW,108.0,-126.0,0.4808,0.5575,0.463,2.0,3.0
2022-09-05,STL,WSN,-275.0,230.0,0.7333,0.303,0.7076,0.0,6.0
2022-09-05,TBR,BOS,-108.0,-108.0,0.5192,0.5192,0.5,,
2022-09-06,BAL,TOR,-110.0,-106.0,0.5238,0.5146,0.5045,9.0,6.0
2022-09-06,CHC,CIN,-152.0,132.0,0.6032,0.431,0.5832,9.0,3.0
2022-09-06,COL,MIL,170.0,-200.0,0.3704,0.6667,0.3571,10.0,7.0
2022-09-06,HOU,TEX,-250.0,210.0,0.7143,0.3226,0.6889,3.0,4.0
2022-09-06,KCR,CLE,175.0,-200.0,0.3636,0.6667,0.3529,1.0,4.0
2022-09-06,LAA,DET,-138.0,120.0,0.5798,0.4545,0.5606,5.0,4.0
2022-09-06,LAD,SFG,-325.0,265.0,0.7647,0.274,0.7362,6.0,3.0
2022-09-06,ATH,ATL,200.0,-240.0,0.3333,0.7059,0.3208,9.0,10.0
2022-09-06,PHI,MIA,-240.0,195.0,0.7059,0.339,0.6756,3.0,2.0
2022-09-06,PIT,NYM,188.0,-225.0,0.3472,0.6923,0.334,8.0,2.0
2022-09-06,SDP,ARI,-164.0,140.0,0.6212,0.4167,0.5985,6.0,5.0
2022-09-06,SEA,CHW,-152.0,132.0,0.6032,0.431,0.5832,3.0,0.0
2022-09-06,STL,WSN,-260.0,215.0,0.7222,0.3175,0.6947,,
2022-09-06,TBR,BOS,-138.0,120.0,0.5798,0.4545,0.5606,8.0,4.0
2022-09-07,BAL,TOR,120.0,-141.0,0.4545,0.5851,0.4372,,
2022-09-07,CHC,CIN,-152.0,130.0,0.6032,0.4348,0.5811,,
2022-09-07,COL,MIL,120.0,-140.0,0.4545,0.5833,0.438,8.0,4.0
2022-09-07,HOU,TEX,-295.0,250.0,0.7468,0.2857,0.7233,4.0,3.0
2022-09-07,KCR,CLE,120.0,-142.0,0.4545,0.5868,0.4365,2.0,1.0
2022-09-07,LAA,DET,-225.0,188.0,0.6923,0.3472,0.666,4.0,5.0
2022-09-07,LAD,SFG,-247.0,205.0,0.7118,0.3279,0.6846,7.0,3.0
2022-09-07,NYY,MIN,-143.0,125.0,0.5885,0.4444,0.5697,5.0,4.0
2022-09-07,ATH,ATL,250.0,-325.0,0.2857,0.7647,0.272,3.0,7.0
2022-09-07,PHI,MIA,-168.0,146.0,0.6269,0.4065,0.6066,4.0,3.0
2022-09-07,PIT,NYM,220.0,-275.0,0.3125,0.7333,0.2988,1.0,5.0
2022-09-07,SDP,ARI,-240.0,195.0,0.7059,0.339,0.6756,6.0,3.0
2022-09-07,SEA,CHW,-200.0,168.0,0.6667,0.3731,0.6411,6.0,9.0
2022-09-07,STL,WSN,-357.0,275.0,0.7812,0.2667,0.7455,6.0,5.0
2022-09-07,TBR,BOS,-182.0,154.0,0.6454,0.3937,0.6211,1.0,0.0
2022-09-08,CHC,CIN,-143.0,120.0,0.5885,0.4545,0.5642,3.0,4.0
2022-09-08,MIL,SFG,-200.0,172.0,0.6667,0.3676,0.6445,,
2022-09-08,NYY,MIN,-148.0,125.0,0.5968,0.4444,0.5731,3.0,4.0
2022-09-08,ATH,CHW,180.0,-210.0,0.3571,0.6774,0.3452,2.0,14.0
2022-09-08,PHI,MIA,-136.0,120.0,0.5763,0.4545,0.559,5.0,6.0
2022-09-08,STL,WSN,-286.0,235.0,0.7409,0.2985,0.7128,,
2022-09-09,BAL,BOS,-120.0,105.0,0.5455,0.4878,0.5279,3.0,2.0
2022-09-09,CHC,SFG,123.0,-141.0,0.4484,0.5851,0.4339,4.0,2.0
2022-09-09,COL,ARI,-118.0,102.0,0.5413,0.495,0.5223,13.0,10.0
2022-09-09,HOU,LAA,-213.0,176.0,0.6805,0.3623,0.6526,4.0,3.0
2022-09-09,KCR,DET,-135.0,116.0,0.5745,0.463,0.5537,2.0,10.0
2022-09-09,MIA,NYM,140.0,-167.0,0.4167,0.6255,0.3998,6.0,3.0
2022-09-09,MIL,CIN,-152.0,130.0,0.6032,0.4348,0.5811,2.0,8.0
2022-09-09,MIN,CLE,-109.0,-105.0,0.5215,0.5122,0.5045,6.0,7.0
